,from_node,to_node,distance,travel_time,link_type,route_id,route_type
1813,50083,50102,0.144779443,17.37353316,0,[13],3
1814,50083,50082,0.1242742,14.912904,0,[13],3
1815,50082,50083,0.1242742,14.912904,0,[13],3
1816,50082,50068,0.103768957,12.45227484,0,[13],3
1817,50068,50082,0.103768957,12.45227484,0,[13],3
1818,50068,50065,0.082020972,9.84251664,0,[13],3
1819,50065,50068,0.082020972,9.84251664,0,[13],3
1820,50065,99285,0.078914117,9.46969404,0,[13],3
1821,99285,50065,0.078914117,9.46969404,0,[13],3
1822,99285,99286,0.153478637,18.41743644,0,[13],3
1823,99286,99285,0.153478637,18.41743644,0,[13],3
1824,99286,99288,0.216858479,26.02301748,0,[13],3
1825,99288,99286,0.216858479,26.02301748,0,[13],3
1826,99288,99308,0.128002426,15.36029112,0,"[13, 967]",3
1827,99308,99288,0.128002426,15.36029112,0,"[13, 967]",3
1828,99308,99282,0.126759684,15.21116208,0,"[13, 967]",3
1829,99282,99308,0.126759684,15.21116208,0,"[13, 967]",3
1830,99282,91136,0.232392754,27.88713048,0,[13],3
1831,91136,99282,0.232392754,27.88713048,0,[13],3
1832,12155,12140,0.275888724,33.10664688,0,[13],3
1833,12140,12155,0.275888724,33.10664688,0,[13],3
1834,12140,12141,0.083263714,9.99164568,0,[13],3
1835,12141,12140,0.083263714,9.99164568,0,[13],3
1836,12141,13394,0.120545974,14.46551688,0,[13],3
1837,13394,12141,0.120545974,14.46551688,0,[13],3
1838,13394,99145,0.090720166,10.88641992,0,[13],3
1839,99145,13394,0.090720166,10.88641992,0,[13],3
1840,99145,99015,0.470377847,56.44534164,0,[13],3
1841,99015,99145,0.470377847,56.44534164,0,[13],3
1842,99581,13396,0.219965334,26.39584008,0,[14],3
1843,13396,99581,0.219965334,26.39584008,0,[14],3
1844,13396,13397,0.387735504,46.52826048,0,[14],3
1845,13397,13396,0.387735504,46.52826048,0,[14],3
1846,13397,13398,0.157206863,18.86482356,0,[14],3
1847,13398,13397,0.157206863,18.86482356,0,[14],3
1848,13398,10968,0.1864113,22.369356,0,[14],3
1849,10968,13398,0.1864113,22.369356,0,[14],3
1850,10968,13408,0.485912122,58.30945464,0,[14],3
1851,13408,10968,0.485912122,58.30945464,0,[14],3
1852,10237,10628,0.137944362,16.55332344,0,[14],3
1853,10628,10237,0.137944362,16.55332344,0,[14],3
1854,10628,10632,0.103768957,12.45227484,0,[14],3
1855,10632,10628,0.103768957,12.45227484,0,[14],3
1856,10632,10253,0.141051217,16.92614604,0,[14],3
1857,10253,10632,0.141051217,16.92614604,0,[14],3
1858,10253,10256,0.077050004,9.24600048,0,[14],3
1859,10256,10253,0.077050004,9.24600048,0,[14],3
1860,10256,12917,0.171498396,20.57980752,0,[14],3
1861,12917,10256,0.171498396,20.57980752,0,[14],3
1862,12917,99351,0.134216136,16.10593632,0,[14],3
1863,99351,12917,0.134216136,16.10593632,0,[14],3
1864,99351,10660,0.107497183,12.89966196,0,[14],3
1865,10660,99351,0.107497183,12.89966196,0,[14],3
1866,10660,10666,0.103768957,12.45227484,0,[14],3
1867,10666,10660,0.103768957,12.45227484,0,[14],3
1868,10666,11775,0.096312505,11.5575006,0,[14],3
1869,11775,10666,0.096312505,11.5575006,0,[14],3
1870,11775,11780,0.111225409,13.34704908,0,[14],3
1871,11780,11775,0.111225409,13.34704908,0,[14],3
1872,11780,12218,0.352317357,42.27808284,0,"[115, 14]",3
1873,12218,11780,0.352317357,42.27808284,0,"[115, 14]",3
1874,12218,11785,0.075807262,9.09687144,0,"[115, 14]",3
1875,11785,12218,0.075807262,9.09687144,0,"[115, 14]",3
1876,11785,12205,0.404512521,48.54150252,0,"[115, 14]",3
1877,12205,11785,0.404512521,48.54150252,0,"[115, 14]",3
1878,12205,99017,0.487776235,58.5331482,0,[14],3
1879,99017,12205,0.487776235,58.5331482,0,[14],3
1880,99017,10274,0.317520581,38.10246972,0,[14],3
1881,10274,99017,0.317520581,38.10246972,0,[14],3
1882,10274,13331,0.143536701,17.22440412,0,[14],3
1883,13331,10274,0.143536701,17.22440412,0,[14],3
1884,13331,10284,0.129866539,15.58398468,0,[14],3
1885,10284,13331,0.129866539,15.58398468,0,[14],3
1886,10284,10691,0.246684287,29.60211444,0,[14],3
1887,10691,10284,0.246684287,29.60211444,0,[14],3
1888,10691,12966,0.154100008,18.49200096,0,[14],3
1889,12966,10691,0.154100008,18.49200096,0,[14],3
1890,12966,12573,0.066486697,7.97840364,0,[14],3
1891,12573,12966,0.066486697,7.97840364,0,[14],3
1892,12573,99098,0.28583066,34.2996792,0,[14],3
1893,99098,12573,0.28583066,34.2996792,0,[14],3
1894,99098,12234,0.316277839,37.95334068,0,[14],3
1895,12234,99098,0.316277839,37.95334068,0,[14],3
1896,12234,10703,0.275888724,33.10664688,0,[14],3
1897,10703,12234,0.275888724,33.10664688,0,[14],3
1898,10703,10711,0.14291533,17.1498396,0,[14],3
1899,10711,10703,0.14291533,17.1498396,0,[14],3
1900,10711,13020,0.132973394,15.95680728,0,[14],3
1901,13020,10711,0.132973394,15.95680728,0,[14],3
1902,13020,11450,0.311928242,37.43138904,0,[14],3
1903,11450,13020,0.311928242,37.43138904,0,[14],3
1904,11450,11446,0.064001213,7.68014556,0,[14],3
1905,11446,11450,0.064001213,7.68014556,0,[14],3
1906,11446,11794,0.249791142,29.97493704,0,[14],3
1907,11794,11446,0.249791142,29.97493704,0,[14],3
1908,11794,99098,0.303850419,36.46205028,0,[14],3
1909,99098,11794,0.303850419,36.46205028,0,[14],3
1910,99098,12232,0.311928242,37.43138904,0,[14],3
1911,12232,99098,0.311928242,37.43138904,0,[14],3
1912,12232,11438,0.098176618,11.78119416,0,[14],3
1913,11438,12232,0.098176618,11.78119416,0,[14],3
1914,11053,11050,0.14291533,17.1498396,0,[14],3
1915,11050,11053,0.14291533,17.1498396,0,[14],3
1916,11050,13332,0.085127827,10.21533924,0,[14],3
1917,13332,11050,0.085127827,10.21533924,0,[14],3
1918,13332,11039,0.201324204,24.15890448,0,[14],3
1919,11039,13332,0.201324204,24.15890448,0,[14],3
1920,11039,12929,0.274024611,32.88295332,0,[14],3
1921,12929,11039,0.274024611,32.88295332,0,[14],3
1922,12929,12562,0.173362509,20.80350108,0,[14],3
1923,12562,12929,0.173362509,20.80350108,0,[14],3
1924,12562,12948,0.4349597,52.195164,0,[14],3
1925,12948,12562,0.4349597,52.195164,0,[14],3
1926,12948,12566,0.064001213,7.68014556,0,"[115, 14]",3
1927,12566,12948,0.064001213,7.68014556,0,"[115, 14]",3
1928,12566,12945,0.138565733,16.62788796,0,"[115, 14]",3
1929,12945,12566,0.138565733,16.62788796,0,"[115, 14]",3
1930,12945,12936,0.234256867,28.11082404,0,"[115, 14]",3
1931,12936,12945,0.234256867,28.11082404,0,"[115, 14]",3
1932,12936,11037,0.083885085,10.0662102,0,[14],3
1933,11037,12936,0.083885085,10.0662102,0,[14],3
1934,11037,11409,0.131109281,15.73311372,0,[14],3
1935,11409,11037,0.131109281,15.73311372,0,[14],3
1936,11409,11402,0.103768957,12.45227484,0,[14],3
1937,11402,11409,0.103768957,12.45227484,0,[14],3
1938,11402,11396,0.108739925,13.048791,0,[14],3
1939,11396,11402,0.108739925,13.048791,0,[14],3
1940,11396,12191,0.134216136,16.10593632,0,[14],3
1941,12191,11396,0.134216136,16.10593632,0,[14],3
1942,12191,11388,0.149750411,17.97004932,0,[14],3
1943,11388,12191,0.149750411,17.97004932,0,[14],3
1944,11388,11016,0.049088309,5.89059708,0,[14],3
1945,11016,11388,0.049088309,5.89059708,0,[14],3
1946,11016,11379,0.196353236,23.56238832,0,[14],3
1947,11379,11016,0.196353236,23.56238832,0,[14],3
1948,11379,11376,0.042253228,5.07038736,0,[14],3
1949,11376,11379,0.042253228,5.07038736,0,[14],3
1950,11376,99999,0.176469364,21.17632368,0,[14],3
1951,99999,11376,0.176469364,21.17632368,0,[14],3
1952,99999,99464,0.125516942,15.06203304,0,[14],3
1953,99464,99999,0.125516942,15.06203304,0,[14],3
1954,99464,99299,0.113089522,13.57074264,0,[14],3
1955,99299,99464,0.113089522,13.57074264,0,[14],3
1956,99299,10588,0.418182683,50.18192196,0,[14],3
1957,10588,99299,0.418182683,50.18192196,0,[14],3
1958,10588,13404,0.193867752,23.26413024,0,[14],3
1959,13404,10588,0.193867752,23.26413024,0,[14],3
1960,13404,13405,0.123652829,14.83833948,0,[14],3
1961,13405,13404,0.123652829,14.83833948,0,[14],3
1962,13405,99581,0.57166132,68.5993584,0,[14],3
1963,99581,13405,0.57166132,68.5993584,0,[14],3
1964,99582,13396,0.210644769,25.27737228,0,[18],3
1965,13396,99582,0.210644769,25.27737228,0,[18],3
1966,13396,99449,0.329948001,39.59376012,0,[18],3
1967,99449,13396,0.329948001,39.59376012,0,[18],3
1968,99449,99260,0.322491549,38.69898588,0,[18],3
1969,99260,99449,0.322491549,38.69898588,0,[18],3
1970,99260,99261,0.311928242,37.43138904,0,[18],3
1971,99261,99260,0.311928242,37.43138904,0,[18],3
1972,99261,99262,0.132352023,15.88224276,0,[18],3
1973,99262,99261,0.132352023,15.88224276,0,[18],3
1974,99262,99263,0.301364935,36.1637922,0,[18],3
1975,99263,99262,0.301364935,36.1637922,0,[18],3
1976,99263,12813,0.344860905,41.3833086,0,[18],3
1977,12813,99263,0.344860905,41.3833086,0,[18],3
1978,12813,99864,0.206916543,24.82998516,0,[18],3
1979,99864,12813,0.206916543,24.82998516,0,[18],3
1980,99864,13040,0.192003639,23.04043668,0,[18],3
1981,13040,99864,0.192003639,23.04043668,0,[18],3
1982,13040,10182,0.29825808,35.7909696,0,[18],3
1983,10182,13040,0.29825808,35.7909696,0,[18],3
1984,10182,99261,0.091962908,11.03554896,0,[18],3
1985,99261,10182,0.091962908,11.03554896,0,[18],3
1986,99261,10556,0.123652829,14.83833948,0,[18],3
1987,10556,99261,0.123652829,14.83833948,0,[18],3
1988,10556,10194,0.146643556,17.59722672,0,[18],3
1989,10194,10556,0.146643556,17.59722672,0,[18],3
1990,10194,13009,0.096933876,11.63206512,0,[18],3
1991,13009,10194,0.096933876,11.63206512,0,[18],3
1992,13009,10210,0.097555247,11.70662964,0,[18],3
1993,10210,13009,0.097555247,11.70662964,0,[18],3
1994,10210,13043,0.295772596,35.49271152,0,[18],3
1995,13043,10210,0.295772596,35.49271152,0,[18],3
1996,13043,13079,0.087613311,10.51359732,0,[18],3
1997,13079,13043,0.087613311,10.51359732,0,[18],3
1998,13079,10615,0.184547187,22.14566244,0,[18],3
1999,10615,13079,0.184547187,22.14566244,0,[18],3
2000,10615,99582,0.85749198,102.8990376,0,[18],3
2001,99582,10615,0.85749198,102.8990376,0,[18],3
2002,99343,94043,3.089456612,370.7347934,0,[20],3
2003,94043,99343,3.089456612,370.7347934,0,[20],3
2004,99998,13310,0.096933876,11.63206512,0,"[27, 20]",3
2005,13310,99998,0.096933876,11.63206512,0,"[27, 20]",3
2006,13310,88898,0.236742351,28.40908212,0,"[120, 20]",3
2007,88898,13310,0.236742351,28.40908212,0,"[120, 20]",3
2008,88898,88897,0.282102434,33.85229208,0,"[120, 20]",3
2009,88897,88898,0.282102434,33.85229208,0,"[120, 20]",3
2010,88897,99546,0.026097582,3.13170984,0,"[120, 20]",3
2011,99546,88897,0.026097582,3.13170984,0,"[120, 20]",3
2012,99546,23007,4.335305467,520.236656,0,[20],3
2013,23007,99546,4.335305467,520.236656,0,[20],3
2014,23007,99394,0.19945947,23.93513636,0,[20],3
2015,99394,23007,0.19945947,23.93513636,0,[20],3
2016,99394,12510,1.972231554,236.6677865,0,[20],3
2017,12510,99394,1.972231554,236.6677865,0,[20],3
2018,12510,12853,0.10563307,12.6759684,0,[20],3
2019,12853,12510,0.10563307,12.6759684,0,[20],3
2020,12853,11348,0.137944362,16.55332344,0,[20],3
2021,11348,12853,0.137944362,16.55332344,0,[20],3
2022,11348,12498,0.215616358,25.873963,0,[20],3
2023,12498,11348,0.215616358,25.873963,0,[20],3
2024,12498,10579,0.123030837,14.7637004,0,[20],3
2025,10579,12498,0.123030837,14.7637004,0,[20],3
2026,10579,10215,0.073321778,8.79861336,0,[20],3
2027,10215,10579,0.073321778,8.79861336,0,[20],3
2028,10215,10229,0.312550234,37.50602812,0,[20],3
2029,10229,10215,0.312550234,37.50602812,0,[20],3
2030,10229,12871,0.194488502,23.3386202,0,[20],3
2031,12871,10229,0.194488502,23.3386202,0,[20],3
2032,12871,12526,0.118681861,14.24182332,0,[20],3
2033,12526,12871,0.118681861,14.24182332,0,[20],3
2034,12526,12883,0.09320565,11.184678,0,[20],3
2035,12883,12526,0.09320565,11.184678,0,[20],3
2036,12883,12534,0.171499017,20.57988208,0,[20],3
2037,12534,12883,0.171499017,20.57988208,0,[20],3
2038,12534,12538,0.186410679,22.36928144,0,[20],3
2039,12538,12534,0.186410679,22.36928144,0,[20],3
2040,12538,13448,0.346725639,41.60707672,0,[20],3
2041,13448,12538,0.346725639,41.60707672,0,[20],3
2042,13448,13449,0.152236516,18.26838196,0,[20],3
2043,13449,13448,0.152236516,18.26838196,0,[20],3
2044,13449,13450,0.137321748,16.47860979,0,[20],3
2045,13450,13449,0.137321748,16.47860979,0,[20],3
2046,13450,13451,0.116196998,13.9436398,0,[20],3
2047,13451,13450,0.116196998,13.9436398,0,[20],3
2048,13451,13452,0.123031458,14.76377496,0,[20],3
2049,13452,13451,0.123031458,14.76377496,0,[20],3
2050,13452,12928,0.159692347,19.16308164,0,[20],3
2051,12928,13452,0.159692347,19.16308164,0,[20],3
2052,12928,12901,0.631312936,75.75755232,0,[20],3
2053,12901,12928,0.631312936,75.75755232,0,[20],3
2054,12901,12886,0.323734291,38.84811492,0,[20],3
2055,12886,12901,0.323734291,38.84811492,0,[20],3
2056,12886,12888,0.082642343,9.91708116,0,[20],3
2057,12888,12886,0.082642343,9.91708116,0,[20],3
2058,12888,12537,0.185789929,22.29479148,0,[20],3
2059,12537,12888,0.185789929,22.29479148,0,[20],3
2060,12537,12887,0.101904223,12.22850672,0,[20],3
2061,12887,12537,0.101904223,12.22850672,0,[20],3
2062,12887,13177,0.144158072,17.29896864,0,[20],3
2063,13177,12887,0.144158072,17.29896864,0,[20],3
2064,13177,12161,0.134217379,16.10608545,0,[20],3
2065,12161,13177,0.134217379,16.10608545,0,[20],3
2066,12161,99433,0.241091327,28.9309592,0,[20],3
2067,99433,12161,0.241091327,28.9309592,0,[20],3
2068,88898,99363,0.208159285,24.9791142,0,[20],3
2069,99363,88898,0.208159285,24.9791142,0,[20],3
2070,11656,99343,0.078292746,9.39512952,0,[20],3
2071,99343,11656,0.078292746,9.39512952,0,[20],3
2072,99433,11751,0.18019759,21.6237108,0,[20],3
2073,11751,99433,0.18019759,21.6237108,0,[20],3
2074,11751,12540,0.100040731,12.00488772,0,[20],3
2075,12540,11751,0.100040731,12.00488772,0,[20],3
2076,12540,13124,0.134216136,16.10593632,0,[20],3
2077,13124,12540,0.134216136,16.10593632,0,[20],3
2078,13124,12159,0.167148799,20.05785588,0,[20],3
2079,12159,13124,0.167148799,20.05785588,0,[20],3
2080,12159,12158,0.082642343,9.91708116,0,[20],3
2081,12158,12159,0.082642343,9.91708116,0,[20],3
2082,12158,12162,0.119924603,14.39095236,0,[20],3
2083,12162,12158,0.119924603,14.39095236,0,[20],3
2084,12162,11744,0.086370569,10.36446828,0,[20],3
2085,11744,12162,0.086370569,10.36446828,0,[20],3
2086,11744,12157,0.102526215,12.3031458,0,[20],3
2087,12157,11744,0.102526215,12.3031458,0,[20],3
2088,12157,12174,0.282723805,33.9268566,0,[20],3
2089,12174,12157,0.282723805,33.9268566,0,[20],3
2090,12174,12202,0.672944793,80.75337516,0,[20],3
2091,12202,12174,0.672944793,80.75337516,0,[20],3
2092,12202,13442,0.143536701,17.22440412,0,[20],3
2093,13442,12202,0.143536701,17.22440412,0,[20],3
2094,13442,13443,0.094448392,11.33380704,0,[20],3
2095,13443,13442,0.094448392,11.33380704,0,[20],3
2096,13443,13444,0.137944362,16.55332344,0,[20],3
2097,13444,13443,0.137944362,16.55332344,0,[20],3
2098,13444,13445,0.138565733,16.62788796,0,[20],3
2099,13445,13444,0.138565733,16.62788796,0,[20],3
2100,13445,13446,0.15534275,18.64113,0,[20],3
2101,13446,13445,0.15534275,18.64113,0,[20],3
2102,13446,12160,0.316277839,37.95334068,0,[20],3
2103,12160,13446,0.316277839,37.95334068,0,[20],3
2104,12160,12156,0.203188317,24.38259804,0,[20],3
2105,12156,12160,0.203188317,24.38259804,0,[20],3
2106,12156,11741,0.15534275,18.64113,0,[20],3
2107,11741,12156,0.15534275,18.64113,0,[20],3
2108,11741,12146,0.083263714,9.99164568,0,[20],3
2109,12146,11741,0.083263714,9.99164568,0,[20],3
2110,12146,12142,0.141672588,17.00071056,0,[20],3
2111,12142,12146,0.141672588,17.00071056,0,[20],3
2112,12142,12133,0.183304445,21.9965334,0,[20],3
2113,12133,12142,0.183304445,21.9965334,0,[20],3
2114,12133,11345,0.31689921,38.0279052,0,[20],3
2115,11345,12133,0.31689921,38.0279052,0,[20],3
2116,11345,11339,0.092584279,11.11011348,0,[20],3
2117,11339,11345,0.092584279,11.11011348,0,[20],3
2118,11339,12120,0.108118554,12.97422648,0,[20],3
2119,12120,11339,0.108118554,12.97422648,0,[20],3
2120,12120,10591,0.228043157,27.36517884,0,[20],3
2121,10591,12120,0.228043157,27.36517884,0,[20],3
2122,10591,12122,0.138565733,16.62788796,0,[20],3
2123,12122,10591,0.138565733,16.62788796,0,[20],3
2124,12122,12124,0.086370569,10.36446828,0,[20],3
2125,12124,12122,0.086370569,10.36446828,0,[20],3
2126,12124,90051,1.735489203,208.2587044,0,[20],3
2127,90051,12124,1.735489203,208.2587044,0,[20],3
2128,90051,23008,0.141051217,16.92614604,0,[20],3
2129,23008,90051,0.141051217,16.92614604,0,[20],3
2130,23008,99363,4.412355471,529.4826565,0,[20],3
2131,99363,23008,4.412355471,529.4826565,0,[20],3
2132,99363,13073,0.191382268,22.96587216,0,[20],3
2133,13073,99363,0.191382268,22.96587216,0,[20],3
2134,13073,13309,0.361016551,43.32198612,0,"[27, 20]",3
2135,13309,13073,0.361016551,43.32198612,0,"[27, 20]",3
2136,13309,13425,0.126138934,15.13667212,0,"[120, 27, 20]",3
2137,13425,13309,0.126138934,15.13667212,0,"[120, 27, 20]",3
2138,13425,94042,3.543678192,425.241383,0,[20],3
2139,94042,13425,3.543678192,425.241383,0,[20],3
2140,13510,11654,2.417755182,290.1306219,0,[20],3
2141,11654,13510,2.417755182,290.1306219,0,[20],3
2142,11654,11656,0.040389736,4.846768365,0,[20],3
2143,11656,11654,0.040389736,4.846768365,0,[20],3
2144,60681,99219,0.265325417,31.83905004,0,"[928, 25]",3
2145,99219,60681,0.265325417,31.83905004,0,"[928, 25]",3
2146,99219,60788,0.502067768,60.24813216,0,[25],3
2147,60788,99219,0.502067768,60.24813216,0,[25],3
2148,60788,12855,0.119924603,14.39095236,0,[25],3
2149,12855,60788,0.119924603,14.39095236,0,[25],3
2150,12855,60790,0.160313718,19.23764616,0,[25],3
2151,60790,12855,0.160313718,19.23764616,0,[25],3
2152,60790,60791,0.151614524,18.19374288,0,[25],3
2153,60791,60790,0.151614524,18.19374288,0,[25],3
2154,60791,10605,0.178333477,21.40001724,0,[25],3
2155,10605,60791,0.178333477,21.40001724,0,[25],3
2156,10605,60792,0.104390328,12.52683936,0,[25],3
2157,60792,10605,0.104390328,12.52683936,0,[25],3
2158,60792,60793,0.14912904,17.8954848,0,[25],3
2159,60793,60792,0.14912904,17.8954848,0,[25],3
2160,60793,60794,0.082642343,9.91708116,0,[25],3
2161,60794,60793,0.082642343,9.91708116,0,[25],3
2162,60794,13491,0.120545974,14.46551688,0,[25],3
2163,13491,60794,0.120545974,14.46551688,0,[25],3
2164,13491,60795,0.171498396,20.57980752,0,[25],3
2165,60795,13491,0.171498396,20.57980752,0,[25],3
2166,60795,60796,0.109361296,13.12335552,0,[25],3
2167,60796,60795,0.109361296,13.12335552,0,[25],3
2168,60796,60797,0.101904844,12.22858128,0,[25],3
2169,60797,60796,0.101904844,12.22858128,0,[25],3
2170,60797,60817,0.160935089,19.31221068,0,[25],3
2171,60817,60797,0.160935089,19.31221068,0,[25],3
2172,60817,60818,0.121788716,14.61464592,0,[25],3
2173,60818,60817,0.121788716,14.61464592,0,[25],3
2174,60818,60819,0.145400814,17.44809768,0,[25],3
2175,60819,60818,0.145400814,17.44809768,0,[25],3
2176,60819,60820,0.211887511,25.42650132,0,[25],3
2177,60820,60819,0.211887511,25.42650132,0,[25],3
2178,60820,11321,0.062758471,7.53101652,0,[25],3
2179,11321,60820,0.062758471,7.53101652,0,[25],3
2180,11321,10936,0.13048791,15.6585492,0,[25],3
2181,10936,11321,0.13048791,15.6585492,0,[25],3
2182,10936,13111,0.083263714,9.99164568,0,[25],3
2183,13111,10936,0.083263714,9.99164568,0,[25],3
2184,13111,11295,0.09941936,11.9303232,0,"[928, 25]",3
2185,11295,13111,0.09941936,11.9303232,0,"[928, 25]",3
2186,11295,99377,0.085127827,10.21533924,0,"[928, 25]",3
2187,99377,11295,0.085127827,10.21533924,0,"[928, 25]",3
2188,94045,12400,0.123031458,14.76377496,0,[25],3
2189,12400,94045,0.123031458,14.76377496,0,[25],3
2190,12400,13390,0.200702833,24.08433996,0,"[928, 25, 41]",3
2191,13390,12400,0.200702833,24.08433996,0,"[928, 25, 41]",3
2192,13390,10493,1.909473083,229.13677,0,[25],3
2193,10493,13390,1.909473083,229.13677,0,[25],3
2194,10493,12446,0.152857266,18.34287192,0,"[120, 25]",3
2195,12446,10493,0.152857266,18.34287192,0,"[120, 25]",3
2196,12446,10496,0.196974607,23.63695284,0,[25],3
2197,10496,12446,0.196974607,23.63695284,0,[25],3
2198,10496,10506,0.141672588,17.00071056,0,[25],3
2199,10506,10496,0.141672588,17.00071056,0,[25],3
2200,10506,13463,0.082642343,9.91708116,0,[25],3
2201,13463,10506,0.082642343,9.91708116,0,[25],3
2202,13463,10520,0.079535488,9.54425856,0,[25],3
2203,10520,13463,0.079535488,9.54425856,0,[25],3
2204,10520,99228,0.227421786,27.29061432,0,[25],3
2205,99228,10520,0.227421786,27.29061432,0,[25],3
2206,99228,10157,0.04970968,5.9651616,0,[25],3
2207,10157,99228,0.04970968,5.9651616,0,[25],3
2208,10157,10546,0.108118554,12.97422648,0,[25],3
2209,10546,10157,0.108118554,12.97422648,0,[25],3
2210,10546,10191,0.226179044,27.14148528,0,"[928, 25]",3
2211,10191,10546,0.226179044,27.14148528,0,"[928, 25]",3
2212,10191,99218,0.177090735,21.2508882,0,"[928, 25]",3
2213,99218,10191,0.177090735,21.2508882,0,"[928, 25]",3
2214,99218,60681,0.312549613,37.50595356,0,"[928, 25]",3
2215,60681,99218,0.312549613,37.50595356,0,"[928, 25]",3
2216,10520,89023,0.091341537,10.96098444,0,[25],3
2217,89023,10520,0.091341537,10.96098444,0,[25],3
2218,89023,99228,0.136080249,16.32962988,0,[25],3
2219,99228,89023,0.136080249,16.32962988,0,[25],3
2220,99219,99220,0.150993153,18.11917836,0,"[928, 25]",3
2221,99220,99219,0.150993153,18.11917836,0,"[928, 25]",3
2222,99220,10941,0.113089522,13.57074264,0,"[928, 25]",3
2223,10941,99220,0.113089522,13.57074264,0,"[928, 25]",3
2224,10941,10928,0.259111707,31.09340484,0,[25],3
2225,10928,10941,0.259111707,31.09340484,0,[25],3
2226,10928,11278,0.409483489,49.13801868,0,[25],3
2227,11278,10928,0.409483489,49.13801868,0,[25],3
2228,11278,10880,0.136080249,16.32962988,0,[25],3
2229,10880,11278,0.136080249,16.32962988,0,[25],3
2230,10880,10869,0.11806049,14.1672588,0,[25],3
2231,10869,10880,0.11806049,14.1672588,0,[25],3
2232,10869,12061,0.143536701,17.22440412,0,[25],3
2233,12061,10869,0.143536701,17.22440412,0,[25],3
2234,12061,11662,0.239849206,28.78190472,0,"[120, 25]",3
2235,11662,12061,0.239849206,28.78190472,0,"[120, 25]",3
2236,11662,94045,2.909880393,349.1856472,0,[25],3
2237,94045,11662,2.909880393,349.1856472,0,[25],3
2238,99377,10159,0.088234682,10.58816184,0,"[928, 25]",3
2239,10159,99377,0.088234682,10.58816184,0,"[928, 25]",3
2240,10159,10183,0.180818961,21.69827532,0,"[25, 235]",3
2241,10183,10159,0.180818961,21.69827532,0,"[25, 235]",3
2242,10183,13294,0.190760897,22.89130764,0,[25],3
2243,13294,10183,0.190760897,22.89130764,0,[25],3
2244,13294,60830,0.233635496,28.03625952,0,[25],3
2245,60830,13294,0.233635496,28.03625952,0,[25],3
2246,60830,60831,0.146643556,17.59722672,0,[25],3
2247,60831,60830,0.146643556,17.59722672,0,[25],3
2248,60831,60832,0.100662102,12.07945224,0,[25],3
2249,60832,60831,0.100662102,12.07945224,0,[25],3
2250,60832,60833,0.233014125,27.961695,0,[25],3
2251,60833,60832,0.233014125,27.961695,0,[25],3
2252,60833,60834,0.163420573,19.61046876,0,[25],3
2253,60834,60833,0.163420573,19.61046876,0,[25],3
2254,60834,12145,0.141051217,16.92614604,0,[25],3
2255,12145,60834,0.141051217,16.92614604,0,[25],3
2256,12145,12144,0.106254441,12.75053292,0,[25],3
2257,12144,12145,0.106254441,12.75053292,0,[25],3
2258,12144,11732,0.108739925,13.048791,0,[25],3
2259,11732,12144,0.108739925,13.048791,0,[25],3
2260,11732,10990,0.145400814,17.44809768,0,[25],3
2261,10990,11732,0.145400814,17.44809768,0,[25],3
2262,10990,12129,0.145400814,17.44809768,0,[25],3
2263,12129,10990,0.145400814,17.44809768,0,[25],3
2264,12129,12130,0.156585492,18.79025904,0,[25],3
2265,12130,12129,0.156585492,18.79025904,0,[25],3
2266,12130,12128,0.016155646,1.93867752,0,[25],3
2267,12128,12130,0.016155646,1.93867752,0,[25],3
2268,12128,12125,0.152857266,18.34287192,0,[25],3
2269,12125,12128,0.152857266,18.34287192,0,[25],3
2270,12125,11721,0.082020972,9.84251664,0,[25],3
2271,11721,12125,0.082020972,9.84251664,0,[25],3
2272,11721,99218,0.589681079,70.76172948,0,[25],3
2273,99218,11721,0.589681079,70.76172948,0,[25],3
2274,13383,10358,0.088234682,10.58816184,0,[27],3
2275,10358,13383,0.088234682,10.58816184,0,[27],3
2276,10358,10011,0.122410087,14.68921044,0,[27],3
2277,10011,10358,0.122410087,14.68921044,0,[27],3
2278,10011,10363,0.085127827,10.21533924,0,[27],3
2279,10363,10011,0.085127827,10.21533924,0,[27],3
2280,10363,10013,0.119303232,14.31638784,0,[27],3
2281,10013,10363,0.119303232,14.31638784,0,[27],3
2282,10013,10015,0.059030245,7.0836294,0,[27],3
2283,10015,10013,0.059030245,7.0836294,0,[27],3
2284,10015,10016,0.079535488,9.54425856,0,[27],3
2285,10016,10015,0.079535488,9.54425856,0,[27],3
2286,10016,10023,0.13048791,15.6585492,0,[27],3
2287,10023,10016,0.13048791,15.6585492,0,[27],3
2288,10023,10025,0.14291533,17.1498396,0,[27],3
2289,10025,10023,0.14291533,17.1498396,0,[27],3
2290,10025,10383,0.083263714,9.99164568,0,[27],3
2291,10383,10025,0.083263714,9.99164568,0,[27],3
2292,10383,10386,0.14912904,17.8954848,0,[27],3
2293,10386,10383,0.14912904,17.8954848,0,[27],3
2294,10396,89004,0.269675014,32.36100168,0,[27],3
2295,89004,10396,0.269675014,32.36100168,0,[27],3
2296,89004,10045,0.235499609,28.25995308,0,[27],3
2297,10045,89004,0.235499609,28.25995308,0,[27],3
2298,10045,10421,0.416939941,50.03279292,0,[27],3
2299,10421,10045,0.416939941,50.03279292,0,[27],3
2300,10421,10437,0.641876243,77.02514916,0,[27],3
2301,10437,10421,0.641876243,77.02514916,0,[27],3
