from_node,to_node,distance,travel_time,link_type,route_id,route_type
13484,11351,0.147,38.56243442,0,[1],3
13484,11344,0.141,36.9884575,0,[1],3
11344,13484,0.141,36.9884575,0,[1],3
11344,10960,0.123,32.26652676,0,[1],3
10960,11344,0.123,32.26652676,0,[1],3
10960,11333,0.156,40.92339979,0,[1],3
11333,10960,0.156,40.92339979,0,[1],3
11333,11329,0.094,24.65897167,0,[1],3
11329,11333,0.094,24.65897167,0,[1],3
11329,10942,0.239,62.69674711,0,[1],3
10942,11329,0.239,62.69674711,0,[1],3
10942,11303,0.36,94.4386149,0,[1],3
11303,10942,0.36,94.4386149,0,[1],3
11303,11296,0.146,38.30010493,0,[1],3
11296,11303,0.146,38.30010493,0,[1],3
11296,11290,0.133,34.88982162,0,"[1, 6]",3
11290,11296,0.133,34.88982162,0,"[1, 6]",3
11290,13430,0.123,32.26652676,0,"[1, 6]",3
13430,11290,0.123,32.26652676,0,"[1, 6]",3
13430,10894,0.211,55.35152151,0,"[1, 6]",3
10894,13430,0.211,55.35152151,0,"[1, 6]",3
10894,11270,0.255,66.89401889,0,[1],3
11270,10894,0.255,66.89401889,0,[1],3
11270,11671,0.297,77.91185729,0,[1],3
11671,11270,0.297,77.91185729,0,[1],3
11671,11670,0.088,23.08499475,0,"[1, 11]",3
11670,11671,0.088,23.08499475,0,"[1, 11]",3
11670,11675,0.274,71.87827912,0,"[1, 11]",3
11675,11670,0.274,71.87827912,0,"[1, 11]",3
11675,10865,0.185,48.53095488,0,"[1, 11]",3
10865,11675,0.185,48.53095488,0,"[1, 11]",3
10865,10862,0.106,27.8069255,0,"[1, 11]",3
10862,10865,0.106,27.8069255,0,"[1, 11]",3
10862,11254,0.155,40.6610703,0,"[1, 11]",3
11254,10862,0.155,40.6610703,0,"[1, 11]",3
11254,10852,0.139,36.46379853,0,"[1, 10, 11]",3
10852,11254,0.139,36.46379853,0,"[1, 10, 11]",3
10852,10847,0.112,29.38090241,0,"[1, 11]",3
10847,10852,0.112,29.38090241,0,"[1, 11]",3
10847,11225,2.263,593.6516264,0,[1],3
11225,10847,2.263,593.6516264,0,[1],3
11225,94048,0.454,119.0975866,0,[1],3
94048,11225,0.454,119.0975866,0,[1],3
13410,13170,0.312,81.84679958,0,[1],3
13170,13410,0.312,81.84679958,0,[1],3
13170,11461,0.145,38.03777545,0,[1],3
11461,13170,0.145,38.03777545,0,[1],3
11461,11080,0.126,33.05351522,0,[1],3
11080,11461,0.126,33.05351522,0,[1],3
11080,11079,0.265,69.51731375,0,[1],3
11079,11080,0.265,69.51731375,0,[1],3
11079,11065,0.256,67.15634837,0,[1],3
11065,11079,0.256,67.15634837,0,[1],3
11065,11445,0.154,40.39874082,0,[1],3
11445,11065,0.154,40.39874082,0,[1],3
11445,11438,0.392,102.8331584,0,[1],3
11438,11445,0.392,102.8331584,0,[1],3
11438,11053,0.303,79.48583421,0,"[1, 14]",3
11053,11438,0.303,79.48583421,0,"[1, 14]",3
11053,11049,0.28,73.45225603,0,[1],3
11049,11053,0.28,73.45225603,0,[1],3
11049,11044,0.253,66.36935992,0,[1],3
11044,11049,0.253,66.36935992,0,[1],3
11044,11418,0.219,57.4501574,0,[1],3
11418,11044,0.219,57.4501574,0,[1],3
11418,11412,0.272,71.35362015,0,[1],3
11412,11418,0.272,71.35362015,0,[1],3
12012,10094,0.284,102.7443815,0,"[2, 110, 7]",3
10094,12012,0.284,102.7443815,0,"[2, 110, 7]",3
10094,10099,0.153,55.7612571,0,"[992, 929, 2, 901, 7, 110, 923]",3
10099,10094,0.153,55.7612571,0,"[992, 929, 2, 901, 7, 110, 923]",3
10099,13315,0.166,60.49914169,0,"[992, 929, 2, 901, 7, 110]",3
13315,10099,0.166,60.49914169,0,"[992, 929, 2, 901, 7, 110]",3
13315,10109,0.152,54.98995067,0,[2],3
10109,13315,0.152,54.98995067,0,[2],3
10109,10489,0.231,83.57025397,0,[2],3
10489,10109,0.231,83.57025397,0,[2],3
10489,10119,0.239,86.4644619,0,[2],3
10119,10489,0.239,86.4644619,0,[2],3
10119,10504,0.129,46.66910287,0,[2],3
10504,10119,0.129,46.66910287,0,[2],3
10504,10134,0.173,62.58724648,0,[2],3
10134,10504,0.173,62.58724648,0,[2],3
10134,10138,0.216,78.14361411,0,[2],3
10138,10134,0.216,78.14361411,0,[2],3
10138,10532,0.143,51.73396675,0,[2],3
