,stop_id,stop_lat,stop_lon,string_id
1138,10466,32.8324778,-117.1628821,10466
1139,60819,32.83380866,-117.1157401,60819
1140,60830,32.83345258,-117.1152893,60830
1141,41253,32.79456448,-116.9587131,41253
1142,41281,32.79449215,-116.9588655,41281
1143,11781,32.75747581,-117.0664576,11781
1144,12937,32.75804089,-117.0662091,12937
1145,12205,32.77616075,-117.0680167,12205
1146,12562,32.77558868,-117.0676601,12562
1147,12209,32.76500628,-117.066934,12209
1148,12934,32.76554354,-117.0667373,12934
1149,12952,32.74571257,-117.058478,12952
1150,12936,32.79300258,-117.0669171,12936
1151,11791,32.74466111,-117.0549299,11791
1152,12962,32.74466098,-117.054107,12962
1153,99250,32.7439908,-117.0531936,99250
1154,99650,32.74433013,-117.0533375,99650
1155,12203,32.7684996,-117.0685962,12203
1156,11785,32.78368158,-117.0620477,11785
1157,12948,32.78381512,-117.0618017,12948
1158,10262,32.76195317,-117.0668634,10262
1159,12207,32.76064058,-117.0670985,12207
1160,12564,32.76063425,-117.0668089,12564
1161,99040,32.76227535,-117.0667721,99040
1162,12963,32.74160006,-117.0501635,12963
1163,11780,32.79258453,-117.0669588,11780
1164,12929,32.77223524,-117.0697729,12929
1165,12206,32.76658652,-117.0673716,12206
1166,12563,32.76661551,-117.0671441,12563
1167,12931,32.76877504,-117.0685077,12931
1168,12218,32.78524335,-117.0627877,12218
1169,12566,32.78526763,-117.0624398,12566
1170,99097,32.77291614,-117.0698833,99097
1171,11778,32.76212247,-117.0670309,11778
1172,12945,32.78793619,-117.0645599,12945
1173,10685,32.74546708,-117.0581928,10685
1174,12215,32.75247601,-117.0644207,12215
1175,12943,32.75324258,-117.0644603,12943
1176,12176,32.76135727,-117.0824132,12176
1177,12171,32.76401049,-117.0834988,12171
1178,12170,32.7663783,-117.0837066,12170
1179,12896,32.76694425,-117.0837412,12896
1180,11755,32.76000436,-117.0808781,11755
1181,12904,32.76011275,-117.0807002,12904
1182,60771,32.76928628,-117.0857283,60771
1183,88912,32.95714173,-117.0404543,88912
1184,40701,32.97424543,-117.0404256,40701
1185,13073,32.83016813,-117.1381298,13073
1186,88897,32.83120892,-117.1345781,88897
1187,99374,32.83061295,-117.1347453,99374
1188,10831,32.78332022,-117.1714343,10831
1189,13174,32.78302726,-117.1709138,13174
1190,12736,32.78307443,-117.1701172,12736
1191,75096,32.70898098,-117.1634631,75096
1192,75097,32.70881988,-117.16332,75097
1193,99047,32.8115177,-117.1531511,99047
1194,99045,32.81978977,-117.1551597,99045
1195,99069,32.82025645,-117.1548618,99069
1196,12785,32.82283938,-117.1549535,12785
1197,12059,32.83205278,-117.1534009,12059
1198,99354,32.82290045,-117.1552471,99354
1199,11660,32.82701637,-117.1543063,11660
1200,12788,32.82703269,-117.1539549,12788
1201,99222,32.81323227,-117.1524689,99222
1202,90050,32.81297979,-117.1527918,90050
1203,99223,32.81694361,-117.1546064,99223
1204,99227,32.81681218,-117.1549143,99227
1205,12791,32.8293508,-117.1530509,12791
1206,60081,32.5764186,-117.09466,60081
1207,60086,32.57637529,-117.0791953,60086
1208,60047,32.57638296,-117.0755987,60047
1209,60194,32.57659577,-117.0762434,60194
1210,60033,32.57642869,-117.0999837,60033
1211,60144,32.57663404,-117.0997,60144
1212,60196,32.57658571,-117.0740522,60196
1213,60083,32.57640604,-117.0880509,60083
1214,60189,32.57660389,-117.0888643,60189
1215,60041,32.57641446,-117.0843829,60041
1216,60190,32.57660382,-117.0848294,60190
1217,60089,32.5763946,-117.0705674,60089
1218,60155,32.57658199,-117.0709067,60155
1219,60152,32.57660405,-117.0803238,60152
1220,60082,32.5763942,-117.0922025,60082
1221,60188,32.57664816,-117.0932469,60188
1222,60035,32.57642516,-117.0981042,60035
1223,60183,32.57661544,-117.0976126,60183
1224,99439,32.69920913,-117.1697197,99439
1225,60246,32.55396679,-117.0480317,60246
1226,60436,32.55415458,-117.0478938,60436
1227,60247,32.55697637,-117.0480296,60247
1228,60364,32.55694426,-117.0478963,60364
1229,75080,32.72149387,-117.169898,75080
1230,75081,32.72136294,-117.169985,75081
1231,75109,32.71671555,-117.1660236,75109
1232,12155,32.79258479,-117.093886,12155
1233,99344,32.6780342,-117.0571458,99344
1234,60810,32.67537274,-117.0639751,60810
1235,60811,32.67611831,-117.0613626,60811
1236,40993,32.74414164,-116.9421801,40993
1237,40214,32.74114685,-116.9389984,40214
1238,40456,32.74152853,-116.9390632,40456
1239,41166,32.85936589,-116.9826394,41166
1240,41167,32.86242525,-116.9821243,41167
1241,41165,32.85577555,-116.9827788,41165
1242,41052,32.84792294,-116.9832768,41052
1243,41053,32.85132577,-116.98324,41053
1244,41168,32.86573328,-116.9818522,41168
1245,50116,32.66282914,-117.0973429,50116
1246,50117,32.66123108,-117.0967167,50117
1247,50149,32.66131996,-117.0965811,50149
1248,50118,32.65862696,-117.095704,50118
1249,50080,32.6584253,-117.0954519,50080
1250,50139,32.67145404,-117.1005194,50139
1251,50194,32.67124997,-117.1006182,50194
1252,50110,32.68020793,-117.1041072,50110
1253,50145,32.68034354,-117.103972,50145
1254,50147,32.67767625,-117.1029615,50147
1255,50095,32.67714062,-117.1029141,50095
1256,99289,32.67514905,-117.1019622,99289
1257,99290,32.67538897,-117.102244,99290
1258,99218,32.80807788,-117.1188804,99218
1259,22726,33.0357417,-116.8811885,22726
1260,12972,32.69602093,-117.0297139,12972
1261,99434,33.0719869,-117.0703784,99434
1262,99497,33.07226078,-117.0705246,99497
1263,99504,33.07240962,-117.0704607,99504
1264,10668,32.57410296,-117.0659303,10668
1265,11421,32.57393734,-117.0668668,11421
1266,10684,32.57313017,-117.0575662,10684
1267,60208,32.57371605,-117.0439709,60208
1268,10272,32.57376204,-117.0630382,10272
1269,11414,32.5739615,-117.0627998,11414
1270,60099,32.57329968,-117.0535006,60099
1271,60159,32.57354344,-117.0536326,60159
1272,60100,32.5735486,-117.0494616,60100
1273,60203,32.57374465,-117.0501678,60203
1274,60158,32.57337942,-117.0564389,60158
1275,60101,32.57352196,-117.0450858,60101
1276,99408,32.5735005,-117.0360131,99408
1277,99410,32.57355215,-117.0356728,99410
1278,91028,32.57663981,-117.035064,91028
1279,99409,32.57674594,-117.0347988,99409
1280,60474,32.57872686,-117.0349138,60474
1281,60478,32.57889393,-117.0345744,60478
1282,60473,32.58084157,-117.0334393,60473
1283,60479,32.58098725,-117.0330056,60479
1284,99465,32.78945564,-117.2035467,99465
1285,99114,32.69295657,-117.0732352,99114
1286,50071,32.69095699,-117.0804159,50071
1287,50081,32.68952575,-117.0855963,50081
1288,59013,32.6893702,-117.0854323,59013
1289,50086,32.69144977,-117.0786621,50086
1290,50054,32.68536435,-117.1004943,50054
1291,59010,32.68507606,-117.100849,59010
1292,50067,32.68811141,-117.0906857,50067
1293,99311,32.68777031,-117.091131,99311
1294,99310,32.68712753,-117.093491,99310
1295,99313,32.6872719,-117.0936809,99313
1296,50026,32.68102893,-117.1018402,50026
1297,50077,32.68102533,-117.1023602,50077
1298,99306,32.68156334,-117.1004707,99306
1299,50034,32.6829447,-117.0950402,50034
1300,41252,32.79378982,-116.9605552,41252
1301,41282,32.79393614,-116.9604425,41282
1302,41266,32.80451725,-116.9257767,41266
1303,41156,32.80971488,-116.9201796,41156
1304,41259,32.79485057,-116.9441598,41259
1305,41276,32.79507203,-116.9448547,41276
1306,41261,32.79484122,-116.9379737,41261
1307,41273,32.79515297,-116.93727,41273
1308,88906,32.80392461,-116.9267423,88906
1309,41258,32.7948571,-116.947876,41258
1310,41277,32.79507425,-116.9478713,41277
1311,41280,32.7950836,-116.9578159,41280
1312,41260,32.7948373,-116.9406453,41260
1313,99128,32.80677515,-116.9235061,99128
1314,99242,32.80813621,-116.9213848,99242
1315,40685,32.81215496,-116.9187628,40685
1316,40876,32.8127996,-116.9179768,40876
1317,41032,32.8112793,-116.9190654,41032
1318,40688,32.82088368,-116.9142558,40688
1319,40878,32.82104491,-116.9139185,40878
1320,41256,32.79485304,-116.953434,41256
1321,41279,32.79507253,-116.9530192,41279
1322,88909,32.7999608,-116.9309337,88909
1323,88905,32.79661096,-116.9341157,88905
1324,41257,32.79486126,-116.9505379,41257
1325,41278,32.7950712,-116.9513206,41278
1326,41265,32.80116126,-116.9293015,41265
1327,41274,32.79501732,-116.939908,41274
1328,40475,32.81470259,-116.9170721,40475
1329,40755,32.81393888,-116.9172076,40755
1330,41033,32.81555821,-116.9161002,41033
1331,41275,32.79506861,-116.942528,41275
1332,40687,32.81755316,-116.9151616,40687
1333,40877,32.81801975,-116.9147712,40877
1334,41255,32.79486216,-116.9561675,41255
1335,88907,32.79657101,-116.9344307,88907
1336,30187,32.6186355,-117.0518576,30187
1337,30122,32.61992928,-117.0468907,30122
1338,30262,32.62003309,-117.0469891,30262
1339,30119,32.61938599,-117.0488734,30119
1340,30190,32.61945886,-117.0490786,30190
1341,30197,32.62171299,-117.0409277,30197
1342,30195,32.62123711,-117.0427,30195
1343,30131,32.62266948,-117.0370617,30131
1344,30270,32.62273087,-117.0373481,30270
1345,30048,32.6217719,-117.0403145,30048
1346,30046,32.62113905,-117.0425627,30046
1347,30648,32.6041142,-117.0409746,30648
1348,30127,32.60220097,-117.0440096,30127
1349,30193,32.60213556,-117.04435,30193
1350,30049,32.60434052,-117.0391128,30049
1351,30269,32.60438408,-117.0396067,30269
1352,39056,32.62406146,-116.9952254,39056
1353,30671,32.61440419,-117.0267682,30671
1354,39031,32.61780544,-117.0137981,39031
1355,39038,32.61800486,-117.0139947,39038
1356,30675,32.61424315,-117.0235324,30675
1357,39009,32.61450432,-117.0235217,39009
1358,30112,32.61038848,-117.0533674,30112
1359,30186,32.61039399,-117.0537864,30186
1360,30040,32.61176419,-117.0497624,30040
1361,30257,32.61169345,-117.0500735,30257
1362,39030,32.61536355,-117.0201778,39030
1363,39039,32.61557416,-117.020342,39039
1364,99051,32.61460496,-117.0267473,99051
1365,39043,32.61348942,-117.0443645,39043
1366,39044,32.61342789,-117.0441042,39044
1367,39041,32.61480886,-117.0392064,39041
1368,99064,32.6145782,-117.0384863,99064
1369,39042,32.6142144,-117.0418997,39042
1370,99063,32.61393167,-117.0422706,99063
1371,39029,32.61461037,-117.0332715,39029
1372,39040,32.61484043,-117.0334002,39040
1373,30677,32.61636182,-117.0183256,30677
1374,99066,32.61621798,-117.0180321,99066
1375,99067,32.61833465,-117.0108896,99067
1376,30656,32.63130458,-116.9915227,30656
1377,39034,32.63001837,-116.9919666,39034
1378,39032,32.61971166,-117.0064229,39032
1379,39036,32.61944236,-117.0077554,39036
1380,39037,32.61841202,-117.0121568,39037
1381,30093,32.64715668,-117.0722685,30093
1382,30170,32.64729255,-117.0725004,30170
1383,30087,32.64602171,-117.0763544,30087
1384,30227,32.64582233,-117.0778047,30227
1385,10254,32.64451482,-117.0817719,10254
1386,11385,32.644693,-117.0818418,11385
1387,11008,32.64382497,-117.0850205,11008
1388,30080,32.64373509,-117.0844934,30080
1389,39054,32.64361398,-117.0857364,39054
1390,30008,32.64253487,-117.0888188,30008
1391,30220,32.64238366,-117.0900355,30220
1392,30073,32.64151512,-117.0924539,30073
1393,30022,32.64793451,-117.06648,30022
1394,30159,32.64305383,-117.0876802,30159
1395,30219,32.64111291,-117.0945973,30219
1396,30082,32.64499377,-117.0800352,30082
1397,30238,32.64818684,-117.0665603,30238
1398,39051,32.64320807,-117.086418,39051
1399,60445,32.64077101,-117.095156,60445
1400,30231,32.64659113,-117.0750505,30231
1401,75012,32.63910499,-117.0990569,75012
1402,75013,32.63884492,-117.0990661,75013
1403,70019,32.63905274,-117.0984236,70019
1404,91002,32.63901294,-117.0986149,91002
1405,91007,32.63858371,-117.0986823,91007
1406,98030,33.05113085,-116.8551905,98030
1407,98029,33.05122775,-116.8556089,98029
1408,30148,32.64639673,-116.992387,30148
1409,30279,32.64644126,-116.993206,30279
1410,30529,32.64542977,-116.9968522,30529
1411,30063,32.64103145,-117.0059918,30063
1412,30276,32.64136402,-117.0059914,30276
1413,30280,32.64808179,-116.9882266,30280
1414,30607,32.63821572,-117.035638,30607
1415,99053,32.65524294,-116.9801511,99053
1416,99054,32.65479828,-116.9809792,99054
1417,30118,32.64020134,-117.0487013,30118
1418,30189,32.64062393,-117.0488058,30189
1419,30554,32.63812191,-117.0374172,30554
1420,30278,32.64415328,-117.0011197,30278
1421,30511,32.64502817,-116.9973588,30511
1422,30138,32.63583809,-117.028305,30138
1423,30207,32.63635228,-117.0300084,30207
1424,30144,32.63862566,-117.010155,30144
1425,30275,32.63841093,-117.0115467,30275
1426,39021,32.64890017,-116.9869599,39021
1427,30128,32.63853546,-117.0427905,30128
1428,30194,32.63894233,-117.0436289,30194
1429,30555,32.63577533,-117.0199207,30555
1430,30557,32.6360477,-117.0216349,30557
1431,39055,32.63222276,-116.9873696,39055
1432,39046,32.63041726,-116.9804069,39046
1433,39048,32.63123733,-116.9806963,39048
1434,90514,32.6148915,-117.0367719,90514
1435,90515,32.61514428,-117.0371291,90515
1436,90518,32.61511269,-117.0360928,90518
1437,99183,32.878155,-117.2114916,99183
1438,99184,32.87906967,-117.2080293,99184
1439,39015,32.63079526,-116.9651637,39015
1440,39027,32.6301383,-116.9651778,39027
1441,99059,32.64088549,-116.9660056,99059
1442,39016,32.63339838,-116.9670005,39016
1443,39026,32.63271366,-116.9670599,39026
1444,30400,32.64251977,-116.9666588,30400
1445,30543,32.64665911,-116.9652143,30543
1446,39023,32.65049764,-116.9663468,39023
1447,99077,32.65113271,-116.9663162,99077
1448,99078,32.64466919,-116.9661663,99078
1449,99079,32.64454746,-116.9658307,99079
1450,99076,32.65231926,-116.967869,99076
1451,99060,32.6267026,-116.9647245,99060
1452,39018,32.64873294,-116.9654326,39018
1453,39017,32.63668531,-116.9670402,39017
1454,39025,32.63629248,-116.9674788,39025
1455,99361,32.73682754,-117.2516698,99361
1456,10543,32.75521009,-117.1297759,10543
1457,11296,32.75549333,-117.1305268,11296
1458,10189,32.75515457,-117.1224991,10189
1459,10942,32.75542033,-117.1218414,10942
1460,10190,32.75515393,-117.1175225,10190
1461,10196,32.75513002,-117.1181858,10196
1462,11329,32.75539432,-117.117733,11329
1463,11334,32.75540376,-117.1183446,11334
1464,10201,32.75511258,-117.1155825,10201
1465,11333,32.75538371,-117.1161131,11333
1466,10204,32.75509992,-117.1138594,10204
1467,10960,32.7553639,-117.1134489,10960
1468,11344,32.75534847,-117.1113313,11344
1469,10609,32.75501257,-117.1015147,10609
1470,10986,32.75528888,-117.1017028,10986
1471,10247,32.75669001,-117.0869294,10247
1472,10639,32.75724196,-117.0829403,10639
1473,11013,32.75740124,-117.0833679,11013
1474,10250,32.75787567,-117.0786266,10250
1475,10257,32.7576761,-117.0796949,10257
1476,11389,32.75786887,-117.080048,11389
1477,10655,32.75841879,-117.0746861,10655
1478,11399,32.75854263,-117.0750743,11399
1479,10659,32.75871553,-117.0726429,10659
1480,10665,32.75972655,-117.070229,10665
1481,11033,32.75990727,-117.0703315,11033
1482,10679,32.76373731,-117.0626446,10679
1483,11418,32.76349878,-117.0638069,11418
1484,11053,32.76873316,-117.0527067,11053
1485,10691,32.76855582,-117.0508118,10691
1486,10697,32.76862142,-117.0466223,10697
1487,11438,32.7688439,-117.0474962,11438
1488,10303,32.76872907,-117.0405659,10303
1489,11445,32.76894484,-117.0407793,11445
1490,10129,32.75513971,-117.1426363,10129
1491,11270,32.75544263,-117.1429353,11270
1492,11406,32.75915208,-117.0718858,11406
1493,11010,32.75707862,-117.085554,11010
1494,10139,32.7551642,-117.1377184,10139
1495,10682,32.76504358,-117.0604446,10682
1496,11044,32.76517643,-117.0607223,11044
1497,10620,32.75535434,-117.0967034,10620
1498,11369,32.75546769,-117.0972874,11369
1499,10673,32.76150228,-117.0664689,10673
1500,11412,32.76121435,-117.0676145,11412
1501,11355,32.75529902,-117.1042107,11355
1502,13531,32.75503113,-117.1036031,13531
1503,10260,32.75814842,-117.0768922,10260
1504,11025,32.75818964,-117.0777123,11025
1505,88979,32.7560106,-117.091855,88979
1506,88980,32.75619517,-117.0920347,88980
1507,10612,32.75500376,-117.1004022,10612
1508,11364,32.75521584,-117.099539,11364
1509,13484,32.7553764,-117.1089018,13484
1510,13485,32.75502129,-117.1085861,13485
1511,10548,32.75519125,-117.1274045,10548
1512,11303,32.75549745,-117.128019,11303
1513,10306,32.76863289,-117.0379853,10306
1514,11065,32.76890444,-117.0380723,11065
1515,10517,32.75514164,-117.1397056,10517
1516,11351,32.75531149,-117.1063771,11351
1517,13528,32.75503613,-117.1056588,13528
1518,10607,32.75587673,-117.0947526,10607
1519,10623,32.75572275,-117.0941607,10623
1520,10290,32.76813892,-117.0544808,10290
1521,10533,32.75516331,-117.1347813,10533
1522,13430,32.75547827,-117.1349373,13430
1523,10502,32.75512019,-117.1457098,10502
1524,10310,32.76819913,-117.0335897,10310
1525,11079,32.76839032,-117.0339525,11079
1526,10688,32.76703206,-117.0568877,10688
1527,11049,32.76720356,-117.0571398,11049
1528,10894,32.75545775,-117.1385573,10894
1529,13554,32.75517706,-117.1382227,13554
1530,99199,32.75545774,-117.1393217,99199
1531,10150,32.75517721,-117.1328396,10150
1532,11290,32.75547964,-117.1328263,11290
1533,11377,32.7567288,-117.0880975,11377
1534,13555,32.75653907,-117.0877054,13555
1535,75026,32.79206489,-116.976139,75026
1536,75027,32.79187891,-116.9762169,75027
1537,70035,32.7921319,-116.9757738,70035
1538,91072,32.79234967,-116.975665,91072
1539,91073,32.79190728,-116.975645,91073
1540,91074,32.79178339,-116.9756798,91074
1541,91075,32.79155261,-116.9756649,91075
1542,91076,32.79170585,-116.97578,91076
1543,92208,32.79187638,-116.9757587,92208
1544,92209,32.79234091,-116.9757527,92209
1545,92210,32.79264332,-116.975739,92210
1546,92212,32.79255039,-116.9756503,92212
1547,75066,32.71013009,-117.063361,75066
1548,75067,32.71008392,-117.06311,75067
1549,99108,32.71017768,-117.0634382,99108
1550,96033,33.11902565,-117.089837,96033
1551,99496,33.11833164,-117.0908527,99496
1552,40350,33.01835349,-117.0565342,40350
1553,40354,33.01878917,-117.0478341,40354
1554,40362,33.01874808,-117.0375147,40362
1555,40705,33.01286833,-117.0236922,40705
1556,40348,33.01868568,-117.0591178,40348
1557,40706,32.98407275,-117.0232267,40706
1558,40890,32.99652208,-117.0234276,40890
1559,40793,32.98977187,-117.0243437,40793
1560,40794,33.00770858,-117.0238327,40794
1561,40360,33.01876163,-117.0401313,40360
1562,40795,33.00941885,-117.0237173,40795
1563,40376,33.01839429,-117.0291434,40376
1564,40369,33.01872474,-117.0338312,40369
1565,40797,33.00241136,-117.0235382,40797
1566,40352,33.01886344,-117.0537724,40352
1567,40358,33.0187898,-117.0456026,40358
1568,40374,33.01860347,-117.0312757,40374
1569,50102,32.67565802,-117.0796037,50102
1570,50180,32.67436349,-117.0789078,50180
1571,50127,32.68801827,-117.0845712,50127
1572,50176,32.68836239,-117.08449,50176
1573,50103,32.67256888,-117.078475,50103
1574,50181,32.67228251,-117.0781441,50181
1575,50132,32.66862684,-117.0769432,50132
1576,50158,32.66917847,-117.0769006,50158
1577,50128,32.68574069,-117.0836234,50128
1578,50156,32.68644105,-117.0836983,50156
1579,12169,32.7234569,-117.0850492,12169
1580,50129,32.68428506,-117.0830571,50129
1581,50177,32.6831217,-117.0823539,50177
1582,12165,32.70386508,-117.0851276,12165
1583,60637,32.74541738,-117.0922092,60637
1584,50121,32.69005319,-117.0852308,50121
1585,50172,32.69000254,-117.0849995,50172
1586,91043,32.70724308,-117.0851141,91043
1587,12168,32.72051059,-117.0850382,12168
1588,12894,32.72203533,-117.0847308,12894
1589,11750,32.71255296,-117.0851449,11750
1590,12543,32.71228537,-117.0848855,12543
1591,12167,32.71516435,-117.0850981,12167
1592,12544,32.71489119,-117.0848484,12544
1593,60635,32.74289769,-117.0922296,60635
1594,11749,32.69800489,-117.0851859,11749
1595,12541,32.6977263,-117.0849264,12541
1596,50123,32.69652605,-117.0852076,50123
1597,12892,32.70368007,-117.0848495,12892
1598,12893,32.70848706,-117.0848691,12893
1599,50188,32.6851551,-117.0831989,50188
1600,50101,32.6796293,-117.0801363,50101
1601,50178,32.68014896,-117.0801484,50178
1602,50133,32.66586573,-117.0759555,50133
1603,50159,32.66635608,-117.0757878,50159
1604,50179,32.67644799,-117.0795546,50179
1605,50099,32.69381058,-117.0852014,50099
1606,50173,32.69385058,-117.0849775,50173
1607,99002,32.66178978,-117.078403,99002
1608,99003,32.66200559,-117.0785999,99003
1609,60634,32.74015762,-117.0922034,60634
1610,12164,32.6999673,-117.0851882,12164
1611,12542,32.69987819,-117.0849533,12542
1612,12166,32.70890865,-117.0851169,12166
1613,88880,32.74754584,-117.0921258,88880
1614,50130,32.68144619,-117.0815844,50130
1615,70024,32.71000327,-117.0866325,70024
1616,75068,32.70958396,-117.0861291,75068
1617,75069,32.70950703,-117.085761,75069
1618,91031,32.70998947,-117.0862357,91031
1619,91032,32.71000728,-117.0860408,91032
1620,91033,32.70995988,-117.0861411,91033
1621,91035,32.70995836,-117.0863654,91035
1622,91037,32.70979656,-117.0863119,91037
1623,91038,32.709787,-117.0861005,91038
1624,91039,32.70995421,-117.0857607,91039
1625,91040,32.70995542,-117.0855819,91040
1626,91041,32.71011824,-117.0862954,91041
1627,94017,32.71011464,-117.0860158,94017
1628,99075,32.8759093,-117.209744,99075
1629,77785,32.87416804,-117.2140247,77785
1630,77786,32.87413569,-117.2140498,77786
1631,30088,32.64259751,-117.0750619,30088
1632,30228,32.64244783,-117.0760708,30228
1633,30011,32.64107744,-117.0804044,30011
1634,30225,32.64158856,-117.0791943,30225
1635,88968,32.64123422,-117.0804683,88968
1636,39002,32.64022978,-117.0834207,39002
1637,60148,32.63776559,-117.0929411,60148
1638,88969,32.63782034,-117.0918472,88969
1639,30083,32.64168557,-117.0782564,30083
1640,30081,32.64070295,-117.0817295,30081
1641,30221,32.64064525,-117.0825411,30221
1642,99419,32.63690475,-117.0954308,99419
1643,11735,32.72393024,-117.0938465,11735
1644,12524,32.72408246,-117.0936918,12524
1645,11727,32.7441731,-117.1010262,11727
1646,12517,32.74385848,-117.100815,12517
1647,12518,32.75481199,-117.1007094,12518
1648,60627,32.73884073,-117.1010657,60627
1649,99037,32.72862462,-117.0990616,99037
1650,99038,32.72853475,-117.0993404,99038
1651,12135,32.74601477,-117.1010017,12135
1652,99384,32.74619743,-117.1008181,99384
1653,60629,32.73162521,-117.1011684,60629
1654,99127,32.73172297,-117.1009417,99127
1655,12866,32.75738681,-117.1007863,12866
1656,12134,32.74238649,-117.1010382,12134
1657,12516,32.74194531,-117.1008453,12516
1658,60628,32.73531676,-117.1011228,60628
1659,99126,32.735412,-117.1008635,99126
1660,12136,32.75285625,-117.1009344,12136
1661,12865,32.75347606,-117.1007322,12865
1662,99355,32.73788684,-117.1010891,99355
1663,99125,32.73892212,-117.1008226,99125
1664,12139,32.72609785,-117.0979935,12139
1665,12868,32.72693365,-117.097956,12868
1666,12872,32.76738401,-117.0966603,12872
1667,12515,32.74015891,-117.1008281,12515
1668,60626,32.74044595,-117.101052,60626
1669,11729,32.74978593,-117.1009698,11729
1670,12864,32.7500346,-117.1007803,12864
1671,12863,32.74768727,-117.1007967,12863
1672,11995,32.7678737,-117.1714126,11995
1673,12400,32.76731401,-117.1710202,12400
1674,11225,32.76165904,-117.1692364,11225
1675,11623,32.76169329,-117.1694352,11623
1676,75046,32.76547104,-117.1691519,75046
1677,75047,32.76545309,-117.1689052,75047
1678,94036,32.7658551,-117.1686231,94036
1679,94038,32.7657193,-117.1691422,94038
1680,94039,32.76567663,-117.1693369,94039
1681,94040,32.76562257,-117.1695836,94040
1682,94041,32.76557702,-117.1697945,94041
1683,94042,32.76552064,-117.1699826,94042
1684,94043,32.76540755,-117.1700367,94043
1685,94044,32.76546684,-117.1698259,94044
1686,94045,32.76550675,-117.1696344,94045
1687,94048,32.76565186,-117.1689723,94048
1688,94050,32.76552148,-117.1695012,94050
1689,10692,32.74140218,-117.0488901,10692
1690,10637,32.72127357,-117.0843887,10637
1691,10642,32.72141025,-117.0824651,10642
1692,11384,32.72160189,-117.0829839,11384
1693,75054,32.77827002,-117.1272371,75054
1694,75055,32.77837004,-117.1270081,75055
1695,75088,32.71679,-117.1596779,75088
1696,75089,32.716724,-117.1597201,75089
1697,40179,32.80724769,-116.9787168,40179
1698,40289,32.80767447,-116.9785869,40289
1699,40168,32.80251646,-116.9968372,40168
1700,40281,32.80272943,-116.9970701,40281
1701,40402,32.80323132,-116.9945196,40402
1702,40184,32.80748412,-116.9693326,40184
1703,40433,32.80789532,-116.9657331,40433
1704,40416,32.80778564,-116.9769801,40416
1705,40166,32.80194156,-116.9996343,40166
1706,40044,32.80297551,-116.9945532,40044
1707,11652,32.77345546,-117.1585031,11652
1708,12778,32.77317791,-117.1577487,12778
1709,13389,32.77005703,-117.165739,13389
1710,99299,32.79070013,-117.099377,99299
1711,13390,32.76956463,-117.1680144,13390
1712,12009,32.75342291,-117.1650099,12009
1713,12012,32.71762489,-117.1648203,12012
1714,99039,32.71581374,-117.1648048,99039
1715,96010,32.71370605,-117.1647471,96010
1716,10487,32.71255487,-117.1516235,10487
1717,11115,32.79710469,-117.2534912,11115
1718,10036,32.805504,-117.2212138,10036
1719,11156,32.80570669,-117.2213039,11156
1720,10358,32.79737632,-117.251519,10358
1721,11117,32.79751276,-117.2516409,11117
1722,10783,32.8035453,-117.2259665,10783
1723,10011,32.79810093,-117.2482501,10011
1724,11122,32.7982143,-117.2485053,11122
1725,10363,32.79855918,-117.245961,10363
1726,10764,32.79874853,-117.245999,10764
1727,10386,32.80344839,-117.2257083,10386
1728,10013,32.79929398,-117.2427736,10013
1729,11124,32.79943566,-117.2429281,11124
1730,10015,32.79965017,-117.2412025,10015
1731,11127,32.79979808,-117.241266,11127
1732,10016,32.80012359,-117.2390632,10016
1733,10768,32.80033405,-117.238867,10768
1734,10023,32.80087716,-117.2355667,10023
1735,11135,32.80103195,-117.2358027,11135
1736,10396,32.80644496,-117.216889,10396
1737,10790,32.80644767,-117.2179468,10790
1738,10774,32.80156651,-117.2332214,10774
1739,10025,32.8017129,-117.2317488,10025
1740,10383,32.80219779,-117.2295282,10383
1741,11142,32.80225058,-117.2301504,11142
1742,10390,32.80496453,-117.2234046,10390
1743,11152,32.8048892,-117.2242435,11152
1744,75098,32.706942,-117.1597629,75098
1745,75099,32.7067651,-117.1595992,75099
1746,11717,32.72488655,-117.1082112,11717
1747,98562,32.89407299,-117.2391911,98562
1748,11591,32.83735236,-117.1959262,11591
1749,11576,32.85036966,-117.204109,11576
1750,12355,32.85034434,-117.2038287,12355
1751,11970,32.81890416,-117.181842,11970
1752,12704,32.81987353,-117.1819564,12704
1753,11954,32.83261348,-117.1949052,11954
1754,12697,32.83319801,-117.194664,12697
1755,11976,32.81045117,-117.177632,11976
1756,12708,32.81110154,-117.1777691,12708
1757,11935,32.85743325,-117.2055468,11935
1758,12354,32.85828243,-117.2055625,12354
1759,11913,32.88155112,-117.2197178,11913
1760,21700,32.88248551,-117.2204317,21700
1761,13133,32.86086562,-117.2094474,13133
1762,13143,32.86074858,-117.2087326,13143
1763,11592,32.8288286,-117.1934875,11592
1764,12368,32.82894567,-117.1932739,12368
1765,11955,32.83163763,-117.1949207,11955
1766,11953,32.8340398,-117.194927,11953
1767,12696,32.83489966,-117.1946237,12696
1768,11572,32.86444297,-117.2128561,11572
1769,12668,32.8646428,-117.2126076,12668
1770,11967,32.82255238,-117.1839021,11967
1771,12702,32.823331,-117.184161,12702
1772,21706,32.8779,-117.2138829,21706
1773,11921,32.86995929,-117.2141919,11921
1774,99185,32.87002494,-117.2139497,99185
1775,11972,32.81392948,-117.1792701,11972
1776,12380,32.81411261,-117.1790409,12380
