node_index,is_stop_only,pos_x,pos_y,census_tract,node_in_fleetpy,is_demand_node
94041,FALSE,6320699,1845736.001,14101,580,1
94045,FALSE,6320400,1845731,14101,581,1
94046,FALSE,6325511,1845729,14002,582,1
94050,FALSE,6324794,1845724,14002,583,1
94053,FALSE,6326110,1845718,14002,584,0
94071,FALSE,6322434,1845680,14101,585,1
94094,FALSE,6319183.441,1845647.317,14200,586,0
94101,FALSE,6320269,1845641,14101,587,1
94102,FALSE,6320400,1845641,14101,588,1
94106,FALSE,6320684,1845639,14101,589,1
94119,FALSE,6324895,1845629,14002,590,1
94165,FALSE,6316321,1845583.999,14200,591,1
94169,FALSE,6325503,1845583,14002,592,1
94177,FALSE,6326304,1845571,14002,593,1
94180,FALSE,6326107,1845566,14002,594,0
94183,FALSE,6317300,1845559,14200,595,1
94193,FALSE,6324559,1845536,14002,596,1
94198,FALSE,6325286,1845528,14002,597,1
94217,FALSE,6320680,1845506,14101,598,1
94222,FALSE,6321202,1845500,14101,599,1
94236,FALSE,6319461.016,1845476.591,14200,600,1
94242,FALSE,6318689,1845466,14200,601,1
94247,FALSE,6318186.288,1845454.712,14200,602,1
94286,FALSE,6325795,1845388,14002,603,1
94287,FALSE,6326631.152,1845386.331,14002,604,0
94295,FALSE,6308923,1845377,2712,605,0
94297,FALSE,6309036,1845370,2712,606,0
94299,FALSE,6324553,1845369,14002,607,1
94301,FALSE,6309089,1845368,3001,608,0
94303,FALSE,6309137,1845366,3001,609,0
94304,FALSE,6321203,1845366,14101,610,1
94309,FALSE,6309344,1845357,3001,611,0
94311,FALSE,6323542.008,1845356.247,14002,612,1
94312,FALSE,6323815.413,1845355.146,14002,613,1
94313,FALSE,6325347,1845355,14002,614,1
94317,FALSE,6310074,1845348,3001,615,0
94331,FALSE,6317024,1845327,14200,616,1
94347,FALSE,6321669,1845296,14101,617,1
94401,FALSE,6318448,1845226,14200,618,1
94429,FALSE,6323823.001,1845203,14002,619,1
94438,FALSE,6319365,1845187,14200,620,1
94445,FALSE,6324423,1845183,14002,621,0
94448,FALSE,6317510.67,1845178.736,14200,622,1
94453,FALSE,6317049.387,1845172.926,14200,623,1
94458,FALSE,6325103,1845167,14002,624,1
94467,FALSE,6326271.999,1845144,14002,625,1
94477,FALSE,6316749,1845128,14200,626,1
94488,FALSE,6317884,1845107,14200,627,1
94499,FALSE,6315849,1845094,3003,628,0
94500,FALSE,6325206,1845086,14002,629,1
94505,FALSE,6318625,1845077,14200,630,1
94508,FALSE,6322146,1845073,14101,631,1
94509,FALSE,6318214,1845071,14200,632,1
94534,FALSE,6315884,1845040,3003,633,1
94590,FALSE,6318369,1844959,14200,634,1
94612,FALSE,6318805,1844923,14200,635,1
94626,FALSE,6324675,1844906,14002,636,1
94642,FALSE,6322511,1844887,14101,637,1
94653,FALSE,6323181,1844876,14002,638,1
94676,FALSE,6317923,1844848,14200,639,1
94694,FALSE,6320293,1844832,14101,640,1
94695,FALSE,6321943,1844832,14101,641,1
94718,FALSE,6316238,1844808.999,14200,642,1
94724,FALSE,6324818,1844797,14002,643,1
94739,FALSE,6324572,1844773,14002,644,1
94740,FALSE,6317593,1844772,14200,645,1
94741,FALSE,6323844,1844772,14002,646,1
94750,FALSE,6316432,1844765,14200,647,1
94761,FALSE,6324426.641,1844755.28,14002,648,0
94764,FALSE,6319002,1844753,14200,649,1
94765,FALSE,6325259,1844752,14002,650,1
94800,FALSE,6317091,1844683,14200,651,1
94802,FALSE,6317948,1844681,14200,652,1
94809,FALSE,6322992,1844660,14002,653,1
94811,FALSE,6316753,1844658,14200,654,1
94814,FALSE,6323203.001,1844656,14002,655,1
94822,FALSE,6323608,1844651.001,14002,656,1
94854,FALSE,6319198,1844584,14200,657,1
94864,FALSE,6321827,1844550,14101,658,1
94867,FALSE,6324619,1844546,14002,659,1
94910,FALSE,6317982,1844494,14200,660,1
94934,FALSE,6322507,1844464,14101,661,1
94964,FALSE,6323878,1844441,14002,662,1
94968,FALSE,6319622,1844431,14101,663,1
94971,FALSE,6324232,1844429,14002,664,1
94973,FALSE,6324325,1844428,14002,665,1
94977,FALSE,6324537,1844425,14002,666,1
94984,FALSE,6323065,1844421,14002,667,1
94985,FALSE,6324830,1844421,14002,668,1
94989,FALSE,6325085,1844418,14002,669,1
94994,FALSE,6318022,1844408,14200,670,1
94996,FALSE,6323263,1844405.999,14002,671,1
94997,FALSE,6326408.706,1844404.6,14002,672,1
94998,FALSE,6326539.893,1844404.6,14002,673,1
95000,FALSE,6323607,1844404,14002,674,1
95002,FALSE,6326654.655,1844402.617,14002,675,1
95014,FALSE,6321497,1844378,14101,676,1
95047,FALSE,6319429,1844315,14101,677,1
95054,FALSE,6319840,1844307,14101,678,1
95084,FALSE,6320323.868,1844247.982,14101,679,1
95091,FALSE,6317112,1844217.001,14200,680,1
95095,FALSE,6318334,1844214,14200,681,1
95099,FALSE,6318923,1844211,14200,682,1
95105,FALSE,6319108,1844193,14101,683,0
95114,FALSE,6319006.246,1844181.508,14200,684,0
95128,FALSE,6319081,1844155.001,14101,685,0
95131,FALSE,6319157,1844152,14101,686,1
95141,FALSE,6323215,1844134,14002,687,1
95148,FALSE,6323615,1844129,14002,688,1
95150,FALSE,6316251,1844125,14200,689,1
95163,FALSE,6319206,1844111,14101,690,0
95165,FALSE,6319767,1844110,14101,691,0
95197,FALSE,6316222,1844075,14200,692,1
95210,FALSE,6317994,1844049,14200,693,1
95218,FALSE,6321190.999,1844040,14101,694,1
95228,FALSE,6319313,1844022,14101,695,1
95236,FALSE,6316348,1843999,14200,696,0
95275,FALSE,6316871,1843922,14200,697,1
95297,FALSE,6322499,1843883,14101,698,1
95299,FALSE,6322716,1843882,14101,699,0
95300,FALSE,6322889,1843881,14101,700,1
95301,FALSE,6323216,1843880,14002,701,1
95302,FALSE,6323515,1843878.999,14002,702,1
95303,FALSE,6323875.797,1843877.099,14002,703,1
95319,FALSE,6322127,1843857,14101,704,1
95347,FALSE,6317821,1843812,14200,705,1
95355,FALSE,6315824,1843789,14200,706,1
95363,FALSE,6318610,1843783.001,14200,707,1
95367,FALSE,6321822,1843776,14101,708,1
95379,FALSE,6317075,1843749,14200,709,1
95459,FALSE,6326661.374,1843669.207,14002,710,0
95462,FALSE,6324265,1843661,14002,711,1
95464,FALSE,6318030,1843659.001,14200,712,1
95470,FALSE,6320080,1843651,14101,713,1
95472,FALSE,6321539,1843647,14101,714,1
95491,FALSE,6317680,1843619,14200,715,1
95512,FALSE,6317337,1843573,14200,716,1
95525,FALSE,6316140,1843542,14200,717,0
95528,FALSE,6323570,1843537,14002,718,1
95541,FALSE,6324419,1843501,14002,719,1
95551,FALSE,6320250,1843480,14101,720,0
95559,FALSE,6315823,1843460,14200,721,0
95566,FALSE,6316815,1843442.001,14200,722,1
95571,FALSE,6321159.999,1843432,14101,723,1
95572,FALSE,6321187,1843432,14101,724,1
95573,FALSE,6320846,1843431,14101,725,1
95575,FALSE,6320536,1843430,14101,726,1
95584,FALSE,6323882.495,1843419.832,14002,727,1
95617,FALSE,6316923,1843356,14200,728,1
95621,FALSE,6324661,1843347,14002,729,1
95623,FALSE,6323336,1843345,14002,730,1
95680,FALSE,6321159,1843304,14101,731,1
95687,FALSE,6321477,1843299,14101,732,1
95688,FALSE,6321719,1843298,14101,733,1
95690,FALSE,6321826,1843295,14102,734,1
95691,FALSE,6321928,1843295,14102,735,1
95692,FALSE,6322023,1843295,14101,736,1
95695,FALSE,6322346,1843289.999,14101,737,1
95698,FALSE,6322623,1843285,14101,738,1
95701,FALSE,6322770,1843283,14101,739,1
95704,FALSE,6322939,1843281,14101,740,1
95710,FALSE,6317748,1843272,14200,741,1
95712,FALSE,6321825.745,1843270.608,14102,742,1
95720,FALSE,6315823,1843250,3003,743,0
95730,FALSE,6320250,1843235,14101,744,1
95744,FALSE,6319605,1843214,14101,745,1
95765,FALSE,6323558.834,1843172.929,14002,746,1
95778,FALSE,6319018.001,1843146,14101,747,1
95794,FALSE,6323902,1843120,14002,748,1
95798,FALSE,6317965,1843115,14200,749,1
95806,FALSE,6321824,1843103.999,14102,750,1
95837,FALSE,6316124.215,1843035.024,14200,751,1
95844,FALSE,6322104,1843023,14102,752,1
95854,FALSE,6324973,1843007,14002,753,1
95871,FALSE,6326653.956,1842985.534,14002,754,0
95880,FALSE,6323360.999,1842977.001,14002,755,1
95885,FALSE,6323538.195,1842967.904,14002,756,1
95932,FALSE,6316040,1842935,14200,757,1
95933,FALSE,6316387,1842932,14200,758,1
95935,FALSE,6322966,1842929,14002,759,1
95936,FALSE,6319201,1842928,14101,760,1
95954,FALSE,6319614,1842902,14101,761,1
95968,FALSE,6319948.001,1842872,14102,762,1
95970,FALSE,6321821,1842867,14102,763,1
95975,FALSE,6323905,1842855,14002,764,1
95976,FALSE,6316486,1842850,14200,765,1
95981,FALSE,6319256.038,1842841.941,14101,766,1
95988,FALSE,6321469.999,1842824,14101,767,1
95989,FALSE,6322366.001,1842821,14101,768,1
95991,FALSE,6324605,1842820,14002,769,1
96004,FALSE,6320251,1842779,14101,770,1
96007,FALSE,6320376.211,1842777.962,14102,771,1
96009,FALSE,6320532,1842777,14101,772,1
96011,FALSE,6320844,1842775,14101,773,1
96015,FALSE,6321157.001,1842771,14101,774,1
96016,FALSE,6323906,1842768,14002,775,1
96017,FALSE,6323459,1842767,14002,776,1
96025,FALSE,6318334.728,1842759.11,14101,777,1
96033,FALSE,6325158,1842744,14002,778,1
96064,FALSE,6320251,1842718.438,14101,779,0
96074,FALSE,6318686.054,1842700.414,14101,780,1
96085,FALSE,6315824,1842678,14200,781,1
96092,TRUE,6326297.389,1842668.281,14002,782,1
96093,FALSE,6322465.399,1842667.673,14101,783,1
96122,FALSE,6319395,1842626,14102,784,1
96124,FALSE,6321436.001,1842624,14102,785,1
96129,FALSE,6322103,1842619,14102,786,1
96153,FALSE,6324607,1842578,14002,787,1
96156,FALSE,6318939,1842571,14101,788,1
96158,FALSE,6325409,1842569,14002,789,1
96160,FALSE,6319640,1842568,14102,790,1
96166,FALSE,6323908,1842563,14002,791,1
96171,FALSE,6326298,1842560,14002,792,1
96228,FALSE,6316434,1842507,14200,793,1
96242,FALSE,6317148,1842472,14200,794,1
96252,FALSE,6322654.763,1842438.485,14101,795,1
96259,FALSE,6321781,1842423,14102,796,1
96260,FALSE,6326296.923,1842420.004,14002,797,1
96262,FALSE,6318174,1842417,14102,798,1
96268,FALSE,6323006,1842410,14101,799,1
96298,FALSE,6326424.496,1842347.422,14002,800,0
96321,FALSE,6317382,1842310,14200,801,1
96324,FALSE,6326296,1842300,14002,802,1
96327,FALSE,6319942,1842291,14102,803,1
96329,FALSE,6321519,1842282,14102,804,1
96333,FALSE,6323911,1842272,14002,805,1
96335,FALSE,6318413,1842266.999,14102,806,1
96362,FALSE,6321158.682,1842222.752,14101,807,1
96365,FALSE,6319621,1842219,14102,808,1
96369,FALSE,6324442.999,1842212,14002,809,1
96422,FALSE,6316728,1842160,14200,810,1
96445,FALSE,6322492.999,1842145.999,14101,811,1
96458,FALSE,6322594,1842139,14102,812,1
96460,FALSE,6319245,1842135,14102,813,1
96464,FALSE,6320348,1842127,14101,814,1
96467,FALSE,6320528,1842126,14101,815,1
96469,FALSE,6320842,1842124,14101,816,1
96473,FALSE,6321133.493,1842119.402,14101,817,1
96474,FALSE,6321159,1842119,14101,818,1
96476,FALSE,6323030,1842107,14102,819,1
96483,FALSE,6318549,1842092,14102,820,1
96487,FALSE,6323457,1842078.001,3107,821,1
96488,FALSE,6321460,1842077,14102,822,1
96489,FALSE,6323913.001,1842077,3107,823,1
96491,FALSE,6318376,1842071,14102,824,1
96501,FALSE,6316850,1842056,14200,825,1
96563,FALSE,6324681,1841950,14002,826,1
96577,FALSE,6321879,1841934,14102,827,1
96604,FALSE,6319655,1841876,14102,828,1
96608,FALSE,6318216,1841854,14102,829,1
96613,FALSE,6323027,1841832,14102,830,0
96614,FALSE,6321155,1841831,14101,831,1
96622,FALSE,6319913,1841812,14102,832,1
96625,FALSE,6322572,1841809,14102,833,1
96664,FALSE,6321130.733,1841775.079,14101,834,1
96685,FALSE,6320686,1841765,14101,835,1
96704,FALSE,6318455,1841748,14102,836,1
96726,FALSE,6316612,1841707,14200,837,1
96733,FALSE,6325009,1841698,14002,838,1
96740,FALSE,6317652,1841692,14102,839,1
96742,FALSE,6322228,1841680,14102,840,1
96746,FALSE,6318105,1841665,14102,841,1
96750,FALSE,6321417,1841659,14102,842,1
96751,FALSE,6326730.242,1841656.613,14002,843,0
96758,FALSE,6319968,1841648,14102,844,1
96762,FALSE,6320083,1841643,14102,845,1
96777,FALSE,6320348,1841606,14102,846,1
96800,FALSE,6321154,1841578,14102,847,1
96824,FALSE,6316902,1841538,14200,848,1
96833,FALSE,6322553,1841519,14102,849,1
96837,FALSE,6325090,1841513,14002,850,1
96847,FALSE,6324745,1841487,3107,851,1
96853,FALSE,6325702,1841451,14002,852,1
96857,FALSE,6325390,1841440,14002,853,1
96907,FALSE,6318090.999,1841397,14102,854,1
96958,FALSE,6317365,1841361,14102,855,1
96975,FALSE,6318289,1841341,14102,856,1
96978,FALSE,6325924,1841326,14002,857,1
96979,FALSE,6317868,1841325,14102,858,1
96989,FALSE,6321153,1841306.001,14102,859,1
96997,FALSE,6317889,1841272,14102,860,1
97010,FALSE,6320131,1841255,14102,861,1
97056,FALSE,6320670,1841181,14102,862,1
97063,FALSE,6320652.781,1841162.891,14102,863,1
97072,FALSE,6325647,1841122.999,14002,864,1
97080,FALSE,6320329,1841104,14102,865,1
97160,FALSE,6325782,1841014,14002,866,1
97174,FALSE,6321153,1841007,14102,867,1
97203,FALSE,6318492,1840976,14102,868,1
97210,FALSE,6320917.107,1840967.261,14102,869,1
97211,FALSE,6325587.001,1840965.001,14002,870,1
97214,FALSE,6319342,1840962,14102,871,1
97227,FALSE,6320944,1840944,14102,872,1
97228,FALSE,6318827,1840936.999,14102,873,1
97230,FALSE,6320109,1840929,14102,874,1
97233,FALSE,6319740,1840928,14102,875,1
97234,FALSE,6317751,1840925,14102,876,1
97238,FALSE,6318170,1840921,14102,877,1
97252,FALSE,6318431,1840854,14102,878,1
97301,FALSE,6325542,1840773,3107,879,1
97350,FALSE,6327062.389,1840705.642,14002,880,0
97351,FALSE,6326777.719,1840705.559,14002,881,0
97352,FALSE,6326650.703,1840704.399,14002,882,0
97356,FALSE,6326528.803,1840703.417,14002,883,0
97359,FALSE,6326327.942,1840702.098,14002,884,0
97363,FALSE,6315793,1840700,3004,885,1
97367,FALSE,6317362,1840694,14102,886,1
97385,FALSE,6316940,1840664,14102,887,1
97392,FALSE,6319949,1840659,14102,888,1
97394,FALSE,6320113,1840657.999,14102,889,1
97471,FALSE,6319411,1840592,14102,890,1
97474,FALSE,6318726,1840584,14102,891,1
97487,FALSE,6319596,1840541,14102,892,1
97492,FALSE,6317334,1840524,14102,893,1
97496,FALSE,6318810,1840507,14102,894,1
97552,FALSE,6320198.999,1840428,14102,895,1
97590,FALSE,6316312,1840337,14102,896,1
97594,FALSE,6316526,1840324,14102,897,1
97598,FALSE,6316836,1840312,14102,898,1
97601,FALSE,6319582,1840304,14102,899,1
97611,FALSE,6316282,1840291,14102,900,1
97698,FALSE,6315786,1840196,3004,901,0
97699,FALSE,6319597,1840194,14102,902,1
97746,FALSE,6318707,1840093,14102,903,1
97749,FALSE,6318987.001,1840089,14102,904,1
97752,FALSE,6318407,1840084,14102,905,1
97755,FALSE,6319317,1840082,14102,906,1
97798,FALSE,6315783,1839983,14200,907,1
97823,FALSE,6315959,1839934,14102,908,1
97824,FALSE,6316286,1839932,14102,909,1
97836,FALSE,6319460,1839902,14102,910,0
97864,FALSE,6315806.746,1839886.756,3004,911,0
97899,FALSE,6315834,1839832,14102,912,0
97900,FALSE,6319316,1839830,14102,913,1
97907,FALSE,6315799,1839811,3103,914,0
97913,FALSE,6318456,1839795,14102,915,1
97914,FALSE,6318698,1839795,3103,916,1
97915,FALSE,6319113,1839795,3103,917,1
97917,FALSE,6317951,1839794,14102,918,1
97918,FALSE,6318198,1839794,3103,919,1
97920,FALSE,6316541.001,1839789.999,14102,920,1
97921,FALSE,6316810,1839789.999,3103,921,1
97923,FALSE,6316285,1839789,14102,922,1
97924,FALSE,6316052,1839788,3103,923,1
98147,FALSE,6317646.2,1839452.501,3103,924,1
98185,FALSE,6318704,1839345,3103,925,1
98189,FALSE,6318457,1839330,3103,926,1
98194,FALSE,6318205,1839317,3103,927,1
98197,FALSE,6317960,1839304,3103,928,1
98202,FALSE,6316535,1839291.001,3103,929,1
98203,FALSE,6317636.41,1839290.616,3103,930,1
98205,FALSE,6315795,1839290,3103,931,0
98206,FALSE,6316287,1839289,3103,932,1
98207,FALSE,6316051,1839288,3103,933,1
106804,FALSE,6308294.57,1819834.372,12200,934,0
106853,FALSE,6308389.753,1819704.664,12200,935,0
148369,FALSE,6326284,1844407,14002,936,1
148374,FALSE,6326010.762,1844710.6,14002,937,0
149532,FALSE,6322790.666,1845021.892,14002,938,0
149533,FALSE,6323247.783,1845023.962,14002,939,0
149830,FALSE,6320055.76,1841962.019,14102,940,1
150222,FALSE,6314970.94,1848811.668,14300,941,1
150223,FALSE,6315015.488,1848452.935,14300,942,0
150478,FALSE,6317335.646,1848212.175,14200,943,0
150479,FALSE,6317356.073,1848664.248,14300,944,0
150584,FALSE,6320289.293,1846661.439,14200,945,1
150585,FALSE,6319831.148,1846658.288,14200,946,1
152620,FALSE,6325399.903,1851298.31,14001,947,1
166336,FALSE,6316863.184,1846250.729,14200,948,1
166344,FALSE,6316579.63,1846235.429,14200,949,1
166345,FALSE,6316894,1846065,14200,950,1
166346,FALSE,6317448.723,1846015.204,14200,951,0
166347,FALSE,6315870.38,1848701.054,14300,952,1
166348,FALSE,6315862.487,1848465.09,14300,953,0
166349,FALSE,6313776.874,1847244.394,3003,954,1
166350,FALSE,6313532.396,1847543.508,3003,955,0
166351,FALSE,6314251.349,1847095.796,3003,956,0
166577,FALSE,6322766.837,1845298.367,14002,957,0
166578,FALSE,6323825.674,1845148.143,14002,958,1
166579,FALSE,6323192.288,1845272.09,14002,959,0
166580,FALSE,6323409.544,1845150.14,14002,960,0
166581,FALSE,6324732.327,1848890.547,14001,961,1
166582,FALSE,6324815.005,1848889.388,14001,962,1
166583,FALSE,6324739.849,1849239.578,14001,963,0
166584,FALSE,6324827.214,1849252.73,14001,964,0
166585,FALSE,6323140.67,1851927.499,14400,965,0
166586,FALSE,6323133.254,1851684.275,14400,966,0
166587,FALSE,6323076.166,1851801.093,14400,967,0
166588,FALSE,6322769.12,1851879.563,14400,968,0
166589,FALSE,6322759.828,1851590.492,14400,969,0
166590,FALSE,6323130.133,1851562.039,14400,970,0
166591,FALSE,6323294.624,1851305.316,14400,971,0
166592,FALSE,6322750.776,1851295.368,14400,972,0
166593,FALSE,6322753.527,1851385.049,14400,973,0
166594,FALSE,6322817.928,1851295.368,14400,974,0
167094,FALSE,6326331.535,1847933.942,14001,975,1
167099,FALSE,6325309.958,1848069.863,14001,976,1
167100,FALSE,6326697.847,1841953.831,13906,977,0
167101,FALSE,6326542.189,1842542.445,14002,978,0
169919,FALSE,6318729.039,1844253.962,14200,979,1
170047,FALSE,6323951.737,1850814.906,14001,980,1
170050,FALSE,6324187.069,1850809.283,14001,981,0
172652,FALSE,6317937.089,1850525.178,14400,982,1
175700,FALSE,6315808.358,1839883.517,14102,983,0
175941,FALSE,6319965.217,1852017.04,14602,984,1
175943,FALSE,6319870.793,1851984.598,14602,985,1
175944,FALSE,6320982.695,1852244.356,14602,986,0
175946,FALSE,6321469.276,1852365.482,14602,987,0
175947,FALSE,6323126.18,1852640.966,14602,988,1
175948,FALSE,6324012.06,1852552.591,14602,989,1
175949,FALSE,6324684.246,1852540.225,14602,990,0
176087,FALSE,6326455.265,1845879.679,14002,991,0
176089,FALSE,6326337.285,1845881.048,14002,992,0
176376,FALSE,6326505.364,1845047.52,14002,993,0
176377,FALSE,6326507.307,1845011.334,14002,994,0
176414,FALSE,6315815.32,1842119.761,3003,995,1
176415,FALSE,6315808.691,1841185.926,3004,996,1
176449,FALSE,6316404.629,1840991.976,14200,997,1
176450,FALSE,6315982.863,1840950.488,14200,998,1
176451,FALSE,6316532.645,1840921.996,14200,999,1
176453,FALSE,6316848.725,1841347.316,14200,1000,1
176454,FALSE,6315967.736,1841596.322,14200,1001,1
176455,FALSE,6316639.397,1841312.981,14200,1002,1
176458,FALSE,6316488.941,1841105.86,14200,1003,1
176459,FALSE,6316193.041,1841320.807,14200,1004,1
176542,FALSE,6316715,1840896,14102,1005,0
176546,FALSE,6316499.013,1840922.243,14200,1006,1
176618,FALSE,6320979.473,1852237.385,14602,1007,0
176869,FALSE,6320380,1842778,14102,1008,1
177129,FALSE,6321428.291,1851419.255,14400,1009,0
177415,FALSE,6326596.248,1849699.003,13801,1010,0
177525,FALSE,6317612.283,1846892.224,14200,1011,1
177527,FALSE,6317615.887,1847134.344,14200,1012,1
177529,FALSE,6317432.592,1846891.778,14200,1013,1
177530,FALSE,6317432.42,1847203.46,14200,1014,0
177533,FALSE,6316777.779,1847160.346,14200,1015,0
177534,FALSE,6317019.022,1846891,14200,1016,1
177535,FALSE,6317023.703,1847179.438,14200,1017,0
177536,FALSE,6317841.887,1848898.483,14300,1018,0
177538,FALSE,6317492.427,1849083.455,14300,1019,0
177544,FALSE,6316129.794,1850133.029,14400,1020,1
177547,FALSE,6316257.238,1849982.033,14400,1021,1
177552,FALSE,6316102.258,1849523.119,14300,1022,1
177590,FALSE,6316648.727,1847115.743,14200,1023,0
177592,FALSE,6316646.288,1846889.78,14200,1024,1
177648,FALSE,6320685.918,1851070.538,14400,1025,0
177755,FALSE,6317881.15,1851561.845,14400,1026,1
177758,FALSE,6317484.719,1851683.727,14400,1027,0
177759,FALSE,6317881.013,1851637.196,14400,1028,0
177760,FALSE,6317881.275,1851366.163,14400,1029,0
177763,FALSE,6319307.246,1851662.471,14400,1030,0
177764,FALSE,6317881,1851327,14400,1031,0
177767,FALSE,6319827.582,1851725.299,14400,1032,0
177768,FALSE,6320516.381,1851850.705,14400,1033,1
177776,FALSE,6316665.976,1851673.535,14500,1034,0
177777,FALSE,6316275.731,1851475.655,14500,1035,0
177779,FALSE,6315328.853,1850812.817,14500,1036,0
177787,FALSE,6315182.854,1850498.967,2703,1037,0
177788,FALSE,6315433,1850694.75,14400,1038,1
177789,FALSE,6315275.67,1850396.157,3003,1039,1
177790,FALSE,6315518.867,1850586.697,14400,1040,1
177792,FALSE,6316062.336,1850569.896,14400,1041,1
177795,FALSE,6316233.208,1850816.5,14400,1042,1
177801,FALSE,6315888.998,1850791.791,14400,1043,1
177802,FALSE,6321335.847,1851970.511,14400,1044,0
177803,FALSE,6321480.066,1852214.173,14400,1045,0
177807,FALSE,6317887.749,1851885.672,14500,1046,0
177817,FALSE,6318905.649,1851725.267,14400,1047,0
177819,FALSE,6319678.467,1851772.999,14500,1048,0
177820,FALSE,6319698.277,1851878.799,14500,1049,0
177826,FALSE,6321476.47,1852273.892,14400,1050,0
177830,FALSE,6320435.75,1851938.771,14500,1051,1
177833,FALSE,6320493.122,1851883.131,14400,1052,1
177835,FALSE,6320465.663,1851915.899,14500,1053,1
177840,FALSE,6321453.415,1852628.819,14602,1054,0
177841,FALSE,6321180.215,1852331.723,14602,1055,0
177842,FALSE,6321333.794,1852602.891,14602,1056,1
177843,FALSE,6321469.999,1852353,14602,1057,0
177845,FALSE,6322433.924,1852511.363,14602,1058,0
177854,FALSE,6322837.596,1852463.799,14400,1059,1
177857,FALSE,6322413.297,1852445.855,14400,1060,0
177858,FALSE,6321563.327,1851863.817,14400,1061,0
177859,FALSE,6321560.72,1852014.211,14400,1062,0
177892,FALSE,6315834.499,1846856.75,14200,1063,0
178381,FALSE,6322925.191,1846298.362,14001,1064,1
178913,FALSE,6321543.203,1851235.746,14400,1065,1
178914,FALSE,6321469.293,1851348.858,14400,1066,0
179232,FALSE,6266762.871,1857384.008,6500,1067,0
179281,FALSE,6266666.462,1857260.079,6500,1068,0
179298,FALSE,6266941.384,1857269.581,6500,1069,0
179299,FALSE,6267444.901,1857450.185,6500,1070,0
179300,FALSE,6267449.052,1857481.936,6500,1071,0
179699,FALSE,6323129.737,1849291.761,14001,1072,1
179702,FALSE,6323139.311,1849575.466,14001,1073,0
180533,FALSE,6308406.726,1820449.239,3204,1074,0
180553,FALSE,6308323.752,1820333.816,3204,1075,0
180555,FALSE,6308496.842,1820382.16,3204,1076,0
180556,FALSE,6308314.016,1820314.118,3204,1077,0
180598,FALSE,6323932.784,1852210.515,14400,1078,1
180599,FALSE,6324222.368,1852205.307,14400,1079,1
180817,FALSE,6315843.71,1847553.767,14200,1080,0
180818,FALSE,6315844.469,1847621.249,14200,1081,0
181950,FALSE,6323871.039,1848447.937,14001,1082,1
181951,FALSE,6323668.319,1848450.528,14001,1083,0
184523,FALSE,6325925.567,1845140.868,14002,1084,0
184560,FALSE,6325445.209,1845151.994,14002,1085,1
185681,FALSE,6315512.907,1846394.062,3003,1086,0
188093,FALSE,6317076.818,1845006.449,14200,1087,1
188094,FALSE,6317288.054,1845010.295,14200,1088,0
188226,FALSE,6311863.463,1846235.769,3003,1089,1
188227,FALSE,6312423.112,1846672.142,3003,1090,1
188236,FALSE,6317144.489,1841520.603,14102,1091,1
188237,FALSE,6318137.183,1842894.296,14102,1092,0
188238,FALSE,6316712.671,1840921.302,14102,1093,0
188239,FALSE,6316772.361,1841005.773,14102,1094,0
191477,FALSE,6318926.044,1846165.325,142,1095,1
191478,FALSE,6318703.565,1846165.343,142,1096,0
191479,FALSE,6318703.811,1846270.376,142,1097,0
191480,FALSE,6318703.207,1846012.043,14200,1098,0
