node_index,is_stop_only,pos_x,pos_y
530,False,6324668.0,1847952.0
432,False,6324685.0,1848416.0
852,False,6325309.958,1848069.863
533,False,6313677.0,1847944.0
548,False,6314102.0,1847907.0
1090,False,6326337.285,1845881.048
538,False,6326230.11,1847935.802
540,False,6326572.0,1847930.0
543,False,6326734.001,1847928.0
544,False,6313172.173,1847927.0
547,False,6319929.0,1847920.0
580,False,6314567.0,1847750.0
593,False,6314207.0,1847694.0
553,False,6321166.0,1847877.999
561,False,6317820.983,1847843.321
565,False,6318148.455,1847838.699
574,False,6316183.705,1847811.894
573,False,6316371.411,1847814.64
503,False,6314633.0,1848040.0
584,False,6314674.0,1847716.0
531,False,6314703.0,1847951.0
589,False,6314803.0,1847707.0
585,False,6319265.0,1847714.0
587,False,6319474.0,1847713.0
588,False,6319786.0,1847713.0
586,False,6320050.0,1847714.0
590,False,6317470.0,1847707.0
605,False,6321275.0,1847620.0
606,False,6316161.854,1847586.805
624,False,6316369.755,1847528.876
607,False,6320787.0,1847580.0
639,False,6320785.001,1847501.0
608,False,6320830.0,1847580.0
610,False,6319470.0,1847577.0
611,False,6320450.0,1847577.0
612,False,6321920.0,1847576.0
615,False,6323845.114,1847571.597
616,False,6324273.495,1847570.194
617,False,6320264.0,1847565.001
620,False,6318348.0,1847541.0
581,False,6318350.0,1847728.0
621,False,6317814.0,1847540.0
625,False,6314384.0,1847525.0
688,False,6314494.0,1847260.0
649,False,6323546.0,1847454.0
650,False,6323842.0,1847448.0
600,False,6323549.0,1847648.0
651,False,6319941.0,1847443.999
653,False,6316085.44,1847414.57
675,False,6316219.01,1847329.125
654,False,6326567.0,1847412.0
656,False,6314121.0,1847409.0
577,False,6313959.0,1847780.0
633,False,6314251.349,1847095.796
658,False,6317437.001,1847403.0
659,False,6314087.383,1847394.492
660,False,6317157.0,1847394.0
661,False,6323840.0,1847392.0
663,False,6324073.0,1847389.0
662,False,6316647.0,1847391.0
674,False,6323544.001,1847335.0
676,False,6313931.0,1847327.0
595,False,6313786.0,1847662.0
678,False,6323838.0,1847299.0
679,False,6324073.0,1847296.0
680,False,6313854.392,1847291.249
601,False,6313636.079,1847645.957
682,False,6318346.0,1847283.0
686,False,6321628.0,1847268.0
689,False,6317439.0,1847260.0
690,False,6325923.0,1847232.0
691,False,6322986.001,1847230.0
701,False,6323269.0,1847213.0
692,False,6315307.0,1847226.0
711,False,6315452.0,1847201.0
700,False,6319775.0,1847214.0
668,False,6315502.0,1847376.0
712,False,6325682.999,1847200.0
721,False,6319582.0,1847176.0
727,False,6326564.0,1847126.0
731,False,6313622.0,1847114.0
677,False,6313443.999,1847319.999
631,False,6313776.874,1847244.394
743,False,6315838.0,1847046.0
125,False,6315843.71,1847553.767
746,False,6312234.999,1847009.999
751,False,6320644.0,1846966.0
752,False,6320822.0,1846964.0
753,False,6320920.0,1846963.0
754,False,6321244.0,1846960.0
756,False,6321630.0,1846956.0
759,False,6322340.0,1846946.0
757,False,6315821.765,1846953.758
758,False,6315836.0,1846953.0
760,False,6322570.976,1846944.839
761,False,6322738.001,1846944.0
762,False,6323000.0,1846943.0
764,False,6323269.0,1846942.0
765,False,6323823.001,1846939.0
767,False,6324365.0,1846937.0
