from_node,to_node,distance,travel_time,source_edge_id
541,638,363.31174727,4.128533199583638,168496.0
542,550,667.8195805,22.76652486585258,33071.0
542,1051,19.70227234,0.6716668487117076,210705.0
545,408,19.88206885,0.5422370090067977,214126.0
546,638,339.62424737,4.631229211342701,168506.0
546,541,39.07591496,0.4440434789920932,168377.0
550,1052,216.69829123,7.387424956875098,210707.0
551,549,181.7727217,6.1967832470835305,168359.0
560,542,217.25809643,7.4065091816836786,33076.0
560,412,498.85900637,5.668839461387588,205116.0
567,578,1229.63649249,18.63081360405999,168346.0
567,1054,174.27087526,6.601154514800345,210709.0
575,567,116.50237672,4.41295878569973,168492.0
578,560,714.78310939,8.122516873711652,120064.0
579,546,347.87863002,3.953157265778942,168378.0
579,575,103.34914185,3.9147313244742623,168491.0
582,545,187.32325003,5.108804298990229,37281.0
602,579,944.76409442,10.735931218565414,168348.0
602,575,849.99752997,9.659040888202528,168473.0
609,592,107.6784138,2.097626670328996,13081.0
609,640,86.26353477,2.940795638078096,114496.0
636,609,81.41384281,1.5859803463433688,168387.0
638,681,105.35950955,1.1972644329217434,168497.0
638,579,350.40838063,13.273014554891164,168490.0
640,592,140.14573136,5.308538365443109,168484.0
657,638,69.14926131,2.619284248217617,168489.0
657,636,74.8512649,1.4581382100754967,168389.0
681,614,175.51983015,5.983616974165968,45091.0
681,657,75.68341459,1.474348881479815,13089.0
681,923,955.22916674,10.854852224654037,168525.0
685,636,122.91858381,1.3967989142070134,168485.0
685,657,86.44028741,3.274245869516963,168488.0
728,395,232.43780786,6.339198534366967,37278.0
728,421,54.62766499,2.069225031685534,214156.0
732,734,479.64405282,16.351464638262186,63715.0
732,403,259.08057566,7.0658178229594935,214110.0
732,1047,62.5114109,2.131065982804585,210693.0
734,405,28.55486263,0.9734590136158782,214115.0
734,402,754.69623886,28.58691377443839,214123.0
736,418,557.77049997,19.014860192476835,205162.0
736,738,256.07027942,4.9883707294171735,37288.0
737,681,329.78151388,6.424300604771353,13084.0
738,739,130.01538371,2.532761458853828,37287.0
738,673,259.12352267,17.667472755971012,114490.0
739,618,585.94618406,39.95078538866957,114489.0
739,702,50.67272922,0.9871288452266505,194889.0
740,741,168.02678358,3.2732415915937856,37285.0
740,669,390.60784445,26.63229250274432,114488.0
741,634,362.61910991,24.7239740302863,114491.0
741,742,202.022276,3.935489938821568,37293.0
742,684,224.26992667,15.29109661137134,114492.0
742,744,285.5192754,5.562051165468131,205163.0
744,748,157.7580862,3.073202486877465,37290.0
744,91,833.60468636,28.41827699346138,218020.0
745,666,343.32380719,11.704194099217958,46159.0
745,737,60.20948807,1.1729094395564683,13085.0
745,872,451.20860047,7.69103821019725,13674.0
748,806,418.15767363,8.145910193645664,37283.0
763,745,117.20181937,2.2831471364188456,13087.0
800,398,142.75559805,2.7809468884323967,214093.0
800,379,1226.09762599,13.932895902395678,214049.0
802,828,138.85414192,4.733653170788248,49412.0
802,420,154.99946874,4.227248630980384,214155.0
803,763,128.72382064,2.5076011964907874,13088.0
806,871,370.06176012,7.208978942969934,218069.0
806,771,238.63082866,16.270246794439103,114494.0
807,800,69.02913223,1.3447202989473723,45141.0
807,373,1426.59963112,16.211322600630453,214031.0
827,802,174.29089409,4.753377217506324,37274.0
827,834,83.02393631,2.8303550324885625,49411.0
833,828,456.75932498,15.571305234988102,215500.0
833,747,286.01089495,9.750349258865322,50250.0
834,736,1023.96569702,19.94733837332188,37284.0
834,846,824.10545139,28.094440173658697,49406.0
836,750,246.09957334,16.779478228913117,77695.0
