from_node,to_node,distance,travel_time,source_edge_id
541,638,110.73742056789601,4.128533199583638,168496.0
638,541,110.73742056789601,4.128533199583638,168496.0
542,550,203.55140813640003,22.76652486585258,33071.0
550,542,203.55140813640003,22.76652486585258,33071.0
542,1051,6.005252609232,0.6716668487117076,210705.0
1051,542,6.005252609232,0.6716668487117076,210705.0
545,408,6.0600545854800005,0.5422370090067977,214126.0
408,545,6.0600545854800005,0.5422370090067977,214126.0
546,638,103.517470598376,4.631229211342701,168506.0
638,546,103.517470598376,4.631229211342701,168506.0
546,541,11.910338879808,0.4440434789920932,168377.0
541,546,11.910338879808,0.4440434789920932,168377.0
550,1052,66.049639166904,7.387424956875098,210707.0
1052,550,66.049639166904,7.387424956875098,210707.0
551,549,55.404325574160005,6.1967832470835305,168359.0
549,551,55.404325574160005,6.1967832470835305,168359.0
560,542,66.220267791864,7.4065091816836786,33076.0
542,560,66.220267791864,7.4065091816836786,33076.0
560,412,152.052225141576,5.668839461387588,205116.0
412,560,152.052225141576,5.668839461387588,205116.0
567,578,374.793202910952,18.63081360405999,168346.0
578,567,374.793202910952,18.63081360405999,168346.0
567,1054,53.117762779248004,6.601154514800345,210709.0
1054,567,53.117762779248004,6.601154514800345,210709.0
575,567,35.509924424256,4.41295878569973,168492.0
567,575,35.509924424256,4.41295878569973,168492.0
578,560,217.86589174207202,8.122516873711652,120064.0
560,578,217.86589174207202,8.122516873711652,120064.0
579,546,106.03340643009601,3.953157265778942,168378.0
546,579,106.03340643009601,3.953157265778942,168378.0
579,575,31.50081843588,3.9147313244742623,168491.0
575,579,31.50081843588,3.9147313244742623,168491.0
582,545,57.096126609144,5.108804298990229,37281.0
545,582,57.096126609144,5.108804298990229,37281.0
602,579,287.96409597921604,10.735931218565414,168348.0
579,602,287.96409597921604,10.735931218565414,168348.0
602,575,259.079247134856,9.659040888202528,168473.0
575,602,259.079247134856,9.659040888202528,168473.0
609,592,32.82038052624,2.097626670328996,13081.0
592,609,32.82038052624,2.097626670328996,13081.0
609,640,26.293125397896002,2.940795638078096,114496.0
640,609,26.293125397896002,2.940795638078096,114496.0
636,609,24.814939288488002,1.5859803463433688,168387.0
609,636,24.814939288488002,1.5859803463433688,168387.0
638,681,32.11357851084,1.1972644329217434,168497.0
681,638,32.11357851084,1.1972644329217434,168497.0
638,579,106.80447441602401,13.273014554891164,168490.0
579,638,106.80447441602401,13.273014554891164,168490.0
640,592,42.71641891852801,5.308538365443109,168484.0
592,640,42.71641891852801,5.308538365443109,168484.0
657,638,21.076694847288,2.619284248217617,168489.0
638,657,21.076694847288,2.619284248217617,168489.0
657,636,22.814665541520004,1.4581382100754967,168389.0
636,657,22.814665541520004,1.4581382100754967,168389.0
681,614,53.49844422972,5.983616974165968,45091.0
614,681,53.49844422972,5.983616974165968,45091.0
681,657,23.068304767032,1.474348881479815,13089.0
657,681,23.068304767032,1.474348881479815,13089.0
681,923,291.153850022352,10.854852224654037,168525.0
923,681,291.153850022352,10.854852224654037,168525.0
685,636,37.465584345288,1.3967989142070134,168485.0
636,685,37.465584345288,1.3967989142070134,168485.0
685,657,26.346999602568,3.274245869516963,168488.0
657,685,26.346999602568,3.274245869516963,168488.0
728,395,70.847043835728,6.339198534366967,37278.0
395,728,70.847043835728,6.339198534366967,37278.0
728,421,16.650512288952,2.069225031685534,214156.0
421,728,16.650512288952,2.069225031685534,214156.0
732,734,146.19550729953602,16.351464638262186,63715.0
734,732,146.19550729953602,16.351464638262186,63715.0
732,403,78.96775946116801,7.0658178229594935,214110.0
403,732,78.96775946116801,7.0658178229594935,214110.0
732,1047,19.053478042320002,2.131065982804585,210693.0
1047,732,19.053478042320002,2.131065982804585,210693.0
734,405,8.703522129624,0.9734590136158782,214115.0
405,734,8.703522129624,0.9734590136158782,214115.0
734,402,230.031413604528,28.58691377443839,214123.0
402,734,230.031413604528,28.58691377443839,214123.0
736,418,170.008448390856,19.014860192476835,205162.0
418,736,170.008448390856,19.014860192476835,205162.0
736,738,78.05022116721601,4.9883707294171735,37288.0
738,736,78.05022116721601,4.9883707294171735,37288.0
737,681,100.517405430624,6.424300604771353,13084.0
681,737,100.517405430624,6.424300604771353,13084.0
738,739,39.628688954808005,2.532761458853828,37287.0
739,738,39.628688954808005,2.532761458853828,37287.0
738,673,78.980849709816,17.667472755971012,114490.0
673,738,78.980849709816,17.667472755971012,114490.0
739,618,178.596396901488,39.95078538866957,114489.0
618,739,178.596396901488,39.95078538866957,114489.0
739,702,15.445047866256001,0.9871288452266505,194889.0
702,739,15.445047866256001,0.9871288452266505,194889.0
740,741,51.214563635184,3.2732415915937856,37285.0
741,740,51.214563635184,3.2732415915937856,37285.0
740,669,119.05727098836002,26.63229250274432,114488.0
669,740,119.05727098836002,26.63229250274432,114488.0
741,634,110.526304700568,24.7239740302863,114491.0
634,741,110.526304700568,24.7239740302863,114491.0
741,742,61.5763897248,3.935489938821568,37293.0
742,741,61.5763897248,3.935489938821568,37293.0
742,684,68.357473649016,15.29109661137134,114492.0
684,742,68.357473649016,15.29109661137134,114492.0
742,744,87.02627514192001,5.562051165468131,205163.0
744,742,87.02627514192001,5.562051165468131,205163.0
744,748,48.08466467376,3.073202486877465,37290.0
748,744,48.08466467376,3.073202486877465,37290.0
744,91,254.082708402528,28.41827699346138,218020.0
91,744,254.082708402528,28.41827699346138,218020.0
745,666,104.64509643151202,11.704194099217958,46159.0
666,745,104.64509643151202,11.704194099217958,46159.0
745,737,18.351851963736,1.1729094395564683,13085.0
737,745,18.351851963736,1.1729094395564683,13085.0
745,872,137.528381423256,7.69103821019725,13674.0
872,745,137.528381423256,7.69103821019725,13674.0
748,806,127.454458922424,8.145910193645664,37283.0
806,748,127.454458922424,8.145910193645664,37283.0
763,745,35.723114543976,2.2831471364188456,13087.0
745,763,35.723114543976,2.2831471364188456,13087.0
800,398,43.51190628564,2.7809468884323967,214093.0
398,800,43.51190628564,2.7809468884323967,214093.0
800,379,373.714556401752,13.932895902395678,214049.0
379,800,373.714556401752,13.932895902395678,214049.0
802,828,42.322742457216,4.733653170788248,49412.0
828,802,42.322742457216,4.733653170788248,49412.0
802,420,47.243838071952,4.227248630980384,214155.0
420,802,47.243838071952,4.227248630980384,214155.0
803,763,39.235020531072,2.5076011964907874,13088.0
763,803,39.235020531072,2.5076011964907874,13088.0
