node_index,is_stop_only,pos_x,pos_y,actual_nodes
617,False,6306229.0,1825947.0,106682
565,False,6299131.0,1826440.0,106683
631,False,6299332.0,1825810.0,106691
440,False,6298732.0,1827699.0,106700
472,False,6298829.0,1827386.0,106714
59,False,6301150.0,1820148.0,106722
520,False,6299659.0,1826963.0,106729
540,False,6299757.0,1826643.0,102633
300,False,6299055.0,1828849.0,106732
337,False,6299157.0,1828533.0,180462
821,False,6300568.0,1824124.0,180464
873,False,6300697.0,1823729.0,102641
609,False,6299946.0,1826003.0,180466
618,False,6299927.0,1825935.0,106740
439,False,6305183.0,1827700.0,102645
462,False,6305315.0,1827466.0,180469
605,False,6301333.262,1826045.237,180471
722,False,6297689.0,1824930.0,106743
728,False,6297525.0,1824883.0,180473
746,False,6298101.0,1824719.0,180474
751,False,6297940.0,1824667.0,102651
822,False,6296380.0,1824115.0,180476
829,False,6296047.0,1824061.0,102657
665,False,6301527.0,1825478.0,180482
654,False,6301841.0,1825576.0,106753
699,False,6300579.0,1825171.0,102661
694,False,6300739.999,1825217.0,180486
671,False,6301357.001,1825421.0,106764
647,False,6302153.0,1825675.0,180493
823,False,6297256.0,1824103.0,180495
830,False,6297099.0,1824056.0,180496
788,False,6298041.0,1824353.0,180497
779,False,6299425.0,1824448.001,180498
773,False,6299583.0,1824500.0,106771
667,False,6302571.0,1825463.0,106772
655,False,6302886.0,1825566.999,102677
571,False,6305377.0,1826376.0,180500
566,False,6305516.0,1826421.0,106777
552,False,6305854.0,1826532.0,180507
544,False,6306078.0,1826603.0,180510
858,False,6297512.0,1823833.0,102689
867,False,6297357.0,1823785.0,106798
840,False,6299047.0,1823981.0,106803
818,False,6299517.0,1824133.0,102709
687,False,6302984.0,1825266.0,180537
677,False,6303300.464,1825363.217,180541
877,False,6298084.0,1823673.001,106815
883,False,6297927.0,1823622.0,180543
889,False,6297772.0,1823572.0,106817
900,False,6298497.0,1823458.999,180545
907,False,6298346.0,1823406.0,106821
885,False,6298944.0,1823602.0,102728
895,False,6298659.0,1823510.0,106829
739,False,6302616.0,1824785.0,180558
734,False,6302771.0,1824836.0,106836
744,False,6302459.0,1824733.0,106849
761,False,6301986.0,1824583.0,102759
697,False,6303878.0,1825193.0,106869
691,False,6304035.0,1825242.0,102780
649,False,6305368.0,1825667.0,106878
643,False,6305494.0,1825708.0,102786
921,False,6300140.0,1823280.0,106884
960,False,6300233.0,1822999.0,106888
785,False,6299783.0,1824396.0,106889
827,False,6299886.0,1824075.0,106893
487,False,6299557.0,1827271.999,106896
453,False,6299458.0,1827586.0,106902
896,False,6300770.999,1823497.0,106916
937,False,6300872.0,1823185.0,168370
633,False,6305720.0,1825783.0,102835
972,False,6296767.0,1822908.0,168371
1003,False,6296867.0,1822595.0,106938
604,False,6295758.0,1826050.0,102850
638,False,6295867.0,1825737.0,102854
1029,False,6296969.0,1822276.0,102856
1080,False,6297171.0,1821646.0,106955
