stop_id,stop_lat,stop_lon,string_id
11007,32.70422876,-117.0866199,11007
10650,32.70707956,-117.0783865,10650
11022,32.70722411,-117.0785536,11022
10653,32.70763651,-117.076077,10653
10669,32.70928474,-117.0675457,10669
11410,32.70942057,-117.0682004,11410
10273,32.70967287,-117.0641325,10273
11416,32.70990852,-117.064242,11416
10276,32.7098784,-117.0625577,10276
11042,32.71012939,-117.0624234,11042
10686,32.71045946,-117.057784,10686
11047,32.71068424,-117.0578739,11047
11429,32.71093941,-117.0558411,11429
10291,32.71125466,-117.0513283,10291
11054,32.71150275,-117.0512167,11054
10292,32.71180223,-117.0495387,10292
10636,32.70470029,-117.0843651,10636
11323,32.70613565,-117.1196765,11323
91103,32.70617683,-117.1200735,91103
10618,32.70401613,-117.1012237,10618
11367,32.70428945,-117.1018439,11367
10147,32.70632038,-117.1346649,10147
10664,32.70904984,-117.0702223,10664
11407,32.70915722,-117.0714327,11407
10598,32.70408184,-117.1052325,10598
10641,32.70578918,-117.0822591,10641
11015,32.70583391,-117.0825553,11015
10658,32.70868279,-117.0725108,10658
13306,32.70877566,-117.0730091,13306
13308,32.70812337,-117.0743781,13308
10286,32.71071811,-117.0556375,10286
99791,32.71699254,-117.1681756,99791
12406,32.72230279,-117.1681594,12406
13021,32.71288508,-117.0362938,13021
13118,32.71629082,-117.029308,13118
13023,32.71615056,-117.029323,13023
10714,32.71391959,-117.0348302,10714
99378,32.71378194,-117.0352972,99378
10319,32.71754502,-117.0261166,10319
11466,32.71764546,-117.0263158,11466
99252,32.71819304,-117.0249031,99252
11810,32.71702215,-117.0205231,11810
12976,32.71723173,-117.0204111,12976
10730,32.71463441,-117.0168837,10730
11473,32.71487357,-117.0168325,11473
10312,32.71536671,-117.0320113,10312
11452,32.712354,-117.0376837,11452
11455,32.7152216,-117.0332227,11455
10728,32.71843511,-117.0231202,10728
11083,32.71870613,-117.0232917,11083
11476,32.71487801,-117.0139468,11476
88910,32.75415395,-117.1939879,88910
88911,32.75518786,-117.1962603,88911
12556,32.71411128,-117.0741253,12556
11766,32.71385799,-117.0737783,11766
12583,32.74182466,-117.0261939,12583
13541,32.72217893,-117.1692896,13541
11997,32.72490711,-117.1698058,11997
11461,32.76700504,-117.027704,11461
13161,32.76621252,-117.0274204,13161
11080,32.76809885,-117.0294605,11080
10336,32.77230406,-117.0060416,10336
10331,32.76934368,-117.0110033,10331
11477,32.76985667,-117.0102692,11477
12979,32.76666393,-117.0158858,12979
10735,32.77328346,-117.0054384,10735
11480,32.77374355,-117.0048112,11480
10333,32.77042545,-117.0085077,10333
12240,32.76802897,-117.0296454,12240
10733,32.768789,-117.0126999,10733
11089,32.76908948,-117.0125561,11089
10328,32.76780465,-117.0154272,10328
13170,32.7652285,-117.0265562,13170
99291,32.7678116,-117.0156355,99291
40390,32.77218323,-117.0064732,40390
75034,32.76513688,-117.020565,75034
75035,32.76490512,-117.0205311,75035
75038,32.74348189,-117.0306539,75038
75039,32.7432961,-117.030783,75039
10825,32.75185048,-117.180118,10825
10080,32.7517283,-117.1751663,10080
11217,32.75188861,-117.1743126,11217
10826,32.75186373,-117.1757987,10826
11213,32.75185651,-117.1778575,11213
10076,32.75171067,-117.1786106,10076
13116,32.71217625,-117.043973,13116
10698,32.71197702,-117.0450343,10698
11056,32.71210461,-117.0486831,11056
10707,32.71204487,-117.0383182,10707
10704,32.7120368,-117.0395795,10704
13467,32.71219415,-117.041187,13467
12861,32.69665502,-117.1021115,12861
10613,32.69676187,-117.1001687,10613
13440,32.69691554,-117.0978103,13440
13441,32.69673716,-117.0981694,13441
10622,32.6967161,-117.0956338,10622
11370,32.69692169,-117.0961136,11370
10235,32.69670801,-117.0932023,10235
11371,32.69691835,-117.0941958,11371
10629,32.69671922,-117.0891426,10629
10501,32.7023953,-117.1457365,10501
11262,32.70289521,-117.1461577,11262
10876,32.70179362,-117.1445666,10876
10122,32.70154139,-117.1444795,10122
10510,32.70011607,-117.1424237,10510
10987,32.69694532,-117.1010676,10987
11382,32.69690655,-117.0866512,11382
10884,32.70023502,-117.1423176,10884
11000,32.69692223,-117.090812,11000
10519,32.69784201,-117.1391436,10519
11277,32.69824122,-117.1394304,11277
10117,32.7038153,-117.1477599,10117
10868,32.70382011,-117.1474771,10868
99240,32.71655861,-117.0526932,99240
12576,32.72610796,-117.0431783,12576
11058,32.72040309,-117.0489859,11058
12965,32.72085823,-117.0483072,12965
11793,32.72385201,-117.0456519,11793
12967,32.72356857,-117.0457046,12967
11062,32.72601005,-117.043444,11062
11279,32.69353152,-117.1384955,11279
12077,32.69295277,-117.1379501,12077
10143,32.6927249,-117.1360041,10143
10902,32.69287499,-117.1357716,10902
10913,32.69291155,-117.1333569,10913
99414,32.69272299,-117.1332055,99414
10165,32.69275093,-117.1292956,10165
10927,32.69291853,-117.1293038,10927
10551,32.69196601,-117.1248836,10551
11308,32.69279601,-117.1256654,11308
11664,32.70021545,-117.1484189,11664
12794,32.70039682,-117.148424,12794
10313,32.74249573,-117.0309154,10313
11667,32.69870532,-117.146393,11667
12451,32.69899914,-117.1463554,12451
11679,32.69677991,-117.1434886,11679
12462,32.69676303,-117.1431634,12462
12110,32.6898144,-117.1217127,12110
12488,32.69010767,-117.1218294,12488
11681,32.69559943,-117.1417799,11681
12463,32.69559067,-117.141471,12463
12115,32.6875179,-117.1184203,12115
12493,32.68780588,-117.1185077,12493
12119,32.68522433,-117.1150891,12119
12496,32.68546596,-117.115124,12496
12497,32.68434218,-117.1135042,12497
60226,32.68354261,-117.1126839,60226
99113,32.68947723,-117.0723739,99113
99112,32.68836342,-117.0757632,99112
10105,32.71143588,-117.1557961,10105
10856,32.71162453,-117.1551836,10856
10488,32.71145095,-117.1514886,10488
11256,32.71165737,-117.1522027,11256
10116,32.71142899,-117.1496028,10116
10866,32.71163834,-117.1491628,10866
10118,32.7114408,-117.1468492,10118
11263,32.71164973,-117.1460874,11263
10503,32.71146383,-117.1436764,10503
11264,32.7116496,-117.1442115,11264
10133,32.71151504,-117.1403966,10133
11275,32.7117102,-117.1407757,11275
10524,32.71153076,-117.1378349,10524
10897,32.71174396,-117.1379996,10897
10530,32.711532,-117.135751,10530
10903,32.71174644,-117.1357434,10903
10537,32.71154497,-117.1335599,10537
10914,32.71176488,-117.1335556,10914
10158,32.71156459,-117.1304326,10158
10923,32.71180612,-117.1304805,10923
10171,32.71157701,-117.1275328,10171
11304,32.71178505,-117.1276519,11304
10179,32.71159492,-117.1254002,10179
10935,32.71179677,-117.1256168,10935
10184,32.71168209,-117.1224069,10184
11317,32.71190442,-117.1228382,11317
10571,32.7114349,-117.1161429,10571
10951,32.71166973,-117.116363,10951
10587,32.71141125,-117.1085189,10587
10619,32.71135238,-117.097559,10619
11368,32.71156054,-117.0976651,11368
10625,32.7112162,-117.0929672,10625
10998,32.71152498,-117.0932303,10998
10474,32.71143589,-117.1587839,10474
10846,32.7115798,-117.1590227,10846
10848,32.71162721,-117.1570628,10848
10225,32.71139783,-117.102927,10225
10983,32.71158874,-117.1023469,10983
10576,32.71141146,-117.1136068,10576
10578,32.7113854,-117.1118315,10578
11338,32.71161669,-117.1125587,11338
10267,32.70999972,-117.0716258,10267
11032,32.7101058,-117.0709668,11032
10221,32.71138957,-117.1057065,10221
10977,32.71161078,-117.1059103,10977
10108,32.71146838,-117.1539889,10108
10858,32.71164624,-117.154098,10858
10963,32.71162651,-117.1095776,10963
11029,32.7101172,-117.0721438,11029
12968,32.73441076,-117.0428107,12968
11797,32.74187281,-117.0429546,11797
11796,32.73900515,-117.0429789,11796
12575,32.73876201,-117.0427491,12575
11798,32.72769544,-117.0429292,11798
12969,32.72782595,-117.0427222,12969
12235,32.73124286,-117.0430652,12235
12574,32.73081815,-117.042863,12574
12236,32.73312576,-117.0430366,12236
11795,32.73620431,-117.0429992,11795
75040,32.72355904,-117.039489,75040
75041,32.7234619,-117.0396799,75041
12238,32.70523908,-117.0314924,12238
12577,32.70549564,-117.0313419,12577
11803,32.69988446,-117.0298456,11803
12241,32.69932886,-117.0281699,12241
11801,32.70348892,-117.03096,11801
12971,32.70363319,-117.0307467,12971
11800,32.70733707,-117.032652,11800
12970,32.70769282,-117.0328958,12970
12239,32.70219559,-117.0307697,12239
12578,32.70192845,-117.0304196,12578
75078,32.73378586,-117.174923,75078
75079,32.73351391,-117.174793,75079
11712,32.72652426,-117.109453,11712
50051,32.66137106,-117.1043115,50051
10258,32.77105299,-117.0797038,10258
11390,32.77133829,-117.0797846,11390
10654,32.77059793,-117.0758379,10654
11395,32.77086749,-117.0766277,11395
10274,32.77041066,-117.0647296,10274
11039,32.77053055,-117.0640541,11039
13332,32.76951628,-117.0586314,13332
11031,32.77085083,-117.0708888,11031
10634,32.77032427,-117.085055,10634
11009,32.77027772,-117.0858418,11009
13331,32.76972438,-117.0608455,13331
10284,32.76907119,-117.0573456,10284
11050,32.76909711,-117.0563243,11050
60623,32.74213021,-117.1066945,60623
60624,32.74211419,-117.1042487,60624
60625,32.74209173,-117.1011362,60625
60061,32.70415242,-117.1501527,60061
60119,32.70412961,-117.1498891,60119
10895,32.69599317,-117.1378735,10895
10529,32.69579803,-117.1355799,10529
11284,32.69602611,-117.135969,11284
10910,32.696018,-117.1336514,10910
10154,32.69585228,-117.1322292,10154
10544,32.6958986,-117.1292067,10544
11299,32.69602485,-117.1296176,11299
10552,32.69592164,-117.1248091,10552
11309,32.6960555,-117.1256978,11309
10555,32.69590077,-117.1227123,10555
11316,32.6960748,-117.1233641,11316
10195,32.69594054,-117.1190266,10195
10946,32.69611025,-117.1187357,10946
10197,32.6959479,-117.1171999,10197
10948,32.69610345,-117.1165773,10948
10205,32.69597766,-117.112565,10205
11337,32.69612796,-117.11269,11337
10214,32.69601305,-117.1082812,10214
10967,32.69616073,-117.1079933,10967
10220,32.69602495,-117.106175,10220
10975,32.69619496,-117.1058354,10975
60166,32.70201103,-117.1467988,60166
60465,32.70187572,-117.1468852,60465
60123,32.70055566,-117.1447231,60123
10227,32.69641482,-117.1030616,10227
50163,32.66753863,-117.1035264,50163
50164,32.66486336,-117.1024769,50164
50112,32.66438732,-117.1025568,50112
50168,32.66236073,-117.1015007,50168
12503,32.68089316,-117.108732,12503
60068,32.65745665,-117.0996209,60068
99420,32.65729597,-117.0998045,99420
60073,32.65411266,-117.0982891,60073
12505,32.67918831,-117.1080557,12505
60507,32.6769819,-117.107173,60507
50144,32.67048078,-117.1045752,50144
50096,32.66216698,-117.101697,50096
50052,32.67438509,-117.1061891,50052
60279,32.68190634,-117.1100614,60279
50108,32.67207337,-117.1055493,50108
50142,32.67224514,-117.1053527,50142
50109,32.67015077,-117.104959,50109
50111,32.66681869,-117.1035031,50111
99417,32.65469582,-117.0988571,99417
11714,32.68025551,-117.1087323,11714
11715,32.67858343,-117.1080856,11715
60280,32.67539841,-117.1068294,60280
12500,32.68217443,-117.1102427,12500
10535,32.70109979,-117.133296,10535
10912,32.70124801,-117.133707,10912
10918,32.7012666,-117.1314935,10918
10163,32.70111472,-117.1296683,10163
10925,32.70127097,-117.1293416,10925
10177,32.7011366,-117.1254362,10177
11310,32.70128205,-117.1254669,11310
10186,32.70115313,-117.1227155,10186
11319,32.70131129,-117.1228926,11319
10568,32.701176,-117.1183078,10568
11324,32.70137042,-117.1191907,11324
10570,32.70116904,-117.1165621,10570
10949,32.70134169,-117.1166353,10949
10206,32.70121027,-117.1126422,10206
10956,32.70136606,-117.1123739,10956
10582,32.70122242,-117.1101165,10582
10962,32.70138098,-117.1102384,10962
11346,32.70139344,-117.1084506,11346
13460,32.70101215,-117.107553,13460
11365,32.70058032,-117.0984599,11365
13013,32.70042249,-117.0962285,13013
91106,32.7005327,-117.0953876,91106
10236,32.70040491,-117.0939821,10236
10516,32.70516435,-117.1398611,10516
10890,32.70510407,-117.1394541,10890
10893,32.70444315,-117.1384885,10893
99345,32.70419077,-117.1384209,99345
10231,32.70045362,-117.0992974,10231
10982,32.70060827,-117.1011842,10982
10145,32.70214509,-117.1354747,10145
10907,32.70210345,-117.1351492,10907
10223,32.70048297,-117.1045962,10223
11353,32.70060811,-117.1043861,11353
10603,32.7004574,-117.1019369,10603
10635,32.6974586,-117.084277,10635
11011,32.6974148,-117.0846569,11011
10255,32.69784545,-117.0815307,10255
11386,32.69798242,-117.081597,11386
10263,32.69935486,-117.0749105,10263
11397,32.69945193,-117.0751909,11397
10259,32.69880564,-117.0777106,10259
11024,32.69897575,-117.0773449,11024
10647,32.69865727,-117.0797473,10647
11391,32.69856663,-117.0801463,11391
88961,32.75310661,-117.0832603,88961
88943,32.75308636,-117.080312,88943
75106,32.68609889,-117.1247909,75106
75107,32.68589302,-117.1246371,75107
99025,32.71615347,-117.1708589,99025
11994,32.7214335,-117.1712099,11994
12691,32.74760274,-117.197981,12691
11986,32.72412154,-117.1715794,11986
11589,32.74735154,-117.1981214,11589
12377,32.74108432,-117.1848729,12377
90001,32.73284345,-117.176527,90001
90004,32.73289508,-117.1763864,90004
60718,32.6917105,-117.0363324,60718
60723,32.69176714,-117.0373633,60723
10722,32.69549801,-117.0289552,10722
60721,32.69524194,-117.0298988,60721
99317,32.70292823,-117.0125137,99317
99318,32.70208459,-117.0129355,99318
11470,32.69806973,-117.0234162,11470
10318,32.69767706,-117.0251096,10318
11465,32.69725583,-117.0265328,11465
88928,32.68890048,-117.0626916,88928
88931,32.6891758,-117.06287,88931
60719,32.69327865,-117.0326377,60719
60722,32.69318084,-117.033326,60722
99279,32.68902206,-117.0672505,99279
99276,32.68880525,-117.067203,99276
88929,32.68806064,-117.0489671,88929
88930,32.6884657,-117.048807,88930
60717,32.68902171,-117.0458771,60717
60739,32.68900689,-117.0468943,60739
99319,32.69730961,-117.0192684,99319
99320,32.69705953,-117.019263,99320
75092,32.71105999,-117.153721,75092
75093,32.71092006,-117.1538009,75093
99006,32.70694025,-117.1552201,99006
12053,32.71829933,-117.1538671,12053
12786,32.71804817,-117.1536337,12786
91107,32.71601546,-117.1538469,91107
12062,32.74406003,-117.1476203,12062
12795,32.74462248,-117.1473789,12795
12800,32.75574122,-117.1461065,12800
11671,32.75383378,-117.1466325,11671
12454,32.75389407,-117.1461267,12454
13552,32.75434063,-117.1463264,13552
13553,32.75368869,-117.1464011,13553
12064,32.72730061,-117.1486137,12064
11673,32.76114592,-117.1463306,11673
12802,32.76122159,-117.1461297,12802
12065,32.75689395,-117.1463329,12065
12801,32.75757446,-117.1461089,12801
11672,32.75923852,-117.146321,11672
12455,32.7588909,-117.1461222,12455
12798,32.72781238,-117.1470289,12798
11670,32.75256932,-117.1465003,11670
12453,32.75205263,-117.1461177,12453
12060,32.72538567,-117.1507695,12060
12793,32.72586549,-117.1501761,12793
13137,32.7205293,-117.1538152,13137
13147,32.72083414,-117.1533989,13147
11675,32.74858136,-117.1464825,11675
12066,32.74806783,-117.146422,12066
12456,32.74822644,-117.1461536,12456
12804,32.74893332,-117.1460828,12804
13550,32.74883567,-117.1462834,13550
13551,32.74867016,-117.1463663,13551
12797,32.74108301,-117.147294,12797
12067,32.73206175,-117.1462494,12067
12457,32.73201184,-117.1459302,12457
11666,32.74041032,-117.1475766,11666
12068,32.73481521,-117.1459457,12068
12458,32.73505679,-117.1456067,12458
60712,32.67539997,-117.0425012,60712
60729,32.67542863,-117.0427452,60729
60711,32.67206476,-117.0435566,60711
60730,32.67180893,-117.044019,60730
60710,32.67029148,-117.0474693,60710
60731,32.67053298,-117.047101,60731
60699,32.66589202,-117.0545261,60699
60734,32.66602106,-117.0545468,60734
60708,32.66808209,-117.0503771,60708
60698,32.66615983,-117.057284,60698
60735,32.66629791,-117.0571846,60735
60732,32.66848738,-117.050605,60732
60707,32.66638298,-117.0525745,60707
60733,32.66699592,-117.0517255,60733
11718,32.73167207,-117.1078936,11718
11768,32.71033273,-117.072796,11768
50186,32.67679346,-117.0861874,50186
50010,32.67649838,-117.0863341,50010
50190,32.68082161,-117.0773955,50190
99494,32.6805598,-117.0775003,99494
50025,32.67470236,-117.1037582,50025
50001,32.67513921,-117.1021928,50001
50076,32.67526347,-117.102506,50076
50072,32.68025843,-117.0794019,50072
50085,32.67950878,-117.0809321,50085
59005,32.67955909,-117.0803996,59005
50043,32.67805711,-117.0826311,50043
50070,32.67813993,-117.0829828,50070
50090,32.68159021,-117.0746695,50090
88926,32.68166196,-117.073845,88926
50003,32.67590279,-117.0994769,50003
50031,32.67659275,-117.097069,50031
50058,32.67684436,-117.0968504,50058
50035,32.67700204,-117.0934949,50035
50060,32.67736246,-117.0946455,50060
88927,32.6845625,-117.070664,88927
88932,32.68493102,-117.0709603,88932
50063,32.67710858,-117.0923845,50063
50009,32.67678355,-117.0896678,50009
50066,32.67695575,-117.0902121,50066
11361,32.7371642,-117.1026495,11361
10981,32.73596158,-117.1040623,10981
10980,32.73492812,-117.1052555,10980
11350,32.7339694,-117.1063713,11350
11765,32.71208389,-117.0739763,11765
12922,32.71195266,-117.073871,12922
11716,32.72983722,-117.1081229,11716
11713,32.72858686,-117.109278,11713
92201,32.67645882,-117.0655742,92201
60809,32.67860336,-117.0675407,60809
13184,32.73383106,-117.1695022,13184
13099,32.73536904,-117.1692939,13099
11619,32.73260234,-117.1698894,11619
12004,32.74016599,-117.1691878,12004
12739,32.74104659,-117.1690441,12739
12404,32.73702832,-117.169773,12404
11621,32.74225616,-117.1704877,11621
12735,32.74249549,-117.170461,12735
11998,32.7373374,-117.1699746,11998
10638,32.71170849,-117.0840283,10638
11012,32.71177093,-117.0841427,11012
11027,32.71596119,-117.0753325,11027
10651,32.71499733,-117.0776643,10651
11023,32.71477386,-117.0786083,11023
11019,32.71406522,-117.0805816,11019
41049,32.71397208,-117.0805352,41049
10264,32.71581815,-117.0753507,10264
88920,32.68134592,-117.0558329,88920
10321,32.71215697,-117.024967,10321
11809,32.71228911,-117.0249324,11809
13468,32.71145636,-117.029288,13468
10712,32.70879821,-117.0349797,10712
11069,32.70870028,-117.0352519,11069
13486,32.71146072,-117.0285988,13486
10719,32.71082301,-117.0316492,10719
11076,32.71089623,-117.0318059,11076
10715,32.70959957,-117.033007,10715
11071,32.70963065,-117.0333063,11071
10725,32.71185602,-117.0264956,10725
11081,32.71195674,-117.0266493,11081
75082,32.71732492,-117.1698609,75082
75083,32.71732388,-117.169779,75083
99589,32.71705839,-117.169298,99589
75062,32.77327502,-117.0706382,75062
75063,32.77316493,-117.070372,75063
99017,32.7731391,-117.0706597,99017
99094,32.77312869,-117.0701586,99094
99095,32.77290675,-117.0700556,99095
99096,32.7730452,-117.0715535,99096
75094,32.71173999,-117.1684522,75094
75095,32.71200095,-117.16862,75095
11663,32.70231296,-117.1491197,11663
12447,32.70204026,-117.1492014,12447
10672,32.70132831,-117.0670623,10672
10293,32.70251753,-117.0495845,10293
11434,32.70275991,-117.0495054,11434
12581,32.72793867,-117.0267316,12581
10296,32.7027509,-117.0449478,10296
12244,32.72325442,-117.026427,12244
12974,32.72367052,-117.0262551,12974
12243,32.72844278,-117.0269865,12243
10713,32.70210462,-117.0347088,10713
11070,32.70230789,-117.0347268,11070
10280,32.70122966,-117.0590973,10280
11423,32.70142743,-117.0595347,11423
11051,32.70138283,-117.0554319,11051
11806,32.73868654,-117.0265272,11806
12582,32.73772,-117.0263788,12582
11805,32.73150437,-117.0270232,11805
99251,32.7315638,-117.0267506,99251
10678,32.70124856,-117.062075,10678
11417,32.70150201,-117.0632379,11417
11411,32.70154744,-117.0680038,11411
12242,32.73396302,-117.0272205,12242
12579,32.73454167,-117.0269882,12579
10268,32.70141969,-117.0710972,10268
11408,32.70155531,-117.0705426,11408
10690,32.70190927,-117.0522543,10690
11432,32.70191569,-117.0529565,11432
11807,32.72040339,-117.0261255,11807
10307,32.70287961,-117.0373098,10307
11067,32.70287609,-117.0365686,11067
10299,32.70316505,-117.0429491,10299
11063,32.70355163,-117.0426697,11063
11437,32.7029955,-117.0445242,11437
10287,32.70117147,-117.055391,10287
40616,32.7556245,-117.014801,40616
40715,32.75492429,-117.0133638,40715
70031,32.75672793,-117.0172501,70031
70032,32.75696737,-117.0171969,70032
75036,32.75690711,-117.017385,75036
75037,32.75675394,-117.017531,75037
12737,32.73016513,-117.1690542,12737
12003,32.73063279,-117.1694779,12003
12731,32.73205576,-117.1698381,12731
10652,32.74244872,-117.0769335,10652
11026,32.74277747,-117.0770927,11026
13081,32.74470583,-117.069265,13081
13110,32.74434912,-117.0688025,13110
11425,32.74529687,-117.059001,11425
10675,32.74423887,-117.0644063,10675
11415,32.74444106,-117.0641708,11415
10278,32.74399002,-117.0612949,10278
10266,32.7434085,-117.0712963,10266
11405,32.74336167,-117.0719304,11405
88901,32.75112298,-117.1873049,88901
88902,32.75130447,-117.1830506,88902
88903,32.75113659,-117.1830433,88903
88900,32.75131701,-117.1875607,88900
40617,32.72457823,-117.014303,40617
40806,32.7246137,-117.0139889,40806
99598,32.72142477,-117.0139677,99598
10330,32.71422822,-117.0128,10330
99492,32.66120536,-117.0843662,99492
50047,32.66026069,-117.0748535,50047
50089,32.66053742,-117.0749828,50089
50049,32.65996043,-117.0733106,50049
50073,32.66018614,-117.0732607,50073
12588,32.7087649,-117.0113581,12588
50084,32.66172411,-117.08081,50084
99358,32.71773906,-117.0136565,99358
99359,32.71749282,-117.0139177,99359
13160,32.71283095,-117.0125246,13160
99493,32.66152956,-117.0811298,99493
99256,32.73003297,-117.0144196,99256
99257,32.73102138,-117.0145875,99257
50091,32.6604741,-117.0704691,50091
10064,32.75925323,-117.1905044,10064
10816,32.75940833,-117.1899889,10816
12689,32.75656106,-117.1985815,12689
11590,32.7592311,-117.1966325,11590
12692,32.75926361,-117.1963369,12692
11584,32.75738275,-117.1982391,11584
12813,32.76770057,-117.1391883,12813
11687,32.76768472,-117.139481,11687
12078,32.76048766,-117.1389204,12078
12814,32.76082429,-117.1387383,12814
11688,32.75740396,-117.1389022,11688
12469,32.75712769,-117.1387173,12469
10106,32.74831789,-117.155463,10106
10161,32.7483355,-117.1302406,10161
11298,32.74856439,-117.1305194,11298
10560,32.74873617,-117.121811,10560
13501,32.74986938,-117.1185763,13501
11331,32.74983055,-117.1158894,11331
11336,32.74978461,-117.1134235,11336
10208,32.74964632,-117.1119748,10208
60648,32.74978826,-117.1109354,60648
10092,32.74819693,-117.1629261,10092
10238,32.74947427,-117.0935219,10238
10999,32.74965496,-117.0932244,10999
11240,32.74830927,-117.1618572,11240
10633,32.74914782,-117.0865683,10633
10252,32.74899361,-117.0837698,10252
11014,32.74917524,-117.0833291,11014
11021,32.74862597,-117.0783673,11021
96024,32.74850203,-117.0788149,96024
10661,32.74909635,-117.0721465,10661
11403,32.74889571,-117.0729708,11403
13017,32.7512707,-117.0683809,13017
10098,32.74820876,-117.1605812,10098
11413,32.75214389,-117.0672636,11413
11435,32.75531961,-117.0494587,11435
10294,32.75506844,-117.0496223,10294
11245,32.74845244,-117.1599625,11245
10478,32.74826766,-117.1589296,10478
10847,32.74847449,-117.1580894,10847
13391,32.74830807,-117.1575477,13391
10852,32.74849414,-117.1561641,10852
10130,32.74837212,-117.1427401,10130
10885,32.7485526,-117.1421077,10885
10320,32.76577668,-117.0250484,10320
10288,32.7552306,-117.0538522,10288
11052,32.75551704,-117.054603,11052
10899,32.7485497,-117.1371737,10899
10527,32.74839507,-117.1365086,10527
11315,32.74858117,-117.1242944,11315
10683,32.75422342,-117.0595059,10683
10621,32.74948383,-117.0961402,10621
10994,32.74969076,-117.0964252,10994
60665,32.74967023,-117.1144502,60665
11398,32.74798687,-117.0748909,11398
10676,32.75289159,-117.0639204,10676
11040,32.75306553,-117.064218,11040
88938,32.75214751,-117.0662602,88938
99090,32.75257465,-117.0648835,99090
10242,32.74945296,-117.090201,10242
11005,32.74964711,-117.0899426,11005
10611,32.74953033,-117.1001705,10611
10989,32.74972052,-117.1004911,10989
10547,32.74840445,-117.1278931,10547
10494,32.74835185,-117.148939,10494
10550,32.74842592,-117.1256458,10550
10616,32.74952055,-117.0983978,10616
10992,32.74970444,-117.0984354,10992
13523,32.74954378,-117.108549,13523
13524,32.74983218,-117.1089713,13524
11301,32.74858196,-117.1280542,11301
10934,32.74858146,-117.1261905,10934
10317,32.76414544,-117.0270184,10317
11464,32.76453041,-117.0269892,11464
10696,32.75496373,-117.0471136,10696
10136,32.74837408,-117.1401869,10136
10892,32.74853858,-117.1398633,10892
10308,32.75740049,-117.0374489,10308
11068,32.75801356,-117.0369925,11068
10314,32.76195824,-117.0304081,10314
11459,32.76210235,-117.0306534,11459
10599,32.7495688,-117.1053423,10599
10978,32.74975167,-117.1055262,10978
10700,32.75514962,-117.0425778,10700
11440,32.75513697,-117.0436901,11440
10865,32.74849758,-117.149308,10865
10909,32.74854376,-117.1349392,10909
13354,32.74834937,-117.1466362,13354
13355,32.74851349,-117.1471225,13355
10717,32.76043378,-117.0328603,10717
11074,32.7606914,-117.0329764,11074
10534,32.7483941,-117.1343458,10534
10114,32.74836182,-117.1513394,10114
10862,32.74867435,-117.1510726,10862
11427,32.75469324,-117.0586938,11427
13018,32.75508584,-117.0516001,13018
13085,32.75532384,-117.0517714,13085
11017,32.74920485,-117.0813845,11017
13194,32.74893744,-117.0810957,13194
60664,32.74970748,-117.1189292,60664
10523,32.74837803,-117.1384957,10523
13112,32.75052552,-117.0705011,13112
99093,32.75038806,-117.0700932,99093
10151,32.74836023,-117.1329339,10151
10915,32.74855937,-117.1323764,10915
10970,32.74972552,-117.1037468,10970
60666,32.74955002,-117.102893,60666
10111,32.74834756,-117.1536647,10111
11254,32.74862428,-117.1537847,11254
10943,32.74941212,-117.1206696,10943
10572,32.74968916,-117.1164539,10572
11380,32.74963152,-117.0877893,11380
11447,32.7559051,-117.0404898,11447
13521,32.75566945,-117.0403771,13521
10162,32.74102988,-117.1294814,10162
10924,32.74117963,-117.1296813,10924
11719,32.73262757,-117.1060558,11719
10966,32.6757028,-117.1077196,10966
11236,32.75002431,-117.1629776,11236
10468,32.74980407,-117.1622825,10468
11243,32.75004303,-117.1611889,11243
10088,32.74977421,-117.166312,10088
10838,32.75000797,-117.1659242,10838
10456,32.74974837,-117.1683088,10456
10834,32.74998364,-117.1684576,10834
10452,32.74974541,-117.1701822,10452
11221,32.74995457,-117.1716187,11221
13353,32.74303266,-117.1812868,13353
13356,32.74348402,-117.181207,13356
13351,32.74062888,-117.1840387,13351
99373,32.74153561,-117.1837134,99373
75076,32.74172394,-117.1844679,75076
75077,32.74154196,-117.18429,75077
88879,32.74772807,-117.1093057,88879
60716,32.68689167,-117.0450193,60716
60715,32.68343775,-117.0431682,60715
60726,32.68233703,-117.042947,60726
60713,32.67629776,-117.0400817,60713
60728,32.67609513,-117.0403919,60728
99322,32.70524493,-117.0553599,99322
99323,32.70493892,-117.0550808,99323
99326,32.69543582,-117.0498323,99326
99327,32.69568693,-117.0496785,99327
60725,32.68647931,-117.0450319,60725
99117,32.68500204,-117.043959,99117
60724,32.68855629,-117.0464449,60724
99110,32.68877767,-117.0462129,99110
99324,32.69668705,-117.0518459,99324
99325,32.69697535,-117.0518908,99325
99106,32.70171572,-117.054541,99106
99107,32.70089511,-117.0547806,99107
60714,32.6798116,-117.0403114,60714
60727,32.67909435,-117.0402952,60727
