stop_id,stop_lat,stop_lon,string_id,walk_node
11393,32.72759069,-117.0772916,11393,14074
10648,32.72598421,-117.0799493,10648,14267
11020,32.72609375,-117.0800089,11020,14267
99022,32.72434895,-117.1720435,99022,14374
94004,32.74130535,-117.0565903,94004,11851
94005,32.74156951,-117.056544,94005,11851
94006,32.74171274,-117.0564965,94006,11851
96025,32.67823103,-117.0722787,96025,3716
96027,32.67805142,-117.0724233,96027,3716
99321,32.68137214,-117.0739883,99321,3399
75104,32.6913259,-117.1328639,75104,15912
75105,32.69115188,-117.1326389,75105,15912
11613,32.75112549,-117.1723465,11613,9807
12720,32.7511074,-117.1721935,12720,9807
12019,32.72711415,-117.1631499,12019,14051
12520,32.67351097,-117.0967729,12520,4005
11730,32.6730955,-117.0968371,11730,4049
11733,32.66978147,-117.0955412,11733,4283
12873,32.66996683,-117.0953643,12873,4283
99483,32.66719762,-117.0943759,99483,4468
99484,32.66652214,-117.0942817,99484,4468
12147,32.66401674,-117.0932992,12147,4631
12877,32.66472556,-117.0933417,12877,4631
12884,32.66119222,-117.0919563,12884,4800
99485,32.66101784,-117.0921365,99485,4826
11742,32.65929354,-117.0914768,11742,4901
12532,32.65839644,-117.0908314,12532,4901
50115,32.68168939,-117.100247,50115,3393
99338,32.6819729,-117.1000684,99338,3393
12137,32.67753072,-117.0985599,12137,3683
99337,32.6786561,-117.0987787,99337,3611
50114,32.68520859,-117.1015588,50114,3070
99339,32.68534183,-117.1013684,99339,5215
12138,32.67471547,-117.0974766,12138,3944
12519,32.67527633,-117.0974528,12519,3944
50167,32.68708563,-117.1019832,50167,5217
50198,32.68647812,-117.1019969,50198,2950
12867,32.67679786,-117.0980166,12867,3824
60631,32.73084467,-117.0971709,60631,13585
60632,32.73230329,-117.0956891,60632,13400
60633,32.73598469,-117.0923066,60633,12776
10230,32.728334,-117.1001546,10230,13871
60630,32.72920988,-117.0990867,60630,13720
10592,32.72340767,-117.1070523,10592,14541
10219,32.72434645,-117.1052471,10219,14433
13067,32.75967796,-117.1765054,13067,8067
13096,32.75966337,-117.1784472,13096,8039
13066,32.75976294,-117.1812815,13066,7960
13095,32.75985922,-117.1841808,13095,7970
13098,32.76052029,-117.1722985,13098,7799
99379,32.7617366,-117.1673082,99379,12863
10818,32.76028753,-117.1864168,10818,7750
13032,32.75902725,-117.1753145,13032,8013
12998,32.75894122,-117.1779874,12998,8067
88998,32.75897863,-117.1801731,88998,8039
13030,32.75910297,-117.1827806,13030,8045
13033,32.7602566,-117.1693291,13033,7763
12999,32.75962964,-117.1715801,12999,7972
13034,32.76055868,-117.1667788,13034,7635
10433,32.75926063,-117.1884487,10433,8021
13510,32.76065348,-117.167336,13510,7791
88918,32.75551349,-117.1086728,88918,8995
88919,32.75487017,-117.1088952,88919,8992
88916,32.74998335,-117.1086547,88916,10183
88917,32.74941963,-117.1089312,88917,10182
60555,32.75495216,-117.1082504,60555,8996
60556,32.75544248,-117.1092798,60556,8989
13487,32.74990115,-117.1093298,13487,10179
13489,32.74947706,-117.1082621,13489,10183
10115,32.70621434,-117.1497024,10115,456
11258,32.70637054,-117.1497657,11258,456
10499,32.70621126,-117.1463507,10499,466
10871,32.70637498,-117.1465149,10871,466
10874,32.70637988,-117.1447042,10874,479
10123,32.70621679,-117.1440751,10123,482
10127,32.70622508,-117.1425505,10127,460
10882,32.70642783,-117.14226,10882,460
10515,32.70627168,-117.1395244,10515,454
10889,32.70643626,-117.139952,10889,453
10137,32.70630307,-117.1382212,10137,455
10896,32.70645596,-117.1379821,10896,455
10911,32.70647569,-117.1337042,10911,461
10164,32.70634271,-117.129623,10164,474
10926,32.70649292,-117.1293709,10926,474
10178,32.7063728,-117.1253939,10178,468
11311,32.70652477,-117.1256685,11311,468
10187,32.70666939,-117.1227149,10187,418
10938,32.70685778,-117.1221153,10938,418
10950,32.70496923,-117.1167035,10950,673
10203,32.7048041,-117.1147774,10203,694
10953,32.7049055,-117.1144273,10953,694
10207,32.70481068,-117.1126612,10207,697
10216,32.70475529,-117.1087824,10216,719
10232,32.70406208,-117.0981456,10232,795
10993,32.7042541,-117.0977996,10993,795
10624,32.70402567,-117.0926319,10624,811
10997,32.70428506,-117.0932846,10997,812
11375,32.70427542,-117.0898646,11375,740
99371,32.70402725,-117.0895795,99371,817
11007,32.70422876,-117.0866199,11007,831
10650,32.70707956,-117.0783865,10650,411
11022,32.70722411,-117.0785536,11022,411
10653,32.70763651,-117.076077,10653,349
10669,32.70928474,-117.0675457,10669,100
11410,32.70942057,-117.0682004,11410,100
10273,32.70967287,-117.0641325,10273,52
11416,32.70990852,-117.064242,11416,24
10276,32.7098784,-117.0625577,10276,25
11042,32.71012939,-117.0624234,11042,16525
10686,32.71045946,-117.057784,10686,16491
11047,32.71068424,-117.0578739,11047,16470
11429,32.71093941,-117.0558411,11429,5208
10291,32.71125466,-117.0513283,10291,16372
11054,32.71150275,-117.0512167,11054,16372
10292,32.71180223,-117.0495387,10292,16275
10636,32.70470029,-117.0843651,10636,731
11323,32.70613565,-117.1196765,11323,515
91103,32.70617683,-117.1200735,91103,515
10618,32.70401613,-117.1012237,10618,838
11367,32.70428945,-117.1018439,11367,793
10147,32.70632038,-117.1346649,10147,459
10664,32.70904984,-117.0702223,10664,185
11407,32.70915722,-117.0714327,11407,128
10598,32.70408184,-117.1052325,10598,786
10641,32.70578918,-117.0822591,10641,606
11015,32.70583391,-117.0825553,11015,606
10658,32.70868279,-117.0725108,10658,218
13306,32.70877566,-117.0730091,13306,218
13308,32.70812337,-117.0743781,13308,408
10286,32.71071811,-117.0556375,10286,16461
99791,32.71699254,-117.1681756,99791,15429
12406,32.72230279,-117.1681594,12406,14735
13021,32.71288508,-117.0362938,13021,16143
13118,32.71629082,-117.029308,13118,15509
13023,32.71615056,-117.029323,13023,15509
10714,32.71391959,-117.0348302,10714,16037
99378,32.71378194,-117.0352972,99378,16037
10319,32.71754502,-117.0261166,10319,15422
11466,32.71764546,-117.0263158,11466,15422
99252,32.71819304,-117.0249031,99252,15362
11810,32.71702215,-117.0205231,11810,15568
12976,32.71723173,-117.0204111,12976,15568
10730,32.71463441,-117.0168837,10730,15964
11473,32.71487357,-117.0168325,11473,15868
10312,32.71536671,-117.0320113,10312,15782
11452,32.712354,-117.0376837,11452,16270
11455,32.7152216,-117.0332227,11455,15810
10728,32.71843511,-117.0231202,10728,15364
11083,32.71870613,-117.0232917,11083,15364
11476,32.71487801,-117.0139468,11476,15900
88910,32.75415395,-117.1939879,88910,9146
88911,32.75518786,-117.1962603,88911,8828
12556,32.71411128,-117.0741253,12556,15974
11766,32.71385799,-117.0737783,11766,15997
12583,32.74182466,-117.0261939,12583,11883
13541,32.72217893,-117.1692896,13541,14734
11997,32.72490711,-117.1698058,11997,14303
11461,32.76700504,-117.027704,11461,6829
13161,32.76621252,-117.0274204,13161,6829
11080,32.76809885,-117.0294605,11080,6582
10336,32.77230406,-117.0060416,10336,6109
10331,32.76934368,-117.0110033,10331,6439
11477,32.76985667,-117.0102692,11477,6447
12979,32.76666393,-117.0158858,12979,6905
10735,32.77328346,-117.0054384,10735,5923
11480,32.77374355,-117.0048112,11480,5923
10333,32.77042545,-117.0085077,10333,6340
12240,32.76802897,-117.0296454,12240,6620
10733,32.768789,-117.0126999,10733,6571
11089,32.76908948,-117.0125561,11089,6526
10328,32.76780465,-117.0154272,10328,6693
13170,32.7652285,-117.0265562,13170,7143
99291,32.7678116,-117.0156355,99291,6693
40390,32.77218323,-117.0064732,40390,6109
75034,32.76513688,-117.020565,75034,7088
75035,32.76490512,-117.0205311,75035,7141
75038,32.74348189,-117.0306539,75038,11556
75039,32.7432961,-117.030783,75039,11556
10825,32.75185048,-117.180118,10825,9646
10080,32.7517283,-117.1751663,10080,9652
11217,32.75188861,-117.1743126,11217,9654
10826,32.75186373,-117.1757987,10826,9651
11213,32.75185651,-117.1778575,11213,9649
10076,32.75171067,-117.1786106,10076,9648
13116,32.71217625,-117.043973,13116,16439
10698,32.71197702,-117.0450343,10698,16286
11056,32.71210461,-117.0486831,11056,16288
10707,32.71204487,-117.0383182,10707,16280
10704,32.7120368,-117.0395795,10704,16279
13467,32.71219415,-117.041187,13467,16283
12861,32.69665502,-117.1021115,12861,4570
10613,32.69676187,-117.1001687,10613,1805
13440,32.69691554,-117.0978103,13440,1814
13441,32.69673716,-117.0981694,13441,1814
10622,32.6967161,-117.0956338,10622,1823
11370,32.69692169,-117.0961136,11370,1823
10235,32.69670801,-117.0932023,10235,14093
11371,32.69691835,-117.0941958,11371,1830
10629,32.69671922,-117.0891426,10629,1838
10501,32.7023953,-117.1457365,10501,963
11262,32.70289521,-117.1461577,11262,945
10876,32.70179362,-117.1445666,10876,1132
10122,32.70154139,-117.1444795,10122,1132
10510,32.70011607,-117.1424237,10510,1295
10987,32.69694532,-117.1010676,10987,1802
11382,32.69690655,-117.0866512,11382,1858
10884,32.70023502,-117.1423176,10884,1295
11000,32.69692223,-117.090812,11000,1832
10519,32.69784201,-117.1391436,10519,1599
11277,32.69824122,-117.1394304,11277,1599
10117,32.7038153,-117.1477599,10117,798
10868,32.70382011,-117.1474771,10868,798
99240,32.71655861,-117.0526932,99240,15567
12576,32.72610796,-117.0431783,12576,14351
11058,32.72040309,-117.0489859,11058,14992
12965,32.72085823,-117.0483072,12965,14931
11793,32.72385201,-117.0456519,11793,14648
12967,32.72356857,-117.0457046,12967,14648
11062,32.72601005,-117.043444,11062,14351
11279,32.69353152,-117.1384955,11279,2256
12077,32.69295277,-117.1379501,12077,2289
10143,32.6927249,-117.1360041,10143,2325
10902,32.69287499,-117.1357716,10902,2325
10913,32.69291155,-117.1333569,10913,2329
99414,32.69272299,-117.1332055,99414,2329
10165,32.69275093,-117.1292956,10165,2331
10927,32.69291853,-117.1293038,10927,2331
10551,32.69196601,-117.1248836,10551,2462
11308,32.69279601,-117.1256654,11308,2401
11664,32.70021545,-117.1484189,11664,1302
12794,32.70039682,-117.148424,12794,1302
10313,32.74249573,-117.0309154,10313,11688
11667,32.69870532,-117.146393,11667,1469
12451,32.69899914,-117.1463554,12451,1469
11679,32.69677991,-117.1434886,11679,1779
12462,32.69676303,-117.1431634,12462,1779
12110,32.6898144,-117.1217127,12110,2636
12488,32.69010767,-117.1218294,12488,2636
11681,32.69559943,-117.1417799,11681,1955
12463,32.69559067,-117.141471,12463,1955
12115,32.6875179,-117.1184203,12115,2835
12493,32.68780588,-117.1185077,12493,2835
12119,32.68522433,-117.1150891,12119,3017
12496,32.68546596,-117.115124,12496,3017
12497,32.68434218,-117.1135042,12497,3123
60226,32.68354261,-117.1126839,60226,5078
99113,32.68947723,-117.0723739,99113,2701
99112,32.68836342,-117.0757632,99112,2805
10105,32.71143588,-117.1557961,10105,16236
10856,32.71162453,-117.1551836,10856,16236
10488,32.71145095,-117.1514886,10488,16239
11256,32.71165737,-117.1522027,11256,16239
10116,32.71142899,-117.1496028,10116,16244
10866,32.71163834,-117.1491628,10866,16244
10118,32.7114408,-117.1468492,10118,16256
11263,32.71164973,-117.1460874,11263,16258
10503,32.71146383,-117.1436764,10503,16260
11264,32.7116496,-117.1442115,11264,16260
10133,32.71151504,-117.1403966,10133,16248
11275,32.7117102,-117.1407757,11275,16248
10524,32.71153076,-117.1378349,10524,16246
10897,32.71174396,-117.1379996,10897,16246
10530,32.711532,-117.135751,10530,16253
10903,32.71174644,-117.1357434,10903,16253
10537,32.71154497,-117.1335599,10537,16255
10914,32.71176488,-117.1335556,10914,16255
10158,32.71156459,-117.1304326,10158,16261
10923,32.71180612,-117.1304805,10923,16261
10171,32.71157701,-117.1275328,10171,16262
11304,32.71178505,-117.1276519,11304,16262
10179,32.71159492,-117.1254002,10179,16263
10935,32.71179677,-117.1256168,10935,16263
10184,32.71168209,-117.1224069,10184,16222
11317,32.71190442,-117.1228382,11317,16229
10571,32.7114349,-117.1161429,10571,16291
10951,32.71166973,-117.116363,10951,16291
10587,32.71141125,-117.1085189,10587,16302
10619,32.71135238,-117.097559,10619,16337
11368,32.71156054,-117.0976651,11368,16337
10625,32.7112162,-117.0929672,10625,16346
10998,32.71152498,-117.0932303,10998,16346
10474,32.71143589,-117.1587839,10474,16225
10846,32.7115798,-117.1590227,10846,16225
10848,32.71162721,-117.1570628,10848,16234
10225,32.71139783,-117.102927,10225,16326
10983,32.71158874,-117.1023469,10983,16327
10576,32.71141146,-117.1136068,10576,16294
10578,32.7113854,-117.1118315,10578,16300
11338,32.71161669,-117.1125587,11338,16300
10267,32.70999972,-117.0716258,10267,16533
11032,32.7101058,-117.0709668,11032,16534
10221,32.71138957,-117.1057065,10221,16314
10977,32.71161078,-117.1059103,10977,16314
10108,32.71146838,-117.1539889,10108,16241
10858,32.71164624,-117.154098,10858,16241
10963,32.71162651,-117.1095776,10963,16298
11029,32.7101172,-117.0721438,11029,16533
12968,32.73441076,-117.0428107,12968,13146
11797,32.74187281,-117.0429546,11797,11982
11796,32.73900515,-117.0429789,11796,12365
12575,32.73876201,-117.0427491,12575,12365
11798,32.72769544,-117.0429292,11798,14224
12969,32.72782595,-117.0427222,12969,14096
12235,32.73124286,-117.0430652,12235,13551
12574,32.73081815,-117.042863,12574,13631
12236,32.73312576,-117.0430366,12236,13271
11795,32.73620431,-117.0429992,11795,5437
75040,32.72355904,-117.039489,75040,14538
75041,32.7234619,-117.0396799,75041,14692
12238,32.70523908,-117.0314924,12238,648
12577,32.70549564,-117.0313419,12577,648
11803,32.69988446,-117.0298456,11803,1462
12241,32.69932886,-117.0281699,12241,1506
11801,32.70348892,-117.03096,11801,982
12971,32.70363319,-117.0307467,12971,982
11800,32.70733707,-117.032652,11800,404
12970,32.70769282,-117.0328958,12970,404
12239,32.70219559,-117.0307697,12239,1083
12578,32.70192845,-117.0304196,12578,1083
75078,32.73378586,-117.174923,75078,13031
75079,32.73351391,-117.174793,75079,13171
11712,32.72652426,-117.109453,11712,14219
50051,32.66137106,-117.1043115,50051,4804
10258,32.77105299,-117.0797038,10258,6192
11390,32.77133829,-117.0797846,11390,11668
10654,32.77059793,-117.0758379,10654,6252
11395,32.77086749,-117.0766277,11395,6252
10274,32.77041066,-117.0647296,10274,6324
11039,32.77053055,-117.0640541,11039,6324
13332,32.76951628,-117.0586314,13332,6474
11031,32.77085083,-117.0708888,11031,6256
10634,32.77032427,-117.085055,10634,6368
11009,32.77027772,-117.0858418,11009,6357
13331,32.76972438,-117.0608455,13331,6408
10284,32.76907119,-117.0573456,10284,6493
11050,32.76909711,-117.0563243,11050,6516
60623,32.74213021,-117.1066945,60623,11697
60624,32.74211419,-117.1042487,60624,11708
60625,32.74209173,-117.1011362,60625,11735
60061,32.70415242,-117.1501527,60061,768
60119,32.70412961,-117.1498891,60119,768
10895,32.69599317,-117.1378735,10895,1897
10529,32.69579803,-117.1355799,10529,1915
11284,32.69602611,-117.135969,11284,1898
10910,32.696018,-117.1336514,10910,1904
10154,32.69585228,-117.1322292,10154,1905
10544,32.6958986,-117.1292067,10544,1908
11299,32.69602485,-117.1296176,11299,1908
10552,32.69592164,-117.1248091,10552,1910
11309,32.6960555,-117.1256978,11309,1910
10555,32.69590077,-117.1227123,10555,1911
11316,32.6960748,-117.1233641,11316,1911
10195,32.69594054,-117.1190266,10195,1926
10946,32.69611025,-117.1187357,10946,1926
10197,32.6959479,-117.1171999,10197,1929
10948,32.69610345,-117.1165773,10948,1929
10205,32.69597766,-117.112565,10205,1927
11337,32.69612796,-117.11269,11337,1927
10214,32.69601305,-117.1082812,10214,1928
10967,32.69616073,-117.1079933,10967,1928
10220,32.69602495,-117.106175,10220,1925
10975,32.69619496,-117.1058354,10975,1925
60166,32.70201103,-117.1467988,60166,1080
60465,32.70187572,-117.1468852,60465,1080
60123,32.70055566,-117.1447231,60123,1242
10227,32.69641482,-117.1030616,10227,4570
50163,32.66753863,-117.1035264,50163,4446
50164,32.66486336,-117.1024769,50164,4608
50112,32.66438732,-117.1025568,50112,4608
50168,32.66236073,-117.1015007,50168,4755
12503,32.68089316,-117.108732,12503,3440
60068,32.65745665,-117.0996209,60068,4957
99420,32.65729597,-117.0998045,99420,4974
60073,32.65411266,-117.0982891,60073,5034
12505,32.67918831,-117.1080557,12505,3582
60507,32.6769819,-117.107173,60507,3798
50144,32.67048078,-117.1045752,50144,4195
50096,32.66216698,-117.101697,50096,4755
50052,32.67438509,-117.1061891,50052,3967
60279,32.68190634,-117.1100614,60279,3349
50108,32.67207337,-117.1055493,50108,4089
50142,32.67224514,-117.1053527,50142,4089
50109,32.67015077,-117.104959,50109,4195
50111,32.66681869,-117.1035031,50111,4448
99417,32.65469582,-117.0988571,99417,5027
11714,32.68025551,-117.1087323,11714,3514
11715,32.67858343,-117.1080856,11715,3652
60280,32.67539841,-117.1068294,60280,3853
12500,32.68217443,-117.1102427,12500,3329
10535,32.70109979,-117.133296,10535,1174
10912,32.70124801,-117.133707,10912,1174
10918,32.7012666,-117.1314935,10918,1175
10163,32.70111472,-117.1296683,10163,1176
10925,32.70127097,-117.1293416,10925,1176
10177,32.7011366,-117.1254362,10177,1178
11310,32.70128205,-117.1254669,11310,1178
10186,32.70115313,-117.1227155,10186,1185
11319,32.70131129,-117.1228926,11319,1185
10568,32.701176,-117.1183078,10568,1181
11324,32.70137042,-117.1191907,11324,1181
10570,32.70116904,-117.1165621,10570,1190
10949,32.70134169,-117.1166353,10949,1190
10206,32.70121027,-117.1126422,10206,1188
10956,32.70136606,-117.1123739,10956,1188
10582,32.70122242,-117.1101165,10582,1199
10962,32.70138098,-117.1102384,10962,1199
11346,32.70139344,-117.1084506,11346,1200
13460,32.70101215,-117.107553,13460,1259
11365,32.70058032,-117.0984599,11365,1313
13013,32.70042249,-117.0962285,13013,1320
91106,32.7005327,-117.0953876,91106,1323
10236,32.70040491,-117.0939821,10236,1327
10516,32.70516435,-117.1398611,10516,601
10890,32.70510407,-117.1394541,10890,600
10893,32.70444315,-117.1384885,10893,729
99345,32.70419077,-117.1384209,99345,729
10231,32.70045362,-117.0992974,10231,1309
10982,32.70060827,-117.1011842,10982,1308
10145,32.70214509,-117.1354747,10145,1044
10907,32.70210345,-117.1351492,10907,1044
10223,32.70048297,-117.1045962,10223,1303
11353,32.70060811,-117.1043861,11353,1303
10603,32.7004574,-117.1019369,10603,5061
10635,32.6974586,-117.084277,10635,1783
11011,32.6974148,-117.0846569,11011,1793
10255,32.69784545,-117.0815307,10255,1648
11386,32.69798242,-117.081597,11386,1648
10263,32.69935486,-117.0749105,10263,1481
11397,32.69945193,-117.0751909,11397,1481
10259,32.69880564,-117.0777106,10259,1538
11024,32.69897575,-117.0773449,11024,1538
10647,32.69865727,-117.0797473,10647,1580
11391,32.69856663,-117.0801463,11391,1591
88961,32.75310661,-117.0832603,88961,9514
88943,32.75308636,-117.080312,88943,9488
75106,32.68609889,-117.1247909,75106,5124
75107,32.68589302,-117.1246371,75107,2988
99025,32.71615347,-117.1708589,99025,15574
11994,32.7214335,-117.1712099,11994,14731
12691,32.74760274,-117.197981,12691,10113
11986,32.72412154,-117.1715794,11986,14374
11589,32.74735154,-117.1981214,11589,10113
12377,32.74108432,-117.1848729,12377,11839
90001,32.73284345,-117.176527,90001,13049
90004,32.73289508,-117.1763864,90004,13049
60718,32.6917105,-117.0363324,60718,2530
60723,32.69176714,-117.0373633,60723,2530
10722,32.69549801,-117.0289552,10722,2096
60721,32.69524194,-117.0298988,60721,2094
99317,32.70292823,-117.0125137,99317,1087
99318,32.70208459,-117.0129355,99318,1087
11470,32.69806973,-117.0234162,11470,1708
10318,32.69767706,-117.0251096,10318,1716
11465,32.69725583,-117.0265328,11465,1784
88928,32.68890048,-117.0626916,88928,2773
88931,32.6891758,-117.06287,88931,2773
60719,32.69327865,-117.0326377,60719,2375
60722,32.69318084,-117.033326,60722,2375
99279,32.68902206,-117.0672505,99279,2771
99276,32.68880525,-117.067203,99276,2771
88929,32.68806064,-117.0489671,88929,2837
88930,32.6884657,-117.048807,88930,2837
60717,32.68902171,-117.0458771,60717,2781
60739,32.68900689,-117.0468943,60739,5314
99319,32.69730961,-117.0192684,99319,1822
99320,32.69705953,-117.019263,99320,1943
75092,32.71105999,-117.153721,75092,16241
75093,32.71092006,-117.1538009,75093,16409
99006,32.70694025,-117.1552201,99006,7645
12053,32.71829933,-117.1538671,12053,15302
12786,32.71804817,-117.1536337,12786,15302
91107,32.71601546,-117.1538469,91107,15601
12062,32.74406003,-117.1476203,12062,11176
12795,32.74462248,-117.1473789,12795,11176
12800,32.75574122,-117.1461065,12800,8774
11671,32.75383378,-117.1466325,11671,9172
12454,32.75389407,-117.1461267,12454,9172
13552,32.75434063,-117.1463264,13552,9172
13553,32.75368869,-117.1464011,13553,9172
12064,32.72730061,-117.1486137,12064,14067
11673,32.76114592,-117.1463306,11673,7693
12802,32.76122159,-117.1461297,12802,7693
12065,32.75689395,-117.1463329,12065,8477
12801,32.75757446,-117.1461089,12801,8402
11672,32.75923852,-117.146321,11672,8096
12455,32.7588909,-117.1461222,12455,8096
12798,32.72781238,-117.1470289,12798,2093
11670,32.75256932,-117.1465003,11670,9557
12453,32.75205263,-117.1461177,12453,9667
12060,32.72538567,-117.1507695,12060,14259
12793,32.72586549,-117.1501761,12793,14259
13137,32.7205293,-117.1538152,13137,14914
13147,32.72083414,-117.1533989,13147,14914
11675,32.74858136,-117.1464825,11675,10336
12066,32.74806783,-117.146422,12066,10336
12456,32.74822644,-117.1461536,12456,10336
12804,32.74893332,-117.1460828,12804,10336
13550,32.74883567,-117.1462834,13550,10336
13551,32.74867016,-117.1463663,13551,10336
12797,32.74108301,-117.147294,12797,11864
12067,32.73206175,-117.1462494,12067,13465
12457,32.73201184,-117.1459302,12457,13465
11666,32.74041032,-117.1475766,11666,12055
12068,32.73481521,-117.1459457,12068,12859
12458,32.73505679,-117.1456067,12458,12859
60712,32.67539997,-117.0425012,60712,3876
60729,32.67542863,-117.0427452,60729,3876
60711,32.67206476,-117.0435566,60711,4143
60730,32.67180893,-117.044019,60730,4143
60710,32.67029148,-117.0474693,60710,4239
60731,32.67053298,-117.047101,60731,4239
60699,32.66589202,-117.0545261,60699,4551
60734,32.66602106,-117.0545468,60734,4551
60708,32.66808209,-117.0503771,60708,4430
60698,32.66615983,-117.057284,60698,4530
60735,32.66629791,-117.0571846,60735,4530
60732,32.66848738,-117.050605,60732,4386
60707,32.66638298,-117.0525745,60707,4511
60733,32.66699592,-117.0517255,60733,4511
11718,32.73167207,-117.1078936,11718,13482
11768,32.71033273,-117.072796,11768,16529
50186,32.67679346,-117.0861874,50186,3810
50010,32.67649838,-117.0863341,50010,3810
50190,32.68082161,-117.0773955,50190,3441
99494,32.6805598,-117.0775003,99494,3495
50025,32.67470236,-117.1037582,50025,3912
50001,32.67513921,-117.1021928,50001,3885
50076,32.67526347,-117.102506,50076,3896
50072,32.68025843,-117.0794019,50072,3550
50085,32.67950878,-117.0809321,50085,3615
59005,32.67955909,-117.0803996,59005,3550
50043,32.67805711,-117.0826311,50043,3708
50070,32.67813993,-117.0829828,50070,3708
50090,32.68159021,-117.0746695,50090,3399
88926,32.68166196,-117.073845,88926,3399
50003,32.67590279,-117.0994769,50003,3842
50031,32.67659275,-117.097069,50031,3824
50058,32.67684436,-117.0968504,50058,3724
50035,32.67700204,-117.0934949,50035,3757
50060,32.67736246,-117.0946455,50060,3757
88927,32.6845625,-117.070664,88927,3110
88932,32.68493102,-117.0709603,88932,3110
50063,32.67710858,-117.0923845,50063,3792
50009,32.67678355,-117.0896678,50009,3779
50066,32.67695575,-117.0902121,50066,3779
11361,32.7371642,-117.1026495,11361,12538
10981,32.73596158,-117.1040623,10981,12802
10980,32.73492812,-117.1052555,10980,12983
11350,32.7339694,-117.1063713,11350,13093
11765,32.71208389,-117.0739763,11765,16323
12922,32.71195266,-117.073871,12922,16323
11716,32.72983722,-117.1081229,11716,13705
11713,32.72858686,-117.109278,11713,13959
92201,32.67645882,-117.0655742,92201,3815
60809,32.67860336,-117.0675407,60809,3643
13184,32.73383106,-117.1695022,13184,13151
13099,32.73536904,-117.1692939,13099,12811
11619,32.73260234,-117.1698894,11619,13266
12004,32.74016599,-117.1691878,12004,11962
12739,32.74104659,-117.1690441,12739,11962
12404,32.73702832,-117.169773,12404,12485
11621,32.74225616,-117.1704877,11621,11563
12735,32.74249549,-117.170461,12735,11563
11998,32.7373374,-117.1699746,11998,12485
10638,32.71170849,-117.0840283,10638,16334
11012,32.71177093,-117.0841427,11012,16334
11027,32.71596119,-117.0753325,11027,15656
10651,32.71499733,-117.0776643,10651,15820
11023,32.71477386,-117.0786083,11023,15848
11019,32.71406522,-117.0805816,11019,15983
41049,32.71397208,-117.0805352,41049,15983
10264,32.71581815,-117.0753507,10264,15686
88920,32.68134592,-117.0558329,88920,3419
10321,32.71215697,-117.024967,10321,16290
11809,32.71228911,-117.0249324,11809,16290
13468,32.71145636,-117.029288,13468,16400
10712,32.70879821,-117.0349797,10712,194
11069,32.70870028,-117.0352519,11069,269
13486,32.71146072,-117.0285988,13486,16387
10719,32.71082301,-117.0316492,10719,16496
11076,32.71089623,-117.0318059,11076,16496
10715,32.70959957,-117.033007,10715,108
11071,32.70963065,-117.0333063,11071,108
10725,32.71185602,-117.0264956,10725,16322
11081,32.71195674,-117.0266493,11081,16352
75082,32.71732492,-117.1698609,75082,15284
75083,32.71732388,-117.169779,75083,15284
99589,32.71705839,-117.169298,99589,15284
75062,32.77327502,-117.0706382,75062,12661
75063,32.77316493,-117.070372,75063,12661
99017,32.7731391,-117.0706597,99017,12661
99094,32.77312869,-117.0701586,99094,375
99095,32.77290675,-117.0700556,99095,375
99096,32.7730452,-117.0715535,99096,15988
75094,32.71173999,-117.1684522,75094,16149
75095,32.71200095,-117.16862,75095,16149
11663,32.70231296,-117.1491197,11663,1014
12447,32.70204026,-117.1492014,12447,1014
10672,32.70132831,-117.0670623,10672,1213
10293,32.70251753,-117.0495845,10293,1067
11434,32.70275991,-117.0495054,11434,1067
12581,32.72793867,-117.0267316,12581,5157
10296,32.7027509,-117.0449478,10296,1016
12244,32.72325442,-117.026427,12244,14662
12974,32.72367052,-117.0262551,12974,14662
12243,32.72844278,-117.0269865,12243,13966
10713,32.70210462,-117.0347088,10713,1129
11070,32.70230789,-117.0347268,11070,1129
10280,32.70122966,-117.0590973,10280,1230
11423,32.70142743,-117.0595347,11423,1230
11051,32.70138283,-117.0554319,11051,1238
11806,32.73868654,-117.0265272,11806,12459
12582,32.73772,-117.0263788,12582,12550
11805,32.73150437,-117.0270232,11805,13522
99251,32.7315638,-117.0267506,99251,13522
10678,32.70124856,-117.062075,10678,1225
11417,32.70150201,-117.0632379,11417,1221
11411,32.70154744,-117.0680038,11411,1211
12242,32.73396302,-117.0272205,12242,13059
12579,32.73454167,-117.0269882,12579,13059
10268,32.70141969,-117.0710972,10268,1206
11408,32.70155531,-117.0705426,11408,1206
10690,32.70190927,-117.0522543,10690,1155
11432,32.70191569,-117.0529565,11432,1155
11807,32.72040339,-117.0261255,11807,14995
10307,32.70287961,-117.0373098,10307,1018
11067,32.70287609,-117.0365686,11067,1018
10299,32.70316505,-117.0429491,10299,971
11063,32.70355163,-117.0426697,11063,971
11437,32.7029955,-117.0445242,11437,1016
10287,32.70117147,-117.055391,10287,1238
40616,32.7556245,-117.014801,40616,5727
40715,32.75492429,-117.0133638,40715,9245
70031,32.75672793,-117.0172501,70031,8694
70032,32.75696737,-117.0171969,70032,8694
75036,32.75690711,-117.017385,75036,8694
75037,32.75675394,-117.017531,75037,8694
12737,32.73016513,-117.1690542,12737,13658
12003,32.73063279,-117.1694779,12003,13528
12731,32.73205576,-117.1698381,12731,13312
10652,32.74244872,-117.0769335,10652,11643
11026,32.74277747,-117.0770927,11026,11643
13081,32.74470583,-117.069265,13081,11504
