node_index,is_stop_only,pos_x,pos_y,node_in_micro_network
13444,FALSE,6293631.0,1847125.0,31451
13445,FALSE,6278335.0,1847121.0,31452
13449,FALSE,6307375.0,1847118.0,31456
13450,FALSE,6279759.001,1847117.0,31457
13452,FALSE,6281164.0,1847117.0,31459
13454,FALSE,6281446.0,1847116.0,31461
13455,FALSE,6281726.0,1847115.0,31462
13456,FALSE,6282000.0,1847115.0,31463
13457,FALSE,6279420.999,1847114.0,31464
13461,FALSE,6283494.0,1847111.0,31468
13467,FALSE,6312903.035,1849544.189,31474
13469,FALSE,6291475.0,1847084.0,31476
13470,FALSE,6303312.0,1847080.0,31477
13475,FALSE,6298655.809,1847068.94,31482
13477,FALSE,6308013.0,1847051.0,31484
13479,FALSE,6298984.459,1847048.451,31486
13480,FALSE,6302469.0,1847039.0,31487
13482,FALSE,6297794.0,1847035.0,31489
13483,FALSE,6279163.99,1847032.028,31490
13484,FALSE,6299763.0,1847023.0,31491
13486,FALSE,6277999.0,1847016.0,31493
13487,FALSE,6295116.434,1852038.53,31494
13488,FALSE,6312234.999,1847009.999,31495
13490,FALSE,6303467.999,1847007.001,31497
13494,FALSE,6299938.0,1846990.0,31501
13495,FALSE,6305269.0,1846987.0,31502
13496,FALSE,6304611.999,1846982.0,31503
13497,FALSE,6312796.257,1844614.917,31504
13498,FALSE,6300161.0,1846976.001,31505
13499,FALSE,6300341.0,1846975.0,31506
13500,FALSE,6300525.0,1846973.0,31507
13502,FALSE,6295582.0,1846969.0,31509
13503,FALSE,6300900.0,1846967.0,31510
13504,FALSE,6320644.0,1846966.0,31511
13505,FALSE,6320822.0,1846964.0,31512
13508,FALSE,6321244.0,1846960.0,31515
13511,FALSE,6298172.828,1846963.361,31518
13512,FALSE,6298700.0,1846956.0,31519
13514,FALSE,6315821.765,1846953.758,31521
13515,FALSE,6298147.673,1846966.173,31522
13516,FALSE,6315836.0,1846953.0,31523
13517,FALSE,6306194.0,1846952.0,31524
13518,FALSE,6304356.0,1846949.0,31525
13519,FALSE,6322340.0,1846946.0,31526
13520,FALSE,6322570.976,1846944.839,31527
13525,FALSE,6323823.001,1846939.0,31532
13533,FALSE,6290220.0,1846933.0,31540
13539,FALSE,6307018.0,1846919.0,31546
13540,FALSE,6279482.999,1846918.0,31547
13543,FALSE,6319476.0,1846913.0,31550
13544,FALSE,6319003.0,1846912.0,31551
13546,FALSE,6295350.0,1846909.0,31553
13548,FALSE,6318120.0,1846899.0,31555
13550,FALSE,6313040.0,1846897.756,31557
13551,FALSE,6317799.0,1846893.0,31558
13552,FALSE,6315835.0,1846891.0,31559
13553,FALSE,6316762.0,1846890.0,31560
13554,FALSE,6316285.0,1846889.0,31561
13558,FALSE,6298306.558,1846875.824,31565
13559,FALSE,6314414.0,1846863.0,31566
13560,FALSE,6294562.0,1846854.0,31567
13561,FALSE,6295166.0,1846854.0,31568
13563,FALSE,6293335.0,1846849.0,31570
13566,FALSE,6303018.0,1846840.0,31573
13568,FALSE,6278602.0,1846829.0,31575
13570,FALSE,6290512.0,1846817.0,31577
13572,FALSE,6278543.0,1846808.0,31579
13576,FALSE,6299515.0,1846803.0,31583
13577,FALSE,6303290.0,1846794.0,31584
13578,FALSE,6285356.0,1846767.0,31585
13580,FALSE,6292630.0,1846763.0,31587
13582,FALSE,6293047.0,1846755.0,31589
13584,FALSE,6294205.0,1846754.0,31591
13585,FALSE,6301089.0,1846753.0,31592
13586,FALSE,6299700.0,1846750.0,31593
13587,FALSE,6293330.0,1846748.0,31594
13588,FALSE,6306846.0,1846748.0,31595
13592,FALSE,6280612.351,1846736.032,31599
13593,FALSE,6293850.0,1846741.0,31600
13596,FALSE,6281164.0,1846739.0,31603
13597,FALSE,6281444.0,1846739.0,31604
13598,FALSE,6281726.0,1846738.0,31605
13599,FALSE,6279761.0,1846737.0,31606
13600,FALSE,6281997.0,1846737.0,31607
13601,FALSE,6279481.0,1846735.0,31608
13602,FALSE,6312756.993,1846730.502,31609
13604,FALSE,6291456.0,1846727.0,31611
13608,FALSE,6291976.0,1846720.0,31615
13609,FALSE,6292238.0,1846717.0,31616
13614,FALSE,6290177.0,1846705.0,31621
13618,FALSE,6297181.0,1846691.0,31625
13620,FALSE,6306677.0,1846690.0,31627
13626,FALSE,6322808.0,1846666.001,31633
13628,FALSE,6318403.567,1846657.675,31635
13633,FALSE,6303791.0,1846650.0,31640
13634,FALSE,6306439.0,1846650.0,31641
13635,FALSE,6324769.0,1846644.0,31642
13636,FALSE,6322020.0,1846643.0,31643
13639,FALSE,6290464.0,1846631.0,31646
13641,FALSE,6291170.0,1846628.0,31648
13642,FALSE,6315016.0,1846627.0,31649
13643,FALSE,6296353.923,1846625.766,31650
13645,FALSE,6326559.0,1846623.0,31652
13648,FALSE,6313130.0,1846617.992,31655
13649,FALSE,6298746.0,1846614.0,31656
13653,FALSE,6296156.396,1846590.889,31660
13656,FALSE,6319125.724,1846582.443,31663
13657,FALSE,6291821.0,1846582.0,31664
13662,FALSE,6322101.0,1846565.0,31669
13664,FALSE,6277869.0,1846563.0,31671
13667,FALSE,6300707.306,1846557.212,31674
13668,FALSE,6325992.0,1846553.0,31675
13669,FALSE,6300891.0,1846544.999,31676
13671,FALSE,6324445.999,1846540.0,31678
13677,FALSE,6294558.0,1846525.0,31684
13680,FALSE,6294829.0,1846524.0,31687
13681,FALSE,6312938.667,1846523.488,31688
13688,FALSE,6303423.0,1846497.0,31695
13690,FALSE,6299726.0,1846495.0,31697
13691,FALSE,6284559.0,1846491.0,31698
13692,FALSE,6297470.0,1846479.0,31699
13694,FALSE,6303800.0,1846474.0,31701
13695,FALSE,6306522.538,1862774.781,31702
13696,FALSE,6277597.0,1846465.0,31703
13699,FALSE,6315015.0,1846461.0,31706
13700,FALSE,6292316.972,1831127.399,31707
13704,FALSE,6286018.001,1846434.0,31711
13705,FALSE,6297805.0,1846434.0,31712
13706,FALSE,6318592.496,1846433.091,31713
13707,FALSE,6322930.0,1846433.0,31714
13709,FALSE,6302280.0,1846430.0,31716
13711,FALSE,6306852.133,1862132.76,31718
13712,FALSE,6302031.0,1846423.0,31719
13713,FALSE,6303403.001,1846419.0,31720
13714,FALSE,6304345.0,1846418.001,31721
