from_node,to_node,distance,travel_time,source_edge_id
13030,12984,47.01112673,5.258044775,58636
12984,13030,47.01112673,5.258044775,58636
736,663,47.0142901,5.258398589,42070
663,736,47.0142901,5.258398589,42070
13466,13496,47.01610296,5.258601351,78050
13496,13466,47.01610296,5.258601351,78050
8977,8886,47.02969819,5.260121935,6037
8886,8977,47.02969819,5.260121935,6037
5658,5644,47.04055809,5.845929533,138833
5644,5658,47.04055809,5.845929533,138833
12175,12108,47.05349682,5.262783735,5179
12108,12175,47.05349682,5.262783735,5179
363,336,47.05879782,3.007643791,1447
336,363,47.05879782,3.007643791,1447
4738,4737,47.06199497,5.263734226,3969
4737,4738,47.06199497,5.263734226,3969
1756,8857,47.06646682,10.52846878,194775
8857,1756,47.06646682,10.52846878,194775
11005,10988,47.06839727,5.264450304,63711
10988,11005,47.06839727,5.264450304,63711
11980,11945,47.09351156,3.009862432,62072
11945,11980,47.09351156,3.009862432,62072
155,157,47.10498655,5.268542697,39526
157,155,47.10498655,5.268542697,39526
5625,5610,47.12489441,1.756923109,138729
5610,5625,47.12489441,1.756923109,138729
5014,5008,47.14951584,10.54704631,84825
5008,5014,47.14951584,10.54704631,84825
5013,5027,47.14951584,3.013441804,13335
5027,5013,47.14951584,3.013441804,13335
12106,12161,47.15193813,7.031725442,137052
12161,12106,47.15193813,7.031725442,137052
5695,5684,47.15808733,2.637240925,134079
5684,5695,47.15808733,2.637240925,134079
4877,4883,47.16514241,4.220216751,134434
4883,4877,47.16514241,4.220216751,134434
8392,8366,47.18201611,2.638579104,134044
8366,8392,47.18201611,2.638579104,134044
5789,5812,47.18980738,5.864477375,134093
5812,5789,47.18980738,5.864477375,134093
8092,8222,47.19579735,5.278699596,44819
8222,8092,47.19579735,5.278699596,44819
6267,8902,47.20923422,10.56040493,198737
8902,6267,47.20923422,10.56040493,198737
10885,10828,47.22054621,5.281467677,65078
10828,10885,47.22054621,5.281467677,65078
3303,3339,47.22924931,5.282441091,43719
3339,3303,47.22924931,5.282441091,43719
7934,7876,47.24004923,10.56729806,114372
7876,7934,47.24004923,10.56729806,114372
2960,3000,47.24375372,5.284063364,5158
3000,2960,47.24375372,5.284063364,5158
11216,5549,47.24383807,4.227258238,214155
5549,11216,47.24383807,4.227258238,214155
7422,7423,47.244,10.56818182,128055
7423,7422,47.244,10.56818182,128055
160,161,47.244,5.284090909,39547
161,160,47.244,5.284090909,39547
1020,1097,47.244,3.019480519,3942
1097,1020,47.244,3.019480519,3942
16194,16152,47.24498321,5.284200879,25232
16152,16194,47.24498321,5.284200879,25232
13530,13531,47.24498321,10.56840176,117917
13531,13530,47.24498321,10.56840176,117917
16419,16422,47.24498321,5.284200879,38198
16422,16419,47.24498321,5.284200879,38198
9308,9310,47.24498321,5.284200879,34317
9310,9308,47.24498321,5.284200879,34317
9056,9051,47.24498321,5.284200879,39082
9051,9056,47.24498321,5.284200879,39082
15182,15183,47.24498321,5.284200879,6264
15183,15182,47.24498321,5.284200879,6264
3096,3058,47.24498321,10.56840176,117556
3058,3096,47.24498321,10.56840176,117556
10776,10777,47.24498321,3.019543359,55413
10777,10776,47.24498321,3.019543359,55413
14514,14442,47.24498518,5.284201099,256
14442,14514,47.24498518,5.284201099,256
1441,1388,47.24792881,1.761510111,102149
1388,1441,47.24792881,1.761510111,102149
876,922,47.24792881,5.284530334,4971
922,876,47.24792881,5.284530334,4971
12303,12214,47.24792881,5.284530334,32039
12214,12303,47.24792881,5.284530334,32039
2561,2615,47.24793274,10.56906155,4053
2615,2561,47.24793274,10.56906155,4053
6930,6933,47.24793274,5.284530774,19314
6933,6930,47.24793274,5.284530774,19314
13750,13751,47.24793274,5.284530774,39370
13751,13750,47.24793274,5.284530774,39370
12686,12688,47.24793274,5.284530774,53999
12688,12686,47.24793274,5.284530774,53999
7432,7437,47.2528482,5.285080553,6634
7437,7432,47.2528482,5.285080553,6634
7405,7407,47.2528482,10.57016111,128110
7407,7405,47.2528482,10.57016111,128110
1336,1399,47.2528482,5.285080553,4885
1399,1336,47.2528482,5.285080553,4885
8206,8208,47.2528482,5.285080553,47136
8208,8206,47.2528482,5.285080553,47136
3083,3127,47.2528482,5.285080553,50967
3127,3083,47.2528482,5.285080553,50967
6669,6609,47.25284852,10.57016118,127876
6609,6669,47.25284852,10.57016118,127876
15548,15553,47.25284857,10.57016119,104689
15553,15548,47.25284857,10.57016119,104689
14764,14686,47.27938288,5.288048371,13805
14686,14764,47.27938288,5.288048371,13805
7025,7021,47.32357428,5.292991038,7074
7021,7025,47.32357428,5.292991038,7074
11474,11443,47.32635567,10.58660426,128246
11443,11474,47.32635567,10.58660426,128246
3193,3234,47.3265189,5.293320386,53893
3234,3193,47.3265189,5.293320386,53893
5953,5967,47.33022337,5.293734718,7725
5967,5953,47.33022337,5.293734718,7725
4190,4182,47.33044479,5.293759483,3097
4182,4190,47.33044479,5.293759483,3097
749,677,47.33090003,3.529206934,140455
677,749,47.33090003,3.529206934,140455
7224,7225,47.34335183,10.59040619,127812
7225,7224,47.34335183,10.59040619,127812
14418,14432,47.35860324,5.296908917,27056
14432,14418,47.35860324,5.296908917,27056
13170,13109,47.3742046,5.298653879,58634
13109,13170,47.3742046,5.298653879,58634
2224,6383,47.40978167,10.60526612,194749
6383,2224,47.40978167,10.60526612,194749
1768,9096,47.41799092,10.60710248,194793
9096,1768,47.41799092,10.60710248,194793
9253,9152,47.43240369,5.305163262,44745
9152,9253,47.43240369,5.305163262,44745
13850,13809,47.44709122,5.306806015,59025
13809,13850,47.44709122,5.306806015,59025
4713,4687,47.45981674,10.61645865,84746
4687,4713,47.45981674,10.61645865,84746
3050,3084,47.46254501,5.308534472,8495
3084,3050,47.46254501,5.308534472,8495
6761,6769,47.46471026,5.308776648,15660
6769,6761,47.46471026,5.308776648,15660
13121,13046,47.47840944,3.034462204,12962
13046,13121,47.47840944,3.034462204,12962
6879,6895,47.47870295,5.310341686,19808
6895,6879,47.47870295,5.310341686,19808
1730,8559,47.48505418,10.6221041,194755
8559,1730,47.48505418,10.6221041,194755
7922,7853,47.48623584,10.62236843,102549
7853,7922,47.48623584,10.62236843,102549
12302,12219,47.49794271,5.312493593,45305
12219,12302,47.49794271,5.312493593,45305
1505,1536,47.51143364,1.77133417,37624
1536,1505,47.51143364,1.77133417,37624
9300,9249,47.51850573,5.314793501,16356
9249,9300,47.51850573,5.314793501,16356
15944,15859,47.53090171,10.6323599,3153
15859,15944,47.53090171,10.6323599,3153
12936,12881,47.54265055,5.317494022,44501
12881,12936,47.54265055,5.317494022,44501
3780,15894,47.54458739,7.090280868,224737
15894,3780,47.54458739,7.090280868,224737
1317,1384,47.5484952,5.318147727,4732
1384,1317,47.5484952,5.318147727,4732
3218,3219,47.5488,10.63636364,117565
3219,3218,47.5488,10.63636364,117565
9708,9707,47.54977691,3.039023476,60061
9707,9708,47.54977691,3.039023476,60061
988,1043,47.54977691,5.318291083,4888
1043,988,47.54977691,5.318291083,4888
12240,12241,47.54977691,5.318291083,60813
12241,12240,47.54977691,5.318291083,60813
6466,6400,47.54977691,10.63658217,66981
6400,6466,47.54977691,10.63658217,66981
15772,15773,47.54977691,5.318291083,25449
15773,15772,47.54977691,5.318291083,25449
12213,12214,47.54989962,5.318304807,60803
12214,12213,47.54989962,5.318304807,60803
6375,6328,47.55240276,10.63716955,127807
6328,6375,47.55240276,10.63716955,127807
2998,3001,47.55270753,5.318618863,49313
3001,2998,47.55270753,5.318618863,49313
7398,7399,47.55270753,10.63723773,128103
7399,7398,47.55270753,10.63723773,128103
15092,15093,47.55270753,10.63723773,117865
15093,15092,47.55270753,10.63723773,117865
8625,8481,47.55271144,5.3186193,5568
8481,8625,47.55271144,5.3186193,5568
46,16515,47.55301231,5.318652951,5308
16515,46,47.55301231,5.318652951,5308
12370,12376,47.5575915,5.319165119,52678
12376,12370,47.5575915,5.319165119,52678
594,642,47.5575915,5.319165119,39739
642,594,47.5575915,5.319165119,39739
7042,7045,47.5575915,5.319165119,7104
7045,7042,47.5575915,5.319165119,7104
7838,7841,47.5575915,5.319165119,43962
7841,7838,47.5575915,5.319165119,43962
7818,7820,47.5575915,5.319165119,43956
7820,7818,47.5575915,5.319165119,43956
7823,7831,47.5575915,5.319165119,43958
7831,7823,47.5575915,5.319165119,43958
28,16507,47.5644282,5.319929783,10469
16507,28,47.5644282,5.319929783,10469
7041,7042,47.5644282,5.319929783,7100
7042,7041,47.5644282,5.319929783,7100
15797,15798,47.5644282,3.039959876,35378
15798,15797,47.5644282,3.039959876,35378
2767,2799,47.59010244,3.548534243,5199
2799,2767,47.59010244,3.548534243,5199
14207,14136,47.59498334,5.323347278,159949
14136,14207,47.59498334,5.323347278,159949
10864,10801,47.59664516,5.323533147,13539
10801,10864,47.59664516,5.323533147,13539
16153,16161,47.59762109,10.6472846,119345
16161,16153,47.59762109,10.6472846,119345
6381,6360,47.60516049,5.324485559,19178
6360,6381,47.60516049,5.324485559,19178
3194,3165,47.611243,5.325165869,134446
3165,3194,47.611243,5.325165869,134446
4714,4723,47.62103744,5.326261345,3514
4723,4714,47.62103744,5.326261345,3514
1297,1370,47.64639216,5.32909719,12944
1370,1297,47.64639216,5.32909719,12944
5549,5550,47.66536299,10.66243804,214158
5550,5549,47.66536299,10.66243804,214158
10201,10118,47.67075898,3.046755738,37795
10118,10201,47.67075898,3.046755738,37795
9258,9168,47.67855373,5.332694359,50173
9168,9258,47.67855373,5.332694359,50173
9168,9111,47.67880704,5.332722691,50174
9111,9168,47.67880704,5.332722691,50174
10705,10767,47.69677274,5.334732098,167967
10767,10705,47.69677274,5.334732098,167967
12207,12232,47.70071298,5.335172801,140676
12232,12207,47.70071298,5.335172801,140676
8895,8852,47.705688,5.335729242,175368
8852,8895,47.705688,5.335729242,175368
4332,4374,47.71361436,5.336615779,23218
4374,4332,47.71361436,5.336615779,23218
8137,8144,47.73059857,10.67703082,128047
8144,8137,47.73059857,10.67703082,128047
5211,5217,47.75034081,5.340723516,220499
5217,5211,47.75034081,5.340723516,220499
8958,8868,47.76378998,5.342227763,52107
8868,8958,47.76378998,5.342227763,52107
6764,944,47.76499996,3.052778911,217850
944,6764,47.76499996,3.052778911,217850
14563,14544,47.77300944,5.34325893,52496
14544,14563,47.77300944,5.34325893,52496
3698,15189,47.78787047,10.68984218,198654
15189,3698,47.78787047,10.68984218,198654
