node_index,is_stop_only,pos_x,pos_y,actual_nodes
4651,False,6288957.0,1853262.0,87597
4652,False,6289005.0,1853262.0,87598
4653,False,6289145.0,1853261.0,87599
4654,False,6279357.0,1853260.0,87601
4655,False,6289334.0,1853260.0,87602
4656,False,6289496.0,1853260.0,87603
4657,False,6289523.999,1853260.0,87604
4658,False,6289665.0,1853259.0,87605
4659,False,6281556.0,1853258.0,87607
4660,False,6289718.0,1853258.0,87609
4661,False,6279579.0,1853257.0,87610
4662,False,6281200.0,1853257.0,87611
4663,False,6281375.0,1853257.0,87612
4664,False,6289830.0,1853257.0,87613
4665,False,6280843.0,1853256.0,87614
4666,False,6281023.0,1853256.0,87615
4667,False,6289910.0,1853256.0,87616
4668,False,6279730.199,1853263.904,87618
4669,False,6280508.0,1853255.0,87619
4670,False,6280672.0,1853255.0,87620
4671,False,6289976.0,1853255.0,87621
4672,False,6290099.0,1853254.0,87622
4673,False,6290235.0,1853252.0,87623
4674,False,6290289.0,1853251.0,87624
4675,False,6290512.0,1853249.0,87626
4676,False,6290669.0,1853247.0,87628
4677,False,6290790.0,1853245.0,87630
4678,False,6290858.0,1853244.0,87631
4679,False,6275398.0,1853243.0,87632
4680,False,6291049.0,1853242.0,87634
4681,False,6291242.0,1853242.0,87636
4682,False,6291339.0,1853242.0,87637
4683,False,6291428.0,1853242.0,87638
4684,False,6291618.0,1853242.0,87639
4685,False,6291805.0,1853242.0,87641
4686,False,6291966.0,1853242.0,87642
4687,False,6293203.0,1853242.0,87644
4688,False,6292188.0,1853241.0,87645
4689,False,6292295.0,1853241.0,87646
4690,False,6292380.0,1853241.0,87647
4691,False,6292570.0,1853241.0,87648
4692,False,6292627.64,1853245.564,87649
4693,False,6292755.0,1853241.0,87650
4694,False,6292793.0,1853241.0,87651
4695,False,6292950.0,1853241.0,87652
4696,False,6306641.0,1853237.999,87655
4697,False,6274082.0,1853228.0,87660
4698,False,6272469.0,1853227.0,87662
4699,False,6279817.0,1853224.0,87663
4700,False,6274508.0,1853222.0,87666
4701,False,6313195.222,1834429.074,153203
4702,False,6279986.0,1853222.0,87667
4703,False,6274947.0,1853218.0,87671
4704,False,6274828.0,1853214.0,87673
4705,False,6275386.0,1853213.0,87675
4706,False,6275804.0,1853208.0,87677
4707,False,6277565.0,1853208.0,87678
4708,False,6276670.0,1853205.0,87681
4709,False,6276230.999,1853203.0,87683
4710,False,6305358.0,1853195.0,87685
4711,False,6283116.0,1853192.0,87689
4712,False,6278095.0,1853188.0,87691
4713,False,6306006.0,1853185.0,87692
4714,False,6306639.0,1853175.999,87697
4715,False,6271618.0,1853166.0,87699
4716,False,6303447.0,1853156.0,87704
4717,False,6302688.0,1853147.0,87708
4718,False,6276760.0,1853139.0,87709
4719,False,6278374.96,1853146.94,87710
4720,False,6278894.454,1853134.836,87711
4721,False,6278635.763,1853140.848,87713
4722,False,6283325.0,1853138.0,87714
4723,False,6275902.065,1853137.505,87715
4724,False,6320364.601,1853135.641,87716
4725,False,6271611.999,1853133.0,87718
4726,False,6321788.0,1853126.0,87721
4727,False,6324560.0,1853118.0,87727
4728,False,6273124.0,1853111.001,87730
4729,False,6326087.425,1853109.354,87732
4730,False,6285164.0,1853105.0,87733
4731,False,6303829.0,1853103.0,87734
4732,False,6271924.0,1853099.0,87735
4733,False,6277100.0,1853099.0,87736
4734,False,6291337.0,1853099.0,87737
4735,False,6291473.0,1853099.0,87738
4736,False,6271605.0,1853098.0,87739
4737,False,6291635.0,1853098.0,87740
4738,False,6283325.0,1853095.0,87741
4739,False,6291800.0,1853095.0,87742
4740,False,6283885.361,1853092.579,87743
4741,False,6284567.0,1853093.0,87744
4742,False,6291965.0,1853093.0,87745
4743,False,6287507.0,1853092.0,87746
4744,False,6292132.0,1853091.0,87747
4745,False,6292294.0,1853090.0,87748
4746,False,6293247.0,1853089.0,87750
4747,False,6279578.0,1853085.0,87751
4748,False,6279355.0,1853084.0,87753
4749,False,6319951.025,1853081.478,87755
4750,False,6318997.0,1853063.0,87763
4751,False,6318735.0,1853061.0,87764
4752,False,6276009.814,1853060.048,87765
4753,False,6322170.0,1853060.0,87766
4754,False,6318478.0,1853059.0,87767
4755,False,6318223.0,1853058.0,87769
4756,False,6272300.0,1853057.0,87770
4757,False,6317911.0,1853056.0,87772
4758,False,6305088.0,1853051.999,87774
4759,False,6305357.0,1853050.0,87776
4760,False,6273505.0,1853049.001,87777
4761,False,6308455.999,1853049.001,87778
4762,False,6325452.673,1853048.787,87779
4763,False,6310876.0,1853028.0,87787
4764,False,6274362.0,1853026.0,87788
4765,False,6306004.001,1853025.0,87789
4766,False,6316602.0,1853023.0,87791
4767,False,6294055.0,1853022.0,87792
4768,False,6294189.0,1853018.001,87795
4769,False,6316925.0,1853018.001,87796
4770,False,6317087.0,1853016.0,87797
4771,False,6294380.0,1853015.0,87798
4772,False,6311958.0,1853014.0,87799
4773,False,6317256.999,1853014.0,87800
4774,False,6273957.0,1853012.0,87803
4775,False,6274795.0,1853012.0,87804
4776,False,6294567.0,1853011.0,87805
4777,False,6275655.0,1853008.0,87806
4778,False,6294759.999,1853008.0,87807
4779,False,6317584.0,1853008.0,87808
4780,False,6275235.0,1853007.0,87811
4781,False,6306634.0,1853007.0,87812
4782,False,6276085.0,1853006.0,87813
4783,False,6299874.458,1853005.969,87815
4784,False,6294948.0,1853005.0,87816
4785,False,6317910.0,1853003.0,87818
4786,False,6295140.0,1853001.0,87819
4787,False,6295332.0,1852998.0,87822
4788,False,6322377.0,1852998.0,87823
4789,False,6276931.0,1852996.0,87825
4790,False,6276522.0,1852995.0,87826
4791,False,6292293.0,1852994.0,87828
4792,False,6295520.0,1852994.0,87829
4793,False,6292460.0,1852992.0,87830
4794,False,6295709.0,1852991.0,87831
4795,False,6292626.274,1852990.044,87833
4796,False,6295900.0,1852987.001,87835
4797,False,6296090.001,1852984.0,87837
4798,False,6271583.0,1852981.0,87839
4799,False,6296278.999,1852981.0,87840
4800,False,6296467.0,1852977.0,87842
4801,False,6296661.0,1852974.0,87843
4802,False,6277284.0,1852972.0,87845
4803,False,6286073.0,1852972.0,87846
4804,False,6285647.0,1852971.0,87847
4805,False,6285875.0,1852971.0,87848
4806,False,6296851.0,1852970.0,87850
4807,False,6297043.0,1852967.0,87853
4808,False,6277541.0,1852964.0,87855
4809,False,6283162.0,1852964.0,87856
4810,False,6310131.0,1852964.0,87857
4811,False,6297230.0,1852963.0,87859
4812,False,6297418.0,1852960.0,87862
4813,False,6322471.0,1852958.0,87864
4814,False,6276575.189,1852957.876,87865
4815,False,6297534.174,1852957.8,87866
4816,False,6277820.0,1852955.0,87868
4817,False,6297680.992,1852954.46,87869
4818,False,6279220.0,1852954.0,87870
4819,False,6297798.0,1852953.0,87872
4820,False,6278096.0,1852952.0,87873
4821,False,6278144.0,1852951.0,87874
4822,False,6325573.547,1852950.134,87876
4823,False,6297989.0,1852950.0,87877
4824,False,6278375.0,1852948.0,87878
4825,False,6288662.0,1852946.0,87880
4826,False,6298181.0,1852946.0,87881
4827,False,6288838.0,1852945.0,87882
4828,False,6289002.0,1852945.0,87883
4829,False,6322848.112,1852944.689,87884
4830,False,6283325.0,1852944.0,87885
4831,False,6289169.0,1852944.0,87886
4832,False,6289331.0,1852943.0,87887
4833,False,6298367.0,1852943.0,87888
4834,False,6289501.0,1852942.0,87889
4835,False,6283884.54,1852938.643,87890
4836,False,6289663.0,1852941.0,87891
4837,False,6289827.0,1852940.0,87893
4838,False,6289974.0,1852939.0,87894
4839,False,6298559.0,1852939.0,87895
4840,False,6284566.0,1852936.0,87896
4841,False,6284681.0,1852936.0,87897
4842,False,6298749.0,1852936.0,87898
4843,False,6285164.0,1852933.0,87900
4844,False,6298938.0,1852933.0,87901
4845,False,6279578.0,1852932.0,87902
4846,False,6322436.0,1852931.0,87903
4847,False,6278786.936,1852930.851,87904
4848,False,6278910.696,1852930.205,87905
4849,False,6299127.999,1852929.0,87906
4850,False,6299315.0,1852926.0,87907
4851,False,6299506.0,1852922.0,87910
4852,False,6299695.591,1852919.157,87912
4853,False,6299873.0,1852916.0,87915
4854,False,6300038.0,1852913.0,87916
4855,False,6325551.682,1852912.437,87917
4856,False,6324323.165,1852908.269,87921
4857,False,6272184.0,1852904.0,87923
4858,False,6287346.0,1852904.0,87924
4859,False,6300532.0,1852904.0,87925
4860,False,6287507.0,1852903.0,87926
4861,False,6287668.0,1852902.0,87927
4862,False,6300697.0,1852901.0,87929
4863,False,6276233.392,1852899.473,87930
4864,False,6288002.001,1852899.0,87932
4865,False,6309705.0,1852899.0,87933
4866,False,6322663.215,1852898.634,87934
4867,False,6273506.0,1852898.0,87936
4868,False,6300869.0,1852898.0,87937
4869,False,6288332.0,1852896.0,87938
4870,False,6301031.0,1852895.0,87940
4871,False,6277152.0,1852893.0,87941
4872,False,6288662.0,1852893.0,87942
4873,False,6301198.0,1852892.0,87944
4874,False,6309064.0,1852892.0,87945
4875,False,6324997.0,1852891.0,87947
4876,False,6301359.999,1852889.0,87948
4877,False,6301526.0,1852886.0,87951
4878,False,6301692.0,1852883.0,87952
4879,False,6301855.999,1852880.0,87954
4880,False,6307981.0,1852879.0,87956
4881,False,6273097.001,1852878.0,87957
4882,False,6302024.0,1852877.0,87959
4883,False,6305351.0,1852876.0,87961
4884,False,6302189.0,1852874.0,87963
4885,False,6302351.999,1852871.0,87965
4886,False,6311711.0,1852871.0,87966
4887,False,6307626.828,1852868.489,87968
4888,False,6302520.0,1852868.0,87969
4889,False,6302683.0,1852865.0,87971
4890,False,6306000.0,1852865.0,87972
4891,False,6275982.782,1852864.572,87973
4892,False,6325481.361,1852864.255,87974
4893,False,6291335.0,1852864.0,87976
4894,False,6291470.0,1852863.001,87977
4895,False,6291633.0,1852862.0,87978
4896,False,6291799.0,1852861.0,87980
4897,False,6290230.0,1852860.0,87981
4898,False,6291963.0,1852859.0,87982
4899,False,6271559.0,1852858.0,87984
4900,False,6292131.0,1852858.0,87985
4901,False,6292291.0,1852857.0,87986
4902,False,6290509.0,1852856.0,87988
4903,False,6292459.0,1852856.0,87989
4904,False,6292622.0,1852855.0,87990
4905,False,6292790.0,1852853.0,87991
4906,False,6312670.0,1852853.0,87992
4907,False,6292955.0,1852852.0,87994
4908,False,6290787.0,1852851.0,87995
4909,False,6293121.0,1852851.0,87996
4910,False,6306630.0,1852850.0,87997
4911,False,6293312.0,1852847.0,88000
4912,False,6316589.0,1852847.0,88001
4913,False,6272138.0,1852846.0,88002
4914,False,6291070.0,1852846.0,88003
4915,False,6316429.0,1852846.0,88004
4916,False,6316479.001,1852846.0,88005
4917,False,6312961.0,1852845.0,88006
4918,False,6285874.0,1852843.0,88007
4919,False,6325470.067,1852841.786,88010
4920,False,6319801.629,1852839.857,88012
4921,False,6321437.0,1852834.0,88016
4922,False,6322879.97,1852830.14,88018
4923,False,6273789.0,1852829.0,88019
4924,False,6274213.001,1852824.0,88021
4925,False,6314351.0,1852821.0,88026
4926,False,6314487.0,1852819.0,88028
4927,False,6274649.999,1852815.0,88031
4928,False,6314739.0,1852812.0,88033
4929,False,6275505.0,1852806.0,88035
4930,False,6315013.0,1852805.0,88036
4931,False,6275936.772,1852796.501,88037
4932,False,6275083.0,1852801.001,88039
4933,False,6305347.0,1852800.0,88042
4934,False,6310682.001,1852794.0,88043
4935,False,6322069.0,1852794.0,88044
4936,False,6320486.337,1852786.311,88047
4937,False,6282011.0,1852783.0,88048
4938,False,6315278.0,1852782.0,88049
4939,False,6279563.0,1852781.0,88050
4940,False,6282179.999,1852781.0,88051
4941,False,6279798.0,1852780.0,88052
4942,False,6279984.0,1852780.0,88054
4943,False,6280162.001,1852780.0,88055
4944,False,6280327.0,1852780.0,88056
4945,False,6280505.0,1852780.0,88057
4946,False,6280670.0,1852780.0,88058
4947,False,6280842.0,1852780.0,88059
4948,False,6281022.0,1852780.0,88060
4949,False,6281198.0,1852780.0,88061
4950,False,6281373.999,1852780.0,88062
4951,False,6281553.0,1852780.0,88063
4952,False,6281735.0,1852780.0,88064
4953,False,6282365.0,1852780.0,88065
4954,False,6325483.637,1852778.419,88066
4955,False,6282544.0,1852778.0,88067
4956,False,6311209.001,1852777.0,88068
4957,False,6315539.0,1852777.0,88069
4958,False,6283162.0,1852775.0,88071
4959,False,6283323.0,1852775.0,88072
4960,False,6282729.0,1852774.0,88073
4961,False,6315793.0,1852772.999,88074
4962,False,6319735.976,1852769.928,88076
4963,False,6325364.292,1852767.682,88080
4964,False,6309133.0,1852767.0,88081
4965,False,6321738.0,1852767.0,88082
4966,False,6311423.0,1852766.0,88084
4967,False,6278143.0,1852760.0,88088
4968,False,6278924.0,1852760.0,88089
4969,False,6278376.0,1852759.0,88090
4970,False,6323082.829,1852758.278,88091
4971,False,6293510.0,1852753.0,88093
4972,False,6302681.0,1852753.0,88094
4973,False,6283880.0,1852751.0,88097
4974,False,6284565.0,1852749.0,88099
4975,False,6294152.0,1852749.0,88100
4976,False,6308052.999,1852749.0,88101
4977,False,6285164.0,1852746.0,88104
4978,False,6325422.013,1852735.675,88111
4979,False,6325593.435,1852726.019,88113
4980,False,6273709.0,1852722.0,88115
4981,False,6305351.0,1852719.0,88117
4982,False,6322330.0,1852719.0,88118
4983,False,6322949.193,1852717.279,88119
4984,False,6277537.0,1852710.0,88122
4985,False,6293348.0,1852705.0,88126
4986,False,6305995.0,1852702.0,88127
4987,False,6276764.0,1852699.0,88130
4988,False,6320000.839,1852694.389,88133
4989,False,6304319.0,1852694.0,88135
4990,False,6277149.0,1852692.0,88136
4991,False,6279225.0,1852688.0,88137
4992,False,6304044.0,1852688.0,88138
4993,False,6306371.0,1852688.0,88139
4994,False,6282950.0,1852687.0,88140
4995,False,6277281.999,1852685.0,88142
4996,False,6306576.105,1852683.978,88144
4997,False,6273419.319,1852694.603,88145
4998,False,6306626.0,1852683.0,88146
4999,False,6276521.0,1852681.0,88147
5000,False,6282964.0,1852681.0,88148
5001,False,6321040.119,1852679.739,88149
5002,False,6311620.0,1852677.001,88153
5003,False,6273676.0,1852675.0,88154
5004,False,6282977.0,1852675.0,88155
5005,False,6316276.0,1852654.0,88160
5006,False,6274871.153,1852651.64,88162
5007,False,6279798.0,1852647.0,88164
5008,False,6279499.0,1852645.0,88166
5009,False,6294371.0,1852641.0,88168
5010,False,6283162.0,1852640.0,88172
5011,False,6272960.0,1852638.0,88173
5012,False,6309131.0,1852626.0,88180
5013,False,6274065.0,1852625.0,88181
5014,False,6320526.519,1852624.613,88182
5015,False,6299310.0,1852623.0,88183
5016,False,6325423.357,1852622.303,88184
5017,False,6323131.928,1852622.121,88185
5018,False,6298932.0,1852621.0,88186
5019,False,6298553.0,1852619.0,88187
5020,False,6274501.0,1852612.0,88193
5021,False,6312644.0,1852610.0,88194
5022,False,6321455.0,1852609.0,88195
5023,False,6304808.0,1852605.0,88200
5024,False,6325388.506,1852604.63,88201
5025,False,6305085.0,1852604.0,88203
5026,False,6274937.0,1852603.0,88204
5027,False,6275355.951,1852602.843,88205
5028,False,6275788.0,1852603.0,88206
5029,False,6272021.0,1852602.0,88207
5030,False,6305348.0,1852602.0,88208
5031,False,6310838.0,1852589.0,88212
5032,False,6313023.0,1852588.0,88213
5033,False,6311713.0,1852586.999,88215
5034,False,6321702.0,1852586.999,88216
5035,False,6324435.772,1852586.574,88217
5036,False,6276650.0,1852585.0,88219
5037,False,6283229.0,1852581.0,88220
5038,False,6320845.0,1852576.0,88222
5039,False,6321521.0,1852574.0,88224
5040,False,6317577.0,1852573.0,88225
5041,False,6323796.296,1852571.807,88227
5042,False,6324254.829,1852569.226,88230
5043,False,6278143.0,1852569.0,88231
5044,False,6278166.0,1852569.0,88232
5045,False,6278377.0,1852569.0,88233
5046,False,6283320.0,1852569.0,88234
5047,False,6278924.0,1852568.0,88236
5048,False,6279081.0,1852566.0,88237
5049,False,6319918.474,1852563.417,88240
5050,False,6276255.718,1852560.641,88243
5051,False,6283880.0,1852560.0,88244
5052,False,6312394.0,1852560.0,88245
5053,False,6305348.0,1852559.0,88246
5054,False,6284563.999,1852558.0,88248
5055,False,6284669.0,1852557.0,88249
5056,False,6284889.0,1852555.999,88251
5057,False,6285039.0,1852555.0,88252
5058,False,6285171.0,1852555.0,88254
5059,False,6285326.0,1852554.0,88256
5060,False,6285477.0,1852553.001,88257
5061,False,6285646.001,1852552.0,88259
5062,False,6285757.0,1852552.0,88260
5063,False,6286047.0,1852551.0,88262
5064,False,6286108.0,1852551.0,88263
5065,False,6286298.441,1852548.016,88266
5066,False,6286488.159,1852547.348,88267
5067,False,6286679.0,1852550.0,88268
5068,False,6287208.201,1852544.506,88269
5069,False,6286866.0,1852549.0,88270
5070,False,6287339.0,1852548.0,88272
5071,False,6287070.0,1852545.0,88273
5072,False,6305993.0,1852544.0,88274
5073,False,6322931.689,1852542.517,88277
5074,False,6277820.0,1852538.0,88280
5075,False,6277942.0,1852538.0,88281
5076,False,6277278.0,1852531.0,88288
5077,False,6324857.872,1852529.251,88291
5078,False,6277443.0,1852527.0,88292
5079,False,6273988.0,1852522.001,88295
5080,False,6293634.0,1852515.0,88298
5081,False,6279525.0,1852505.0,88304
5082,False,6279799.0,1852505.0,88305
5083,False,6324971.597,1852504.342,88306
5084,False,6305992.0,1852492.0,88313
5085,False,6318981.0,1852491.001,88314
5086,False,6318720.0,1852488.0,88316
5087,False,6318466.0,1852486.0,88317
5088,False,6318209.0,1852483.0,88319
5089,False,6325620.874,1852482.733,88320
5090,False,6317900.0,1852480.0,88321
5091,False,6302676.0,1852477.0,88324
5092,False,6290226.0,1852476.0,88325
5093,False,6323643.173,1852473.921,88327
5094,False,6290507.0,1852473.0,88328
5095,False,6321700.0,1852473.0,88329
5096,False,6290784.0,1852470.0,88331
5097,False,6273949.0,1852469.0,88332
5098,False,6325068.416,1852468.614,88333
5099,False,6291066.0,1852467.0,88334
5100,False,6272826.0,1852466.0,88335
5101,False,6291332.0,1852464.0,88337
5102,False,6315068.0,1852462.999,88339
5103,False,6309487.0,1852458.0,88346
5104,False,6315788.0,1852456.0,88347
5105,False,6306619.0,1852450.0,88351
5106,False,6281735.0,1852449.0,88353
5107,False,6325640.0,1852449.0,88354
5108,False,6273300.0,1852447.0,88356
5109,False,6282009.0,1852446.0,88357
5110,False,6313060.0,1852440.0,88359
5111,False,6304317.0,1852425.0,88367
5112,False,6307558.0,1852425.0,88368
5113,False,6321466.0,1852422.0,88370
5114,False,6274354.0,1852413.0,88377
5115,False,6312244.0,1852409.0,88379
5116,False,6275204.553,1852402.491,88380
5117,False,6272791.0,1852400.999,88381
5118,False,6274789.0,1852400.0,88383
5119,False,6325586.974,1852398.261,88386
5120,False,6275637.0,1852397.0,88388
5121,False,6276754.999,1852395.0,88391
5122,False,6305348.0,1852394.0,88393
5123,False,6305799.0,1852390.0,88397
5124,False,6310018.0,1852385.0,88402
5125,False,6313359.0,1852385.0,88403
5126,False,6278378.0,1852381.0,88405
5127,False,6276498.0,1852380.0,88406
5128,False,6277276.0,1852379.0,88408
5129,False,6278924.0,1852377.0,88409
5130,False,6285921.0,1852375.0,88410
5131,False,6277429.0,1852374.0,88413
5132,False,6283318.0,1852373.0,88414
5133,False,6311857.0,1852371.0,88419
5134,False,6283879.001,1852369.0,88422
5135,False,6285251.0,1852365.0,88426
5136,False,6284563.0,1852364.0,88427
5137,False,6324139.0,1852364.0,88428
5138,False,6276103.821,1852363.362,88430
5139,False,6285629.0,1852363.0,88431
5140,False,6284888.0,1852362.0,88432
5141,False,6312194.0,1852360.0,88434
5142,False,6313071.0,1852359.0,88435
5143,False,6279806.0,1852349.0,88442
5144,False,6274031.0,1852346.0,88446
5145,False,6279003.956,1852343.684,88448
5146,False,6274869.742,1852340.569,88450
5147,True,6276144.0,1852334.0,88456
5148,False,6279548.0,1852334.0,88457
5149,False,6294366.0,1852333.0,88459
5150,False,6294555.0,1852333.0,88460
5151,False,6277942.0,1852332.0,88461
5152,False,6294748.0,1852329.0,88466
5153,False,6294936.0,1852326.0,88468
5154,False,6285047.0,1852324.0,88470
5155,False,6305674.0,1852324.0,88471
5156,False,6325509.0,1852324.0,88472
5157,False,6313342.0,1852323.0,88475
5158,False,6295128.0,1852322.0,88476
5159,False,6325264.905,1852319.189,88478
5160,False,6294118.0,1852319.0,88479
5161,False,6295319.0,1852318.0,88480
5162,False,6275325.132,1852315.862,88482
5163,False,6295507.0,1852315.0,88483
5164,False,6273223.999,1852312.0,88486
5165,False,6295696.0,1852311.0,88487
5166,False,6274277.999,1852309.0,88490
5167,False,6295887.0,1852307.999,88491
5168,False,6323312.0,1852307.0,88492
5169,False,6296078.0,1852304.0,88494
5170,False,6303644.0,1852304.0,88495
5171,False,6296266.0,1852300.0,88497
5172,False,6312378.0,1852300.0,88498
5173,False,6296455.0,1852297.0,88501
5174,False,6296646.0,1852296.0,88502
5175,False,6296839.0,1852295.0,88504
5176,False,6294084.0,1852294.0,88506
5177,False,6286865.0,1852290.0,88507
5178,False,6297032.0,1852289.0,88508
5179,False,6286488.0,1852288.0,88509
5180,False,6308060.0,1852287.0,88510
5181,False,6275364.891,1852286.114,88511
5182,False,6297218.0,1852284.0,88515
5183,False,6297368.543,1852283.291,88516
5184,False,6288655.0,1852282.0,88519
5185,False,6304695.0,1852282.0,88520
5186,False,6288832.0,1852281.0,88522
5187,False,6288996.0,1852280.0,88523
5188,False,6289162.0,1852280.0,88524
5189,False,6303993.0,1852280.0,88525
5190,False,6289324.0,1852279.0,88526
5191,False,6289494.0,1852278.0,88527
5192,False,6323407.0,1852278.0,88528
5193,False,6289658.0,1852276.999,88529
5194,False,6289821.0,1852276.0,88530
5195,False,6289970.0,1852276.0,88531
5196,False,6297786.0,1852275.0,88532
5197,False,6297974.0,1852271.0,88536
5198,False,6325450.734,1852267.138,88538
5199,False,6294048.0,1852267.0,88539
5200,False,6298170.0,1852267.0,88540
5201,False,6325351.958,1852266.978,88542
5202,False,6273036.0,1852263.0,88544
5203,False,6298355.0,1852263.0,88545
5204,False,6308784.0,1852260.0,88547
5205,False,6325566.452,1852259.652,88548
5206,False,6298546.0,1852259.0,88549
5207,False,6298737.0,1852255.0,88555
5208,False,6298925.0,1852252.0,88560
5209,False,6313377.0,1852250.0,88563
5210,False,6278121.0,1852248.0,88564
5211,False,6299115.0,1852248.0,88565
5212,False,6280159.573,1852246.817,88566
5213,False,6299303.0,1852244.0,88568
5214,False,6319514.001,1852242.0,88569
5215,False,6299494.0,1852240.0,88570
5216,False,6287332.0,1852239.0,88571
5217,False,6276727.0,1852237.0,88574
5218,False,6287661.001,1852237.0,88575
5219,False,6305264.0,1852237.0,88576
5220,False,6299683.515,1852242.004,88577
5221,False,6287994.0,1852234.0,88578
5222,False,6318974.0,1852234.0,88579
5223,False,6299860.068,1852239.134,88580
5224,False,6288325.0,1852232.0,88581
5225,False,6288655.0,1852229.0,88583
5226,False,6300024.935,1852236.453,88584
5227,False,6318562.0,1852229.0,88585
5228,False,6301349.0,1852228.0,88587
5229,False,6300189.17,1852233.502,88588
5230,False,6301514.0,1852225.0,88589
5231,False,6317061.0,1852225.0,88590
5232,False,6317243.0,1852225.0,88591
5233,False,6318238.0,1852225.0,88592
5234,False,6301614.0,1852223.0,88594
5235,False,6300352.117,1852230.576,88596
5236,False,6301680.0,1852222.0,88597
5237,False,6317895.0,1852222.0,88598
5238,False,6296644.668,1852220.616,88600
5239,False,6300520.001,1852219.0,88601
5240,False,6301865.0,1852219.0,88603
5241,False,6316267.0,1852219.0,88604
5242,False,6305126.0,1852217.0,88606
5243,False,6316078.999,1852217.0,88607
5244,False,6300685.0,1852216.0,88608
5245,False,6302013.0,1852216.0,88609
5246,False,6315921.001,1852216.0,88610
5247,False,6325397.261,1852214.761,88613
5248,False,6302115.0,1852214.0,88614
5249,False,6302177.0,1852213.0,88616
5250,False,6300857.0,1852212.001,88617
5251,False,6277452.0,1852210.0,88620
5252,False,6302340.0,1852210.0,88621
5253,False,6301018.999,1852209.0,88623
5254,False,6302413.999,1852209.0,88624
5255,False,6320821.0,1852209.0,88625
5256,False,6302509.0,1852207.0,88627
5257,False,6301187.0,1852205.0,88631
5258,False,6302671.0,1852204.0,88633
5259,False,6315785.0,1852203.0,88635
5260,False,6275058.0,1852202.0,88637
5261,False,6315441.0,1852202.0,88639
5262,False,6274643.0,1852201.0,88640
5263,False,6291330.0,1852201.0,88641
5264,False,6315155.0,1852201.0,88642
5265,False,6275922.0,1852200.0,88643
5266,False,6324910.0,1852200.0,88644
5267,False,6280327.881,1852199.458,88645
5268,False,6291463.0,1852199.0,88647
5269,False,6305446.001,1852199.0,88648
5270,False,6323325.0,1852199.0,88649
5271,False,6291628.0,1852198.0,88650
5272,False,6291796.0,1852197.0,88651
5273,False,6279239.0,1852196.0,88652
5274,False,6279320.0,1852196.0,88653
5275,False,6291958.0,1852196.0,88654
5276,False,6275488.0,1852194.0,88656
5277,False,6292127.0,1852194.0,88657
5278,False,6278366.999,1852193.0,88659
5279,False,6292285.0,1852193.0,88660
5280,False,6315002.0,1852193.0,88661
5281,False,6292454.0,1852192.0,88664
5282,False,6292622.0,1852191.0,88666
5283,False,6277273.0,1852190.0,88667
5284,False,6278924.0,1852190.0,88668
5285,False,6292786.0,1852190.0,88669
5286,False,6292952.0,1852189.0,88672
5287,False,6322968.0,1852189.0,88673
5288,False,6293115.0,1852188.0,88675
5289,False,6293279.0,1852186.0,88676
5290,False,6283314.0,1852185.0,88677
5291,False,6283410.525,1852184.487,88678
5292,False,6276351.999,1852183.0,88679
5293,False,6283879.001,1852182.0,88680
5294,False,6306619.0,1852180.0,88682
5295,False,6306825.0,1852179.0,88684
5296,False,6319597.0,1852179.0,88685
5297,False,6284561.001,1852178.0,88687
5298,False,6284889.0,1852178.0,88688
5299,False,6285170.0,1852177.0,88689
5300,False,6306526.0,1852177.0,88690
5301,False,6285468.0,1852174.0,88693
5302,False,6285499.0,1852174.0,88694
5303,False,6285779.0,1852173.0,88695
5304,False,6312016.0,1852172.0,88696
5305,False,6293447.0,1852167.0,88700
5306,False,6325343.0,1852162.0,88704
5307,False,6310139.0,1852161.0,88705
5308,False,6305350.347,1852152.343,88708
5309,False,6305092.0,1852145.0,88713
5310,False,6327821.704,1837195.107,154249
5311,False,6325447.243,1852144.269,88715
5312,False,6327672.175,1837018.241,154251
5313,False,6323572.0,1852145.0,88714
5314,False,6293873.0,1852140.0,88718
5315,False,6293508.0,1852129.0,88724
5316,False,6327430.154,1836449.132,154261
5317,False,6327473.08,1836789.877,154262
5318,False,6327282.988,1836071.009,154263
5319,False,6274585.001,1852125.0,88728
5320,False,6327468.532,1837519.811,154260
5321,False,6279675.0,1852121.0,88732
5322,False,6279807.0,1852121.0,88733
5323,False,6279983.0,1852121.0,88734
5324,False,6280159.0,1852121.0,88735
5325,False,6280328.0,1852121.0,88736
5326,False,6282716.612,1852120.972,88737
5327,False,6280669.0,1852120.0,88738
5328,False,6280841.0,1852120.0,88739
5329,False,6281021.0,1852120.0,88740
5330,False,6280500.0,1852119.001,88741
5331,False,6281198.0,1852119.001,88742
5332,False,6281373.999,1852119.001,88743
5333,False,6281552.0,1852119.001,88744
5334,False,6281735.0,1852118.0,88746
5335,False,6281996.0,1852117.0,88747
5336,False,6282176.0,1852117.0,88748
5337,False,6282360.0,1852116.0,88750
5338,False,6302669.0,1852116.0,88751
5339,False,6279017.408,1852109.016,88753
5340,False,6282539.0,1852106.0,88758
5341,False,6289969.0,1852099.0,88762
5342,False,6290222.0,1852096.0,88763
5343,False,6314472.0,1852096.0,88764
5344,False,6308346.475,1833064.569,154302
5345,False,6290504.0,1852093.0,88767
5346,False,6281085.125,1855271.377,154303
5347,False,6311238.0,1852090.999,88769
5348,False,6290781.0,1852090.0,88770
